"Date","Price","Open","High","Low","Change %"
"Jan 29, 2023","2.704","2.662","2.782","2.618","1.67%"
"Jan 22, 2023","2.659","2.802","2.802","2.649","-4.56%"
"Jan 15, 2023","2.786","2.664","2.788","2.030","4.34%"
"Jan 08, 2023","2.670","2.803","2.810","2.615","-3.09%"
"Jan 01, 2023","2.755","2.641","2.828","2.559","4.63%"
"Dec 25, 2022","2.633","2.581","2.639","2.520","2.29%"
"Dec 18, 2022","2.574","2.426","2.601","2.373","6.23%"
"Dec 11, 2022","2.423","2.305","2.531","2.295","6.32%"
"Dec 04, 2022","2.279","2.268","2.318","2.118","7.75%"
"Nov 27, 2022","2.115","2.332","2.332","2.110","-8.52%"
"Nov 20, 2022","2.312","2.183","2.375","1.987","8.04%"
"Nov 13, 2022","2.140","2.284","2.348","2.125","-6.39%"
"Nov 06, 2022","2.286","2.259","2.364","2.175","2.24%"
"Oct 30, 2022","2.236","2.046","2.280","1.984","9.99%"
"Oct 23, 2022","2.033","2.010","2.163","1.954","-2.73%"
"Oct 16, 2022","2.090","1.859","2.199","1.839","11.76%"
"Oct 09, 2022","1.870","1.698","1.951","1.673","9.04%"
"Oct 02, 2022","1.715","1.681","1.761","1.480","2.14%"
"Sep 25, 2022","1.679","1.829","1.870","1.626","-5.94%"
"Sep 18, 2022","1.785","1.159","1.833","1.159","51.27%"
"Sep 11, 2022","1.180","0.930","1.188","0.930","21.15%"
"Sep 04, 2022","0.974","0.657","0.983","0.567","53.63%"
"Aug 28, 2022","0.634","0.759","0.773","0.591","-11.45%"
"Aug 21, 2022","0.716","0.658","0.762","0.530","7.99%"
"Aug 14, 2022","0.663","0.474","0.664","0.400","44.44%"
"Aug 07, 2022","0.459","0.447","0.521","0.425","0.88%"
"Jul 31, 2022","0.455","0.390","0.464","0.323","20.69%"
"Jul 24, 2022","0.377","0.430","0.485","0.345","-6.22%"
"Jul 17, 2022","0.402","0.281","0.647","0.270","81.90%"
"Jul 10, 2022","0.221","0.415","0.514","0.212","-46.88%"
"Jul 03, 2022","0.416","0.397","0.458","0.260","16.20%"
"Jun 26, 2022","0.358","0.500","0.589","0.284","-27.82%"
"Jun 19, 2022","0.496","0.468","0.698","0.444","2.06%"
"Jun 12, 2022","0.486","0.283","0.552","0.236","77.37%"
"Jun 05, 2022","0.274","0.125","0.282","0.125","156.07%"
"May 29, 2022","0.107","-0.035","0.107","-0.035","-405.71%"
"May 22, 2022","-0.035","-0.035","-0.035","-0.056","0.00%"
"May 15, 2022","-0.035","-0.220","-0.035","-0.252","-84.78%"
"May 08, 2022","-0.230","-0.182","-0.167","-0.294","21.05%"
"May 01, 2022","-0.190","-0.217","-0.161","-0.257","-13.64%"
"Apr 24, 2022","-0.220","-0.320","-0.220","-0.342","-31.25%"
"Apr 17, 2022","-0.320","-0.330","-0.320","-0.340","-3.03%"
"Apr 10, 2022","-0.330","-0.435","-0.300","-0.435","-25.00%"
"Apr 03, 2022","-0.440","-0.415","-0.415","-0.455","6.02%"
"Mar 27, 2022","-0.415","-0.545","-0.400","-0.545","-23.85%"
"Mar 20, 2022","-0.545","-0.645","-0.545","-0.645","-10.66%"
"Mar 13, 2022","-0.610","-0.635","-0.610","-0.665","-3.94%"
"Mar 06, 2022","-0.635","-0.685","-0.635","-0.705","-9.93%"
"Feb 27, 2022","-0.705","-0.585","-0.585","-0.705","10.16%"
"Feb 20, 2022","-0.640","-0.620","-0.610","-0.655","-1.84%"
"Feb 13, 2022","-0.652","-0.605","-0.600","-0.659","7.77%"
"Feb 06, 2022","-0.605","-0.605","-0.546","-0.640","4.85%"
"Jan 30, 2022","-0.577","-0.667","-0.576","-0.686","-13.62%"
"Jan 23, 2022","-0.668","-0.655","-0.640","-0.668","1.98%"
"Jan 16, 2022","-0.655","-0.612","-0.612","-0.655","6.33%"
"Jan 09, 2022","-0.616","-0.618","-0.595","-0.650","-0.48%"
"Jan 02, 2022","-0.619","-0.612","-0.566","-0.650","1.48%"
"Dec 26, 2021","-0.610","-0.634","-0.610","-0.637","-4.09%"
"Dec 19, 2021","-0.636","-0.645","-0.600","-0.646","-0.93%"
"Dec 12, 2021","-0.642","-0.730","-0.627","-0.730","-12.05%"
"Dec 05, 2021","-0.730","-0.710","-0.710","-0.730","-2.67%"
"Nov 28, 2021","-0.750","-0.770","-0.750","-0.770","-2.60%"
"Nov 21, 2021","-0.770","-0.750","-0.710","-0.770","-1.28%"
"Nov 14, 2021","-0.780","-0.750","-0.688","-0.800","4.00%"
"Nov 07, 2021","-0.750","-0.705","-0.700","-0.783","7.14%"
"Oct 31, 2021","-0.700","-0.680","-0.634","-0.720","2.64%"
"Oct 24, 2021","-0.682","-0.660","-0.625","-0.686","8.77%"
"Oct 17, 2021","-0.627","-0.665","-0.622","-0.689","-7.93%"
"Oct 10, 2021","-0.681","-0.666","-0.665","-0.684","1.64%"
"Oct 03, 2021","-0.670","-0.660","-0.645","-0.683","-0.89%"
"Sep 26, 2021","-0.676","-0.670","-0.620","-0.681","0.60%"
"Sep 19, 2021","-0.672","-0.660","-0.650","-0.680","0.90%"
"Sep 12, 2021","-0.666","-0.665","-0.660","-0.677","-0.45%"
"Sep 05, 2021","-0.669","-0.665","-0.664","-0.681","-0.45%"
"Aug 29, 2021","-0.672","-0.660","-0.660","-0.676","1.66%"
"Aug 22, 2021","-0.661","-0.655","-0.650","-0.669","-0.75%"
"Aug 15, 2021","-0.666","-0.660","-0.640","-0.671","1.68%"
"Aug 08, 2021","-0.655","-0.652","-0.652","-0.664","0.46%"
"Aug 01, 2021","-0.652","-0.645","-0.645","-0.658","1.09%"
"Jul 25, 2021","-0.645","-0.640","-0.638","-0.664","1.10%"
"Jul 18, 2021","-0.638","-0.655","-0.610","-0.668","-2.60%"
"Jul 11, 2021","-0.655","-0.655","-0.655","-0.661","-1.50%"
"Jul 04, 2021","-0.665","-0.626","-0.626","-0.676","6.23%"
"Jun 27, 2021","-0.626","-0.630","-0.605","-0.639","-1.57%"
"Jun 20, 2021","-0.636","-0.648","-0.625","-0.654","-1.85%"
"Jun 13, 2021","-0.648","-0.650","-0.640","-0.662","-1.82%"
"Jun 06, 2021","-0.660","-0.640","-0.640","-0.661","3.13%"
"May 30, 2021","-0.640","-0.637","-0.635","-0.653","0.31%"
"May 23, 2021","-0.638","-0.625","-0.621","-0.645","1.59%"
"May 16, 2021","-0.628","-0.625","-0.615","-0.642","0.48%"
"May 09, 2021","-0.625","-0.630","-0.625","-0.645","-1.57%"
"May 02, 2021","-0.635","-0.623","-0.623","-0.638","-0.16%"
"Apr 25, 2021","-0.636","-0.627","-0.615","-0.645","1.92%"
"Apr 18, 2021","-0.624","-0.644","-0.612","-0.662","-3.11%"
"Apr 11, 2021","-0.644","-0.644","-0.644","-0.648","0.00%"
"Apr 04, 2021","-0.644","-0.650","-0.642","-0.650","-0.92%"
"Mar 28, 2021","-0.650","-0.654","-0.642","-0.669","0.00%"
"Mar 21, 2021","-0.650","-0.631","-0.625","-0.652","4.84%"
"Mar 14, 2021","-0.620","-0.615","-0.609","-0.637","0.65%"
"Mar 07, 2021","-0.616","-0.626","-0.600","-0.644","-2.38%"
"Feb 28, 2021","-0.631","-0.601","-0.590","-0.641","3.61%"
"Feb 21, 2021","-0.609","-0.625","-0.588","-0.625","-2.56%"
"Feb 14, 2021","-0.625","-0.633","-0.625","-0.650","-1.57%"
"Feb 07, 2021","-0.635","-0.640","-0.635","-0.660","-0.78%"
"Jan 31, 2021","-0.640","-0.645","-0.640","-0.675","0.00%"
"Jan 24, 2021","-0.640","-0.612","-0.600","-0.655","4.23%"
"Jan 17, 2021","-0.614","-0.615","-0.595","-0.658","-0.16%"
"Jan 10, 2021","-0.615","-0.640","-0.602","-0.661","-3.45%"
"Jan 03, 2021","-0.637","-0.728","-0.612","-0.728","-12.26%"
"Dec 27, 2020","-0.726","-0.665","-0.648","-0.746","0.97%"
"Dec 20, 2020","-0.719","-0.698","-0.665","-0.754","-2.44%"
"Dec 13, 2020","-0.737","-0.706","-0.680","-0.762","0.68%"
"Dec 06, 2020","-0.732","-0.688","-0.683","-0.737","4.42%"
"Nov 29, 2020","-0.701","-0.666","-0.619","-0.707","0.72%"
"Nov 22, 2020","-0.696","-0.661","-0.649","-0.696","2.81%"
"Nov 15, 2020","-0.677","-0.675","-0.640","-0.697","-1.88%"
"Nov 08, 2020","-0.690","-0.707","-0.675","-0.715","-3.36%"
"Nov 01, 2020","-0.714","-0.700","-0.700","-0.725","-0.14%"
"Oct 25, 2020","-0.715","-0.700","-0.689","-0.727","3.62%"
"Oct 18, 2020","-0.690","-0.676","-0.654","-0.720","2.07%"
"Oct 11, 2020","-0.676","-0.625","-0.625","-0.689","8.16%"
"Oct 04, 2020","-0.625","-0.605","-0.590","-0.643","5.93%"
"Sep 27, 2020","-0.590","-0.576","-0.575","-0.604","-1.83%"
"Sep 20, 2020","-0.601","-0.581","-0.560","-0.604","2.91%"
"Sep 13, 2020","-0.584","-0.583","-0.569","-0.593","0.86%"
"Sep 06, 2020","-0.579","-0.570","-0.568","-0.579","1.22%"
"Aug 30, 2020","-0.572","-0.554","-0.510","-0.575","4.19%"
"Aug 23, 2020","-0.549","-0.564","-0.543","-0.566","-3.35%"
"Aug 16, 2020","-0.568","-0.576","-0.553","-0.578","1.07%"
"Aug 09, 2020","-0.562","-0.562","-0.558","-0.583","-3.10%"
"Aug 02, 2020","-0.580","-0.575","-0.538","-0.586","1.05%"
"Jul 26, 2020","-0.574","-0.562","-0.537","-0.584","-0.17%"
"Jul 19, 2020","-0.575","-0.579","-0.536","-0.582","-0.86%"
"Jul 12, 2020","-0.580","-0.577","-0.572","-0.595","-1.53%"
"Jul 05, 2020","-0.589","-0.560","-0.530","-0.611","3.33%"
"Jun 28, 2020","-0.570","-0.562","-0.547","-0.577","1.60%"
"Jun 21, 2020","-0.561","-0.567","-0.549","-0.578","-1.92%"
"Jun 14, 2020","-0.572","-0.572","-0.564","-0.579","0.00%"
"Jun 07, 2020","-0.572","-0.578","-0.558","-0.578","0.18%"
"May 31, 2020","-0.571","-0.582","-0.498","-0.582","-1.21%"
"May 24, 2020","-0.578","-0.584","-0.565","-0.586","-0.52%"
"May 17, 2020","-0.581","-0.576","-0.551","-0.591","1.57%"
"May 10, 2020","-0.572","-0.562","-0.516","-0.576","1.06%"
"May 03, 2020","-0.566","-0.551","-0.489","-0.571","3.47%"
"Apr 26, 2020","-0.547","-0.543","-0.467","-0.565","0.55%"
"Apr 19, 2020","-0.544","-0.536","-0.475","-0.549","0.37%"
"Apr 12, 2020","-0.542","-0.577","-0.519","-0.698","-6.71%"
"Apr 05, 2020","-0.581","-0.596","-0.535","-0.709","-4.13%"
"Mar 29, 2020","-0.606","-0.685","-0.570","-0.881","-13.68%"
"Mar 22, 2020","-0.702","-0.703","-0.557","-0.920","6.69%"
"Mar 15, 2020","-0.658","-0.887","-0.633","-1.305","-18.56%"
"Mar 08, 2020","-0.808","-0.762","-0.758","-1.018","7.59%"
"Mar 01, 2020","-0.751","-0.748","-0.685","-0.909","5.48%"
"Feb 23, 2020","-0.712","-0.626","-0.603","-0.921","15.02%"
"Feb 16, 2020","-0.619","-0.602","-0.568","-0.659","2.65%"
"Feb 09, 2020","-0.603","-0.597","-0.560","-0.898","0.84%"
"Feb 02, 2020","-0.598","-0.585","-0.561","-0.743","-0.66%"
"Jan 26, 2020","-0.602","-0.590","-0.576","-0.632","1.52%"
"Jan 19, 2020","-0.593","-0.546","-0.539","-0.595","8.41%"
"Jan 12, 2020","-0.547","-0.557","-0.545","-0.593","-7.45%"
"Jan 05, 2020","-0.591","-0.593","-0.556","-0.626","-3.43%"
"Dec 29, 2019","-0.612","-0.656","-0.569","-0.662","-5.99%"
"Dec 22, 2019","-0.651","-0.660","-0.618","-0.676","-2.98%"
"Dec 15, 2019","-0.671","-0.627","-0.614","-0.679","4.52%"
"Dec 08, 2019","-0.642","-0.628","-0.606","-0.667","1.90%"
"Dec 01, 2019","-0.630","-0.605","-0.569","-0.659","2.11%"
"Nov 24, 2019","-0.617","-0.614","-0.565","-0.642","-1.12%"
"Nov 17, 2019","-0.624","-0.631","-0.554","-0.644","-0.64%"
"Nov 10, 2019","-0.628","-0.585","-0.565","-0.645","6.98%"
"Nov 03, 2019","-0.587","-0.622","-0.549","-0.632","-5.78%"
"Oct 27, 2019","-0.623","-0.626","-0.590","-0.647","-2.20%"
"Oct 20, 2019","-0.637","-0.637","-0.605","-0.656","0.31%"
"Oct 13, 2019","-0.635","-0.639","-0.570","-0.651","2.09%"
"Oct 06, 2019","-0.622","-0.678","-0.603","-0.711","-9.99%"
"Sep 29, 2019","-0.691","-0.716","-0.651","-0.727","-4.16%"
"Sep 22, 2019","-0.721","-0.683","-0.656","-0.722","6.50%"
"Sep 15, 2019","-0.677","-0.641","-0.586","-0.702","4.96%"
"Sep 08, 2019","-0.645","-0.774","-0.556","-0.781","-16.23%"
"Sep 01, 2019","-0.770","-0.845","-0.746","-0.861","-9.41%"
"Aug 25, 2019","-0.850","-0.828","-0.788","-0.855","3.28%"
"Aug 18, 2019","-0.823","-0.843","-0.751","-0.849","-2.14%"
"Aug 11, 2019","-0.841","-0.760","-0.744","-0.851","8.52%"
"Aug 04, 2019","-0.775","-0.704","-0.704","-0.835","8.09%"
"Jul 28, 2019","-0.717","-0.673","-0.647","-0.726","7.17%"
"Jul 21, 2019","-0.669","-0.692","-0.652","-0.714","-4.56%"
"Jul 14, 2019","-0.701","-0.679","-0.649","-0.706","3.70%"
"Jul 07, 2019","-0.676","-0.677","-0.628","-0.699","-2.03%"
"Jun 30, 2019","-0.690","-0.655","-0.643","-0.708","3.29%"
"Jun 23, 2019","-0.668","-0.682","-0.632","-0.711","-3.33%"
"Jun 16, 2019","-0.691","-0.628","-0.607","-0.704","16.13%"
"Jun 09, 2019","-0.595","-0.578","-0.570","-0.618","0.85%"
"Jun 02, 2019","-0.590","-0.603","-0.553","-0.607","0.34%"
"May 26, 2019","-0.588","-0.565","-0.484","-0.608","4.44%"
"May 19, 2019","-0.563","-0.555","-0.543","-0.578","0.18%"
"May 12, 2019","-0.562","-0.564","-0.552","-0.596","-0.71%"
"May 05, 2019","-0.566","-0.564","-0.551","-0.597","1.07%"
"Apr 28, 2019","-0.560","-0.567","-0.532","-0.570","-0.18%"
"Apr 21, 2019","-0.561","-0.556","-0.541","-0.569","1.26%"
"Apr 14, 2019","-0.554","-0.528","-0.517","-0.563","2.97%"
"Apr 07, 2019","-0.538","-0.558","-0.527","-0.570","-2.00%"
"Mar 31, 2019","-0.549","-0.559","-0.525","-0.579","-3.00%"
"Mar 24, 2019","-0.566","-0.573","-0.547","-0.613","-1.22%"
"Mar 17, 2019","-0.573","-0.548","-0.527","-0.579","3.62%"
"Mar 10, 2019","-0.553","-0.551","-0.528","-0.615","0.73%"
"Mar 03, 2019","-0.549","-0.539","-0.524","-0.569","2.43%"
"Feb 24, 2019","-0.536","-0.562","-0.524","-0.576","-5.63%"
"Feb 17, 2019","-0.568","-0.545","-0.534","-0.575","3.27%"
"Feb 10, 2019","-0.550","-0.503","-0.475","-0.573","8.06%"
"Feb 03, 2019","-0.509","-0.497","-0.473","-0.586","-5.21%"
"Jan 27, 2019","-0.537","-0.550","-0.497","-0.575","-3.07%"
"Jan 20, 2019","-0.554","-0.612","-0.535","-0.653","-2.81%"
"Jan 13, 2019","-0.570","-0.576","-0.550","-0.660","-1.89%"
"Jan 06, 2019","-0.581","-0.586","-0.560","-0.607","-1.86%"
"Dec 30, 2018","-0.592","-0.604","-0.501","-0.636","-1.82%"
"Dec 23, 2018","-0.603","-0.633","-0.586","-0.673","-4.59%"
"Dec 16, 2018","-0.632","-0.647","-0.614","-0.655","-1.71%"
"Dec 09, 2018","-0.643","-0.614","-0.603","-0.653","1.74%"
"Dec 02, 2018","-0.632","-0.642","-0.611","-0.663","-3.75%"
"Nov 25, 2018","-0.657","-0.672","-0.632","-0.672","-0.59%"
"Nov 18, 2018","-0.660","-0.645","-0.636","-0.676","2.53%"
"Nov 11, 2018","-0.644","-0.646","-0.633","-0.681","0.72%"
"Nov 04, 2018","-0.640","-0.651","-0.631","-0.694","-4.39%"
"Oct 28, 2018","-0.669","-0.685","-0.637","-0.715","-2.75%"
"Oct 21, 2018","-0.688","-0.673","-0.640","-0.724","3.71%"
"Oct 14, 2018","-0.663","-0.633","-0.605","-0.707","7.05%"
"Oct 07, 2018","-0.620","-0.595","-0.573","-0.631","4.95%"
"Sep 30, 2018","-0.590","-0.601","-0.562","-0.643","-2.57%"
"Sep 23, 2018","-0.606","-0.579","-0.573","-0.627","2.71%"
"Sep 16, 2018","-0.590","-0.583","-0.567","-0.624","-0.67%"
"Sep 09, 2018","-0.594","-0.588","-0.564","-0.621","-0.67%"
"Sep 02, 2018","-0.598","-0.644","-0.586","-0.657","-6.12%"
"Aug 26, 2018","-0.637","-0.616","-0.605","-0.665","0.47%"
"Aug 19, 2018","-0.634","-0.642","-0.610","-0.655","-2.91%"
"Aug 12, 2018","-0.653","-0.652","-0.610","-0.663","-1.51%"
"Aug 05, 2018","-0.663","-0.644","-0.623","-0.672","3.11%"
"Jul 29, 2018","-0.643","-0.657","-0.589","-0.683","-5.30%"
"Jul 22, 2018","-0.679","-0.663","-0.638","-0.689","0.74%"
"Jul 15, 2018","-0.674","-0.640","-0.611","-0.681","2.12%"
"Jul 08, 2018","-0.660","-0.659","-0.626","-0.671","-0.90%"
"Jul 01, 2018","-0.666","-0.643","-0.618","-0.687","1.68%"
"Jun 24, 2018","-0.655","-0.676","-0.618","-0.700","-1.36%"
"Jun 17, 2018","-0.664","-0.664","-0.620","-0.698","0.91%"
"Jun 10, 2018","-0.658","-0.668","-0.591","-0.686","-1.50%"
"Jun 03, 2018","-0.668","-0.645","-0.618","-0.697","3.25%"
"May 27, 2018","-0.647","-0.647","-0.616","-0.743","1.25%"
"May 20, 2018","-0.639","-0.636","-0.615","-0.689","3.23%"
"May 13, 2018","-0.619","-0.624","-0.514","-0.670","-1.43%"
"May 06, 2018","-0.628","-0.632","-0.513","-0.646","3.97%"
"Apr 29, 2018","-0.604","-0.666","-0.599","-0.680","-8.21%"
"Apr 22, 2018","-0.658","-0.661","-0.610","-0.696","0.92%"
"Apr 15, 2018","-0.652","-0.658","-0.589","-0.673","1.72%"
"Apr 08, 2018","-0.641","-0.641","-0.596","-0.666","-1.38%"
"Apr 01, 2018","-0.650","-0.664","-0.613","-0.675","-3.56%"
"Mar 25, 2018","-0.674","-0.660","-0.647","-0.692","0.75%"
"Mar 18, 2018","-0.669","-0.671","-0.630","-0.698","-0.89%"
"Mar 11, 2018","-0.675","-0.660","-0.628","-0.697","0.30%"
"Mar 04, 2018","-0.673","-0.631","-0.608","-0.692","7.00%"
"Feb 25, 2018","-0.629","-0.625","-0.593","-0.680","0.80%"
"Feb 18, 2018","-0.624","-0.618","-0.595","-0.664","2.63%"
"Feb 11, 2018","-0.608","-0.623","-0.585","-0.654","-2.09%"
"Feb 04, 2018","-0.621","-0.627","-0.595","-0.836","2.31%"
"Jan 28, 2018","-0.607","-0.573","-0.561","-0.636","1.85%"
"Jan 21, 2018","-0.596","-0.638","-0.582","-0.672","-6.44%"
"Jan 14, 2018","-0.637","-0.639","-0.613","-0.670","1.11%"
"Jan 07, 2018","-0.630","-0.612","-0.558","-0.667","-2.63%"
"Dec 31, 2017","-0.647","-0.748","-0.614","-0.748","-9.64%"
"Dec 24, 2017","-0.716","-0.729","-0.635","-0.845","-5.91%"
"Dec 17, 2017","-0.761","-0.827","-0.719","-0.869","-8.42%"
"Dec 10, 2017","-0.831","-0.739","-0.689","-0.858","6.40%"
"Dec 03, 2017","-0.781","-0.730","-0.705","-0.815","8.77%"
"Nov 26, 2017","-0.718","-0.691","-0.678","-0.769","-0.42%"
"Nov 19, 2017","-0.721","-0.723","-0.679","-0.839","-3.99%"
"Nov 12, 2017","-0.751","-0.758","-0.613","-0.843","-0.13%"
"Nov 05, 2017","-0.752","-0.759","-0.710","-0.775","-1.18%"
"Oct 29, 2017","-0.761","-0.785","-0.689","-0.796","-0.52%"
"Oct 22, 2017","-0.765","-0.736","-0.703","-0.788","5.37%"
"Oct 15, 2017","-0.726","-0.740","-0.711","-0.767","-2.94%"
"Oct 08, 2017","-0.748","-0.719","-0.689","-0.757","0.94%"
"Oct 01, 2017","-0.741","-0.750","-0.621","-0.763","0.41%"
"Sep 24, 2017","-0.738","-0.716","-0.690","-0.761","5.28%"
