"Date","Price","Open","High","Low","Change %"
"Sep 13, 2020","-0.282","-0.282","-0.259","-0.318","2.92%"
"Sep 06, 2020","-0.274","-0.232","-0.213","-0.300","1.48%"
"Aug 30, 2020","-0.270","-0.182","-0.153","-0.298","45.16%"
"Aug 23, 2020","-0.186","-0.314","-0.161","-0.321","-40.19%"
"Aug 16, 2020","-0.311","-0.217","-0.214","-0.331","43.98%"
"Aug 09, 2020","-0.216","-0.308","-0.197","-0.342","-29.87%"
"Aug 02, 2020","-0.308","-0.341","-0.305","-0.376","-7.23%"
"Jul 26, 2020","-0.332","-0.265","-0.259","-0.379","28.19%"
"Jul 19, 2020","-0.259","-0.247","-0.226","-0.324","-0.77%"
"Jul 12, 2020","-0.261","-0.259","-0.207","-0.291","-7.12%"
"Jul 05, 2020","-0.281","-0.195","-0.192","-0.297","31.31%"
"Jun 28, 2020","-0.214","-0.279","-0.176","-0.289","-25.44%"
"Jun 21, 2020","-0.287","-0.221","-0.173","-0.287","26.43%"
"Jun 14, 2020","-0.227","-0.212","-0.157","-0.234","11.82%"
"Jun 07, 2020","-0.203","-0.037","-0.016","-0.213","712.00%"
"May 31, 2020","-0.025","-0.208","-0.006","-0.211","-89.13%"
"May 24, 2020","-0.230","-0.269","-0.166","-0.283","-14.18%"
"May 17, 2020","-0.268","-0.326","-0.221","-0.336","-15.46%"
"May 10, 2020","-0.317","-0.382","-0.297","-0.398","-19.24%"
"May 03, 2020","-0.393","-0.477","-0.328","-0.504","-20.79%"
"Apr 26, 2020","-0.495","-0.352","-0.290","-0.495","42.34%"
"Apr 19, 2020","-0.348","-0.338","-0.243","-0.377","1.55%"
"Apr 12, 2020","-0.343","-0.199","-0.188","-0.367","61.32%"
"Apr 05, 2020","-0.213","-0.324","-0.157","-0.345","-39.48%"
"Mar 29, 2020","-0.351","-0.359","-0.288","-0.431","0.00%"
"Mar 22, 2020","-0.351","-0.292","-0.160","-0.391","17.03%"
"Mar 15, 2020","-0.300","-0.563","-0.099","-0.563","-39.79%"
"Mar 08, 2020","-0.498","-0.752","-0.490","-0.864","-20.05%"
"Mar 01, 2020","-0.623","-0.505","-0.450","-0.669","24.28%"
"Feb 23, 2020","-0.502","-0.341","-0.320","-0.517","58.38%"
"Feb 16, 2020","-0.317","-0.287","-0.243","-0.367","15.54%"
"Feb 09, 2020","-0.274","-0.250","-0.214","-0.294","7.79%"
"Feb 02, 2020","-0.254","-0.315","-0.201","-0.324","-19.06%"
"Jan 26, 2020","-0.314","-0.210","-0.195","-0.327","55.01%"
"Jan 19, 2020","-0.203","-0.089","-0.072","-0.205","134.06%"
"Jan 12, 2020","-0.087","-0.067","-0.009","-0.104","19.78%"
"Jan 05, 2020","-0.072","-0.147","-0.032","-0.159","-44.56%"
"Dec 29, 2019","-0.130","-0.101","0.001","-0.155","27.59%"
"Dec 22, 2019","-0.102","-0.105","-0.078","-0.122","3.44%"
"Dec 15, 2019","-0.099","-0.133","-0.053","-0.202","-30.52%"
"Dec 08, 2019","-0.142","-0.129","-0.049","-0.188","6.12%"
"Dec 01, 2019","-0.134","-0.219","-0.108","-0.228","-39.64%"
"Nov 24, 2019","-0.222","-0.216","-0.186","-0.253","0.59%"
"Nov 17, 2019","-0.221","-0.198","-0.155","-0.250","13.47%"
"Nov 10, 2019","-0.194","-0.124","-0.070","-0.216","62.63%"
"Nov 03, 2019","-0.120","-0.231","-0.069","-0.241","-50.88%"
"Oct 27, 2019","-0.243","-0.220","-0.167","-0.290","11.39%"
"Oct 20, 2019","-0.219","-0.234","-0.179","-0.283","-7.80%"
"Oct 13, 2019","-0.237","-0.292","-0.181","-0.347","-20.57%"
"Oct 06, 2019","-0.299","-0.444","-0.275","-0.466","-33.97%"
"Sep 29, 2019","-0.452","-0.457","-0.373","-0.476","-0.79%"
"Sep 22, 2019","-0.456","-0.399","-0.361","-0.508","19.39%"
"Sep 15, 2019","-0.382","-0.303","-0.274","-0.417","31.89%"
"Sep 08, 2019","-0.289","-0.477","-0.268","-0.506","-39.47%"
"Sep 01, 2019","-0.478","-0.551","-0.396","-0.590","-12.13%"
"Aug 25, 2019","-0.544","-0.538","-0.481","-0.600","6.67%"
"Aug 18, 2019","-0.510","-0.516","-0.430","-0.550","-4.22%"
"Aug 11, 2019","-0.533","-0.411","-0.397","-0.604","28.99%"
"Aug 04, 2019","-0.413","-0.360","-0.335","-0.469","23.33%"
"Jul 28, 2019","-0.335","-0.198","-0.186","-0.350","77.80%"
"Jul 21, 2019","-0.188","-0.126","-0.116","-0.237","41.37%"
"Jul 14, 2019","-0.133","-0.015","-0.005","-0.149","437.10%"
"Jul 07, 2019","-0.025","-0.157","0.011","-0.177","-83.03%"
"Jun 30, 2019","-0.146","-0.102","-0.090","-0.202","21.75%"
"Jun 23, 2019","-0.120","-0.085","-0.061","-0.141","46.88%"
"Jun 16, 2019","-0.082","-0.033","-0.014","-0.128","102.23%"
"Jun 09, 2019","-0.040","-0.023","0.029","-0.062","-8.60%"
"Jun 02, 2019","-0.044","0.034","0.046","-0.055","-222.78%"
"May 26, 2019","0.036","0.130","0.140","0.025","-72.14%"
"May 19, 2019","0.129","0.143","0.195","0.121","-5.69%"
"May 12, 2019","0.137","0.196","0.218","0.101","-32.41%"
"May 05, 2019","0.203","0.247","0.271","0.171","-24.98%"
"Apr 28, 2019","0.270","0.230","0.295","0.195","21.38%"
"Apr 21, 2019","0.223","0.280","0.308","0.214","-16.88%"
"Apr 14, 2019","0.268","0.298","0.353","0.258","-9.47%"
"Apr 07, 2019","0.296","0.224","0.306","0.194","24.60%"
"Mar 31, 2019","0.237","0.191","0.258","0.163","44.23%"
"Mar 24, 2019","0.165","0.212","0.239","0.130","-24.70%"
"Mar 17, 2019","0.219","0.345","0.375","0.190","-36.16%"
"Mar 10, 2019","0.342","0.314","0.369","0.287","6.10%"
"Mar 03, 2019","0.323","0.447","0.452","0.302","-26.26%"
"Feb 24, 2019","0.438","0.338","0.459","0.332","31.45%"
"Feb 17, 2019","0.333","0.339","0.383","0.319","-1.63%"
"Feb 10, 2019","0.338","0.328","0.391","0.309","3.64%"
"Feb 03, 2019","0.326","0.402","0.437","0.311","-18.44%"
"Jan 27, 2019","0.400","0.412","0.454","0.336","-4.44%"
"Jan 20, 2019","0.419","0.503","0.508","0.404","-16.39%"
"Jan 13, 2019","0.501","0.464","0.517","0.432","6.66%"
"Jan 06, 2019","0.470","0.498","0.529","0.449","-3.33%"
"Dec 30, 2018","0.486","0.515","0.528","0.417","-6.16%"
"Dec 23, 2018","0.518","0.527","0.533","0.487","0.00%"
"Dec 16, 2018","0.518","0.537","0.549","0.465","-1.80%"
"Dec 09, 2018","0.527","0.500","0.558","0.483","0.17%"
"Dec 02, 2018","0.526","0.622","0.641","0.498","-13.39%"
"Nov 25, 2018","0.608","0.633","0.658","0.595","-2.83%"
"Nov 18, 2018","0.626","0.657","0.688","0.612","-4.31%"
"Nov 11, 2018","0.654","0.692","0.702","0.636","-3.90%"
"Nov 04, 2018","0.680","0.712","0.741","0.674","-4.06%"
"Oct 28, 2018","0.709","0.627","0.714","0.625","10.66%"
"Oct 21, 2018","0.641","0.712","0.749","0.619","-11.23%"
"Oct 14, 2018","0.722","0.762","0.784","0.666","-5.05%"
"Oct 07, 2018","0.760","0.828","0.844","0.752","-8.26%"
"Sep 30, 2018","0.829","0.740","0.833","0.673","13.83%"
"Sep 23, 2018","0.728","0.731","0.811","0.701","-1.55%"
"Sep 16, 2018","0.740","0.723","0.779","0.703","2.64%"
"Sep 09, 2018","0.721","0.672","0.739","0.658","7.68%"
"Sep 02, 2018","0.669","0.628","0.685","0.598","8.53%"
"Aug 26, 2018","0.617","0.625","0.700","0.602","-1.22%"
"Aug 19, 2018","0.624","0.581","0.647","0.570","7.21%"
"Aug 12, 2018","0.582","0.591","0.626","0.563","-3.02%"
"Aug 05, 2018","0.600","0.686","0.701","0.593","-11.97%"
"Jul 29, 2018","0.682","0.682","0.767","0.669","0.16%"
"Jul 22, 2018","0.681","0.656","0.706","0.651","4.61%"
"Jul 15, 2018","0.651","0.619","0.665","0.596","5.21%"
"Jul 08, 2018","0.619","0.623","0.664","0.595","0.00%"
"Jul 01, 2018","0.619","0.629","0.662","0.593","-1.73%"
"Jun 24, 2018","0.630","0.713","0.732","0.622","-11.59%"
"Jun 17, 2018","0.712","0.762","0.791","0.691","-7.46%"
"Jun 10, 2018","0.770","0.790","0.850","0.731","-0.13%"
"Jun 03, 2018","0.771","0.717","0.844","0.691","7.88%"
"May 27, 2018","0.714","0.770","0.806","0.528","-4.62%"
"May 20, 2018","0.749","0.910","0.913","0.729","-17.20%"
"May 13, 2018","0.904","0.875","0.974","0.867","3.21%"
"May 06, 2018","0.876","0.868","0.915","0.843","0.24%"
"Apr 29, 2018","0.874","0.887","0.917","0.848","-1.09%"
"Apr 22, 2018","0.884","0.932","0.970","0.874","-2.89%"
"Apr 15, 2018","0.910","0.838","0.932","0.811","9.48%"
"Apr 08, 2018","0.831","0.815","0.862","0.792","1.98%"
"Apr 01, 2018","0.815","0.805","0.858","0.789","0.28%"
"Mar 25, 2018","0.813","0.848","0.862","0.781","-2.69%"
"Mar 18, 2018","0.835","0.896","0.928","0.822","-6.03%"
"Mar 11, 2018","0.889","0.973","0.984","0.879","-7.69%"
"Mar 04, 2018","0.963","0.956","1.025","0.903","-0.05%"
"Feb 25, 2018","0.964","0.960","1.002","0.922","-0.59%"
"Feb 18, 2018","0.969","1.038","1.094","0.965","-5.23%"
"Feb 11, 2018","1.023","0.914","1.117","0.868","15.12%"
"Feb 04, 2018","0.888","0.923","0.952","0.814","-2.46%"
"Jan 28, 2018","0.911","0.801","0.927","0.774","19.07%"
"Jan 21, 2018","0.765","0.740","0.791","0.696","4.87%"
"Jan 14, 2018","0.729","0.732","0.761","0.697","-0.53%"
"Jan 07, 2018","0.733","0.660","0.766","0.631","10.95%"
"Dec 31, 2017","0.661","0.651","0.701","0.638","1.16%"
"Dec 24, 2017","0.653","0.638","0.672","0.594","2.72%"
"Dec 17, 2017","0.636","0.534","0.659","0.502","23.30%"
"Dec 10, 2017","0.516","0.523","0.573","0.498","-2.05%"
"Dec 03, 2017","0.527","0.558","0.574","0.498","0.44%"
"Nov 26, 2017","0.524","0.592","0.634","0.511","-10.88%"
"Nov 19, 2017","0.588","0.587","0.614","0.555","-2.19%"
"Nov 12, 2017","0.601","0.646","0.683","0.585","-7.99%"
"Nov 05, 2017","0.654","0.596","0.665","0.540","9.39%"
"Oct 29, 2017","0.598","0.629","0.649","0.584","-6.36%"
"Oct 22, 2017","0.638","0.670","0.730","0.628","-7.44%"
"Oct 15, 2017","0.689","0.635","0.692","0.581","8.96%"
"Oct 08, 2017","0.633","0.676","0.695","0.625","-5.61%"
"Oct 01, 2017","0.670","0.664","0.720","0.624","0.16%"
"Sep 24, 2017","0.669","0.650","0.734","0.604","2.43%"
"Sep 17, 2017","0.653","0.649","0.697","0.637","1.78%"
"Sep 10, 2017","0.642","0.547","0.665","0.536","22.47%"
"Sep 03, 2017","0.524","0.565","0.598","0.493","-9.90%"
"Aug 27, 2017","0.582","0.574","0.604","0.500","3.82%"
"Aug 20, 2017","0.560","0.597","0.609","0.546","-5.70%"
"Aug 13, 2017","0.594","0.598","0.655","0.573","3.32%"
"Aug 06, 2017","0.575","0.669","0.694","0.566","-14.94%"
"Jul 30, 2017","0.676","0.756","0.781","0.646","-10.71%"
"Jul 23, 2017","0.757","0.732","0.809","0.705","4.46%"
"Jul 16, 2017","0.725","0.801","0.806","0.711","-8.84%"
"Jul 09, 2017","0.795","0.839","0.850","0.747","-5.07%"
"Jul 02, 2017","0.838","0.751","0.854","0.701","15.24%"
"Jun 25, 2017","0.727","0.517","0.747","0.487","40.84%"
"Jun 18, 2017","0.516","0.552","0.567","0.491","-3.53%"
"Jun 11, 2017","0.535","0.528","0.582","0.479","0.85%"
"Jun 04, 2017","0.531","0.550","0.567","0.502","0.63%"
"May 28, 2017","0.527","0.585","0.597","0.521","-8.20%"
"May 21, 2017","0.574","0.634","0.677","0.565","-8.87%"
"May 14, 2017","0.630","0.626","0.696","0.558","2.70%"
"May 07, 2017","0.614","0.631","0.682","0.586","-1.06%"
"Apr 30, 2017","0.620","0.550","0.639","0.514","17.88%"
"Apr 23, 2017","0.526","0.504","0.600","0.498","23.17%"
"Apr 16, 2017","0.427","0.380","0.447","0.340","13.44%"
"Apr 09, 2017","0.377","0.464","0.480","0.355","-15.52%"
"Apr 02, 2017","0.446","0.549","0.560","0.432","-17.78%"
"Mar 26, 2017","0.542","0.574","0.605","0.526","-6.63%"
"Mar 19, 2017","0.581","0.610","0.668","0.561","-4.82%"
"Mar 12, 2017","0.610","0.684","0.713","0.569","-10.79%"
"Mar 05, 2017","0.684","0.564","0.707","0.534","18.32%"
"Feb 26, 2017","0.578","0.410","0.596","0.398","45.45%"
"Feb 19, 2017","0.397","0.540","0.581","0.396","-24.93%"
"Feb 12, 2017","0.529","0.562","0.643","0.516","-3.59%"
"Feb 05, 2017","0.549","0.641","0.658","0.510","-13.96%"
"Jan 29, 2017","0.638","0.678","0.720","0.624","-4.90%"
"Jan 22, 2017","0.671","0.614","0.731","0.586","2.27%"
"Jan 15, 2017","0.656","0.524","0.663","0.477","20.45%"
"Jan 08, 2017","0.545","0.547","0.586","0.446","-0.35%"
"Jan 01, 2017","0.547","0.460","0.560","0.406","18.23%"
"Dec 25, 2016","0.462","0.478","0.487","0.407","1.00%"
"Dec 18, 2016","0.458","0.585","0.608","0.456","-20.40%"
"Dec 11, 2016","0.575","0.681","0.726","0.557","-9.94%"
"Dec 04, 2016","0.639","0.481","0.703","0.474","24.73%"
"Nov 27, 2016","0.512","0.438","0.609","0.411","8.94%"
"Nov 20, 2016","0.470","0.472","0.538","0.429","-2.89%"
"Nov 13, 2016","0.484","0.543","0.608","0.450","-4.25%"
"Nov 06, 2016","0.506","0.318","0.550","0.262","67.94%"
"Oct 30, 2016","0.301","0.343","0.384","0.283","-11.26%"
"Oct 23, 2016","0.339","0.168","0.409","0.144","95.96%"
"Oct 16, 2016","0.173","0.225","0.267","0.146","-15.56%"
"Oct 09, 2016","0.205","0.157","0.224","0.144","18.91%"
"Oct 02, 2016","0.172","0.014","0.181","0.003","1,034.21%"
"Sep 25, 2016","0.015","0.063","0.067","-0.033","-70.43%"
"Sep 18, 2016","0.051","0.176","0.194","0.039","-70.39%"
"Sep 11, 2016","0.174","0.193","0.250","0.142","0.64%"
"Sep 04, 2016","0.172","0.111","0.185","0.004","48.71%"
"Aug 28, 2016","0.116","0.084","0.126","0.027","87.70%"
"Aug 21, 2016","0.062","0.095","0.095","0.015","-29.53%"
"Aug 14, 2016","0.088","0.031","0.108","0.012","313.68%"
"Aug 07, 2016","0.021","0.072","0.096","-0.002","-62.87%"
"Jul 31, 2016","0.057","-0.013","0.090","-0.019","-374.52%"
"Jul 24, 2016","-0.021","0.106","0.124","-0.024","-121.16%"
"Jul 17, 2016","0.098","0.126","0.172","0.083","-27.56%"
"Jul 10, 2016","0.136","-0.009","0.157","-0.038","-922.42%"
"Jul 03, 2016","-0.016","0.026","0.059","-0.051","-159.14%"
"Jun 26, 2016","0.028","0.092","0.110","-0.005","-76.75%"
"Jun 19, 2016","0.120","0.209","0.317","0.055","-36.37%"
"Jun 12, 2016","0.189","0.201","0.242","0.116","-10.74%"
"Jun 05, 2016","0.211","0.318","0.342","0.199","-34.56%"
"May 29, 2016","0.323","0.425","0.470","0.313","-22.57%"
"May 22, 2016","0.417","0.435","0.486","0.391","-6.12%"
"May 15, 2016","0.444","0.396","0.489","0.392","10.50%"
"May 08, 2016","0.402","0.451","0.455","0.364","-5.14%"
"May 01, 2016","0.424","0.587","0.595","0.414","-28.92%"
"Apr 24, 2016","0.596","0.534","0.635","0.525","9.96%"
"Apr 17, 2016","0.542","0.411","0.552","0.396","28.76%"
"Apr 10, 2016","0.421","0.370","0.486","0.353","10.90%"
"Apr 03, 2016","0.380","0.414","0.431","0.350","-12.45%"
"Mar 27, 2016","0.434","0.474","0.480","0.417","-10.02%"
"Mar 20, 2016","0.482","0.511","0.551","0.461","-7.18%"
"Mar 13, 2016","0.519","0.602","0.649","0.498","-15.60%"
"Mar 06, 2016","0.615","0.554","0.684","0.498","5.99%"
"Feb 28, 2016","0.581","0.454","0.607","0.419","25.95%"
"Feb 21, 2016","0.461","0.526","0.534","0.427","-11.43%"
"Feb 14, 2016","0.520","0.564","0.603","0.484","-4.92%"
"Feb 07, 2016","0.547","0.614","0.627","0.424","-12.35%"
"Jan 31, 2016","0.624","0.677","0.705","0.605","-7.96%"
"Jan 24, 2016","0.678","0.850","0.856","0.668","-20.51%"
"Jan 17, 2016","0.853","0.911","0.939","0.786","-5.21%"
"Jan 10, 2016","0.900","0.958","1.018","0.879","-5.54%"
"Jan 03, 2016","0.953","1.021","1.026","0.922","-10.88%"
"Dec 27, 2015","1.069","1.037","1.092","0.966","2.10%"
"Dec 20, 2015","1.047","0.944","1.060","0.926","12.08%"
"Dec 13, 2015","0.934","0.958","1.074","0.928","-1.91%"
"Dec 06, 2015","0.953","1.100","1.112","0.945","-13.71%"
"Nov 29, 2015","1.104","0.856","1.124","0.849","29.73%"
"Nov 22, 2015","0.851","0.867","0.928","0.829","-0.35%"
"Nov 15, 2015","0.854","0.947","0.992","0.845","-12.17%"
"Nov 08, 2015","0.973","1.104","1.137","0.956","-11.93%"
"Nov 01, 2015","1.104","0.871","1.107","0.868","25.19%"
"Oct 25, 2015","0.882","0.891","0.906","0.783","-0.56%"
"Oct 18, 2015","0.887","0.930","1.021","0.853","-4.21%"
"Oct 11, 2015","0.926","1.002","1.009","0.903","-7.31%"
"Oct 04, 2015","0.999","0.885","1.023","0.879","13.78%"
"Sep 27, 2015","0.878","0.999","1.010","0.843","-12.98%"
"Sep 20, 2015","1.009","1.012","1.067","0.913","-1.18%"
"Sep 13, 2015","1.021","1.044","1.177","1.003","-2.30%"
"Sep 06, 2015","1.045","1.028","1.110","1.010","1.46%"
"Aug 30, 2015","1.030","1.094","1.207","1.025","-5.50%"
"Aug 23, 2015","1.090","0.882","1.120","0.855","18.09%"
"Aug 16, 2015","0.923","1.009","1.038","0.918","-10.04%"
"Aug 09, 2015","1.026","1.034","1.088","0.938","-1.25%"
"Aug 02, 2015","1.039","0.989","1.140","0.938","5.27%"
"Jul 26, 2015","0.987","1.053","1.089","0.975","-6.97%"
"Jul 19, 2015","1.061","1.177","1.180","1.051","-9.08%"
"Jul 12, 2015","1.167","1.205","1.348","1.098","-6.34%"
"Jul 05, 2015","1.246","1.101","1.254","0.942","6.13%"
"Jun 28, 2015","1.174","1.181","1.303","1.092","-9.62%"
"Jun 21, 2015","1.299","1.130","1.321","1.127","18.74%"
"Jun 14, 2015","1.094","1.164","1.185","1.056","-6.73%"
"Jun 07, 2015","1.173","1.148","1.403","1.098","3.26%"
"May 31, 2015","1.136","0.771","1.285","0.725","50.07%"
"May 24, 2015","0.757","0.843","0.873","0.756","-12.28%"
"May 17, 2015","0.863","0.895","0.953","0.793","-3.14%"
"May 10, 2015","0.891","0.766","1.055","0.731","16.32%"
