"Date","Price","Open","High","Low","Change %"
"Apr 17, 2022","0.738","0.591","0.755","0.556","26.15%"
"Apr 10, 2022","0.585","0.531","0.675","0.494","11.01%"
"Apr 03, 2022","0.527","0.381","0.542","0.305","33.42%"
"Mar 27, 2022","0.395","0.400","0.550","0.332","19.34%"
"Mar 20, 2022","0.331","0.117","0.336","0.099","298.80%"
"Mar 13, 2022","0.083","0.016","0.130","0.003","937.50%"
"Mar 06, 2022","0.008","-0.371","0.057","-0.420","-101.98%"
"Feb 27, 2022","-0.404","0.011","0.011","-0.418","20,100.00%"
"Feb 20, 2022","-0.002","-0.073","0.051","-0.116","-96.67%"
"Feb 13, 2022","-0.060","0.010","0.079","-0.068","-500.00%"
"Feb 06, 2022","0.015","0.012","0.053","-0.049","-850.00%"
"Jan 30, 2022","-0.002","-0.357","0.032","-0.357","-99.44%"
"Jan 23, 2022","-0.359","-0.382","-0.330","-0.437","-5.28%"
"Jan 16, 2022","-0.379","-0.344","-0.306","-0.401","2.99%"
"Jan 09, 2022","-0.368","-0.362","-0.344","-0.414","-0.27%"
"Jan 02, 2022","-0.369","-0.440","-0.357","-0.458","-18.36%"
"Dec 26, 2021","-0.452","-0.524","-0.441","-0.525","-10.85%"
"Dec 19, 2021","-0.507","-0.623","-0.501","-0.637","-16.89%"
"Dec 12, 2021","-0.610","-0.576","-0.535","-0.616","4.45%"
"Dec 05, 2021","-0.584","-0.620","-0.538","-0.638","-6.71%"
"Nov 28, 2021","-0.626","-0.627","-0.568","-0.664","-2.95%"
"Nov 21, 2021","-0.645","-0.621","-0.539","-0.651","1.42%"
"Nov 14, 2021","-0.636","-0.567","-0.515","-0.644","13.57%"
"Nov 07, 2021","-0.560","-0.581","-0.505","-0.607","-3.61%"
"Oct 31, 2021","-0.581","-0.394","-0.361","-0.600","53.70%"
"Oct 24, 2021","-0.378","-0.429","-0.359","-0.501","-8.92%"
"Oct 17, 2021","-0.415","-0.497","-0.395","-0.519","-20.95%"
"Oct 10, 2021","-0.525","-0.517","-0.457","-0.548","-0.57%"
"Oct 03, 2021","-0.528","-0.586","-0.521","-0.600","-8.81%"
"Sep 26, 2021","-0.579","-0.576","-0.527","-0.604","1.76%"
"Sep 19, 2021","-0.569","-0.618","-0.562","-0.651","-6.26%"
"Sep 12, 2021","-0.607","-0.639","-0.597","-0.653","-5.16%"
"Sep 05, 2021","-0.640","-0.673","-0.621","-0.689","-4.48%"
"Aug 29, 2021","-0.670","-0.709","-0.661","-0.722","-4.83%"
"Aug 22, 2021","-0.704","-0.738","-0.691","-0.751","-5.76%"
"Aug 15, 2021","-0.747","-0.734","-0.714","-0.755","3.61%"
"Aug 08, 2021","-0.721","-0.736","-0.706","-0.744","-0.83%"
"Aug 01, 2021","-0.727","-0.740","-0.725","-0.782","-1.36%"
"Jul 25, 2021","-0.737","-0.703","-0.690","-0.750","5.29%"
"Jul 18, 2021","-0.700","-0.651","-0.633","-0.705","9.72%"
"Jul 11, 2021","-0.638","-0.598","-0.585","-0.639","7.05%"
"Jul 04, 2021","-0.596","-0.605","-0.569","-0.649","-1.49%"
"Jun 27, 2021","-0.605","-0.548","-0.546","-0.613","9.80%"
"Jun 20, 2021","-0.551","-0.590","-0.541","-0.594","-6.29%"
"Jun 13, 2021","-0.588","-0.631","-0.572","-0.637","-6.52%"
"Jun 06, 2021","-0.629","-0.592","-0.577","-0.645","5.89%"
"May 30, 2021","-0.594","-0.560","-0.541","-0.599","4.76%"
"May 23, 2021","-0.567","-0.528","-0.511","-0.582","8.83%"
"May 16, 2021","-0.521","-0.520","-0.479","-0.531","1.36%"
"May 09, 2021","-0.514","-0.578","-0.496","-0.594","-13.03%"
"May 02, 2021","-0.591","-0.580","-0.544","-0.619","2.96%"
"Apr 25, 2021","-0.574","-0.600","-0.549","-0.611","-4.97%"
"Apr 18, 2021","-0.604","-0.615","-0.567","-0.624","-0.98%"
"Apr 11, 2021","-0.610","-0.631","-0.593","-0.655","-2.71%"
"Apr 04, 2021","-0.627","-0.656","-0.620","-0.672","-4.86%"
"Mar 28, 2021","-0.659","-0.681","-0.606","-0.690","-2.66%"
"Mar 21, 2021","-0.677","-0.658","-0.641","-0.701","4.80%"
"Mar 14, 2021","-0.646","-0.625","-0.603","-0.659","5.56%"
"Mar 07, 2021","-0.612","-0.610","-0.587","-0.651","-0.49%"
"Feb 28, 2021","-0.615","-0.566","-0.560","-0.650","9.82%"
"Feb 21, 2021","-0.560","-0.598","-0.519","-0.647","-8.79%"
"Feb 14, 2021","-0.614","-0.667","-0.606","-0.686","-10.36%"
"Feb 07, 2021","-0.685","-0.676","-0.660","-0.719","-0.15%"
"Jan 31, 2021","-0.686","-0.737","-0.658","-0.740","-6.28%"
"Jan 24, 2021","-0.732","-0.711","-0.709","-0.765","2.23%"
"Jan 17, 2021","-0.716","-0.731","-0.688","-0.740","-1.92%"
"Jan 10, 2021","-0.730","-0.735","-0.683","-0.747","0.14%"
"Jan 03, 2021","-0.729","-0.737","-0.712","-0.767","-1.75%"
"Dec 27, 2020","-0.742","-0.718","-0.712","-0.752","3.20%"
"Dec 20, 2020","-0.719","-0.744","-0.708","-0.780","-3.23%"
"Dec 13, 2020","-0.743","-0.796","-0.730","-0.810","-8.38%"
"Dec 06, 2020","-0.811","-0.758","-0.751","-0.818","8.28%"
"Nov 29, 2020","-0.749","-0.774","-0.707","-0.777","-2.22%"
"Nov 22, 2020","-0.766","-0.768","-0.738","-0.777","0.52%"
"Nov 15, 2020","-0.762","-0.737","-0.709","-0.768","3.53%"
"Nov 08, 2020","-0.736","-0.801","-0.679","-0.817","-7.88%"
"Nov 01, 2020","-0.799","-0.826","-0.787","-0.841","-2.44%"
"Oct 25, 2020","-0.819","-0.780","-0.753","-0.834","6.09%"
"Oct 18, 2020","-0.772","-0.795","-0.756","-0.817","-3.74%"
"Oct 11, 2020","-0.802","-0.740","-0.716","-0.811","9.41%"
"Oct 04, 2020","-0.733","-0.727","-0.685","-0.742","1.24%"
"Sep 27, 2020","-0.724","-0.714","-0.693","-0.737","1.40%"
"Sep 20, 2020","-0.714","-0.691","-0.682","-0.736","4.23%"
"Sep 13, 2020","-0.685","-0.696","-0.661","-0.713","-1.01%"
"Sep 06, 2020","-0.692","-0.684","-0.621","-0.718","-0.43%"
"Aug 30, 2020","-0.695","-0.651","-0.618","-0.719","7.25%"
"Aug 23, 2020","-0.648","-0.703","-0.618","-0.707","-7.82%"
"Aug 16, 2020","-0.703","-0.630","-0.627","-0.717","11.23%"
"Aug 09, 2020","-0.632","-0.688","-0.610","-0.779","-8.67%"
"Aug 02, 2020","-0.692","-0.715","-0.681","-0.758","-4.95%"
"Jul 26, 2020","-0.728","-0.644","-0.629","-0.748","13.40%"
"Jul 19, 2020","-0.642","-0.648","-0.619","-0.697","-1.68%"
"Jul 12, 2020","-0.653","-0.666","-0.613","-0.682","-3.69%"
"Jul 05, 2020","-0.678","-0.668","-0.631","-0.690","-0.15%"
"Jun 28, 2020","-0.679","-0.712","-0.621","-0.717","-5.03%"
"Jun 21, 2020","-0.715","-0.654","-0.635","-0.718","8.99%"
"Jun 14, 2020","-0.656","-0.672","-0.614","-0.686","-0.15%"
"Jun 07, 2020","-0.657","-0.541","-0.529","-0.664","20.99%"
"May 31, 2020","-0.543","-0.632","-0.520","-0.646","-14.49%"
"May 24, 2020","-0.635","-0.677","-0.584","-0.690","-5.65%"
"May 17, 2020","-0.673","-0.737","-0.636","-0.760","-7.55%"
"May 10, 2020","-0.728","-0.741","-0.687","-0.761","-3.32%"
"May 03, 2020","-0.753","-0.757","-0.697","-0.792","-1.83%"
"Apr 26, 2020","-0.767","-0.663","-0.609","-0.767","15.69%"
"Apr 19, 2020","-0.663","-0.665","-0.578","-0.680","0.91%"
"Apr 12, 2020","-0.657","-0.550","-0.543","-0.671","17.11%"
"Apr 05, 2020","-0.561","-0.614","-0.514","-0.619","-8.48%"
"Mar 29, 2020","-0.613","-0.645","-0.565","-0.712","-4.81%"
"Mar 22, 2020","-0.644","-0.531","-0.445","-0.667","25.54%"
"Mar 15, 2020","-0.513","-0.794","-0.367","-0.797","-31.78%"
"Mar 08, 2020","-0.752","-0.863","-0.741","-1.031","-13.16%"
"Mar 01, 2020","-0.866","-0.763","-0.750","-0.898","13.20%"
"Feb 23, 2020","-0.765","-0.614","-0.614","-0.785","24.80%"
"Feb 16, 2020","-0.613","-0.610","-0.596","-0.640","-0.65%"
"Feb 09, 2020","-0.617","-0.597","-0.579","-0.623","2.83%"
"Feb 02, 2020","-0.600","-0.645","-0.569","-0.651","-6.10%"
"Jan 26, 2020","-0.639","-0.594","-0.581","-0.651","8.67%"
"Jan 19, 2020","-0.588","-0.517","-0.500","-0.590","14.17%"
"Jan 12, 2020","-0.515","-0.504","-0.471","-0.524","1.98%"
"Jan 05, 2020","-0.505","-0.564","-0.477","-0.572","-8.84%"
"Dec 29, 2019","-0.554","-0.526","-0.452","-0.567","5.32%"
"Dec 22, 2019","-0.526","-0.530","-0.510","-0.539","0.38%"
"Dec 15, 2019","-0.524","-0.532","-0.483","-0.559","-2.06%"
"Dec 08, 2019","-0.535","-0.567","-0.491","-0.593","-4.99%"
"Dec 01, 2019","-0.563","-0.579","-0.530","-0.623","-6.02%"
"Nov 24, 2019","-0.599","-0.597","-0.580","-0.620","-0.35%"
"Nov 17, 2019","-0.601","-0.605","-0.558","-0.627","0.55%"
"Nov 10, 2019","-0.598","-0.549","-0.523","-0.613","9.38%"
"Nov 03, 2019","-0.547","-0.629","-0.520","-0.637","-13.52%"
"Oct 27, 2019","-0.632","-0.617","-0.581","-0.656","1.84%"
"Oct 20, 2019","-0.621","-0.630","-0.608","-0.660","-2.56%"
"Oct 13, 2019","-0.637","-0.719","-0.606","-0.737","-10.91%"
"Oct 06, 2019","-0.715","-0.816","-0.689","-0.825","-12.53%"
"Sep 29, 2019","-0.817","-0.796","-0.760","-0.829","3.02%"
"Sep 22, 2019","-0.794","-0.740","-0.716","-0.801","8.25%"
"Sep 15, 2019","-0.733","-0.738","-0.705","-0.750","1.81%"
"Sep 08, 2019","-0.720","-0.902","-0.703","-0.907","-19.89%"
"Sep 01, 2019","-0.899","-0.948","-0.852","-0.983","-5.15%"
"Aug 25, 2019","-0.948","-0.922","-0.889","-0.958","3.55%"
"Aug 18, 2019","-0.915","-0.913","-0.850","-0.947","-0.39%"
"Aug 11, 2019","-0.919","-0.853","-0.848","-0.935","7.93%"
"Aug 04, 2019","-0.851","-0.784","-0.767","-0.864","10.93%"
"Jul 28, 2019","-0.767","-0.712","-0.701","-0.774","9.30%"
"Jul 21, 2019","-0.702","-0.686","-0.678","-0.761","1.49%"
"Jul 14, 2019","-0.692","-0.600","-0.598","-0.701","12.11%"
"Jul 07, 2019","-0.617","-0.683","-0.600","-0.699","-9.13%"
"Jun 30, 2019","-0.679","-0.649","-0.645","-0.711","2.26%"
"Jun 23, 2019","-0.664","-0.629","-0.613","-0.666","5.56%"
"Jun 16, 2019","-0.629","-0.597","-0.589","-0.697","3.97%"
"Jun 09, 2019","-0.605","-0.593","-0.577","-0.619","0.83%"
"Jun 02, 2019","-0.600","-0.588","-0.539","-0.617","3.27%"
"May 26, 2019","-0.581","-0.516","-0.510","-0.594","12.60%"
"May 19, 2019","-0.516","-0.505","-0.479","-0.527","0.78%"
"May 12, 2019","-0.512","-0.472","-0.460","-0.539","9.17%"
"May 05, 2019","-0.469","-0.427","-0.410","-0.487","13.83%"
"Apr 28, 2019","-0.412","-0.431","-0.382","-0.434","-6.15%"
"Apr 21, 2019","-0.439","-0.392","-0.374","-0.442","10.86%"
"Apr 14, 2019","-0.396","-0.369","-0.344","-0.403","6.74%"
"Apr 07, 2019","-0.371","-0.452","-0.367","-0.482","-15.83%"
"Mar 31, 2019","-0.441","-0.470","-0.426","-0.489","-9.45%"
"Mar 24, 2019","-0.487","-0.431","-0.413","-0.511","13.21%"
"Mar 17, 2019","-0.430","-0.371","-0.339","-0.440","15.28%"
"Mar 10, 2019","-0.373","-0.385","-0.359","-0.400","-2.15%"
"Mar 03, 2019","-0.381","-0.293","-0.292","-0.411","24.21%"
"Feb 24, 2019","-0.307","-0.377","-0.291","-0.386","-20.27%"
"Feb 17, 2019","-0.385","-0.385","-0.342","-0.407","0.18%"
"Feb 10, 2019","-0.384","-0.405","-0.358","-0.405","-3.59%"
"Feb 03, 2019","-0.398","-0.349","-0.311","-0.411","13.24%"
"Jan 27, 2019","-0.352","-0.335","-0.309","-0.357","6.03%"
"Jan 20, 2019","-0.332","-0.308","-0.296","-0.359","9.97%"
"Jan 13, 2019","-0.302","-0.330","-0.290","-0.367","-6.27%"
"Jan 06, 2019","-0.322","-0.309","-0.270","-0.338","1.90%"
"Dec 30, 2018","-0.316","-0.274","-0.269","-0.359","17.04%"
"Dec 23, 2018","-0.270","-0.261","-0.249","-0.299","4.45%"
"Dec 16, 2018","-0.259","-0.273","-0.245","-0.298","-5.59%"
"Dec 09, 2018","-0.274","-0.298","-0.207","-0.298","-3.42%"
"Dec 02, 2018","-0.283","-0.245","-0.207","-0.316","6.18%"
"Nov 25, 2018","-0.267","-0.230","-0.212","-0.277","12.18%"
"Nov 18, 2018","-0.238","-0.232","-0.197","-0.248","3.03%"
"Nov 11, 2018","-0.231","-0.170","-0.168","-0.248","30.51%"
"Nov 04, 2018","-0.177","-0.169","-0.125","-0.190","2.31%"
"Oct 28, 2018","-0.173","-0.213","-0.151","-0.225","-18.78%"
"Oct 21, 2018","-0.213","-0.132","-0.108","-0.235","71.77%"
"Oct 14, 2018","-0.124","-0.102","-0.076","-0.198","-12.06%"
"Oct 07, 2018","-0.141","-0.068","-0.062","-0.148","118.94%"
"Sep 30, 2018","-0.064","-0.138","-0.059","-0.203","-51.51%"
"Sep 23, 2018","-0.133","-0.162","-0.069","-0.169","-17.82%"
"Sep 16, 2018","-0.162","-0.183","-0.122","-0.185","-8.86%"
"Sep 09, 2018","-0.177","-0.223","-0.169","-0.234","-19.85%"
"Sep 02, 2018","-0.221","-0.277","-0.212","-0.292","-22.06%"
"Aug 26, 2018","-0.284","-0.272","-0.213","-0.286","5.15%"
"Aug 19, 2018","-0.270","-0.326","-0.258","-0.334","-17.41%"
"Aug 12, 2018","-0.327","-0.301","-0.290","-0.343","9.26%"
"Aug 05, 2018","-0.299","-0.207","-0.200","-0.306","40.42%"
"Jul 29, 2018","-0.213","-0.218","-0.139","-0.231","-4.31%"
"Jul 22, 2018","-0.223","-0.246","-0.203","-0.252","-10.92%"
"Jul 15, 2018","-0.250","-0.309","-0.244","-0.310","-19.13%"
"Jul 08, 2018","-0.309","-0.294","-0.266","-0.327","4.75%"
"Jul 01, 2018","-0.295","-0.303","-0.252","-0.323","-2.64%"
"Jun 24, 2018","-0.303","-0.309","-0.237","-0.322","2.36%"
"Jun 17, 2018","-0.296","-0.233","-0.220","-0.322","29.26%"
"Jun 10, 2018","-0.229","-0.173","-0.107","-0.256","15.66%"
"Jun 03, 2018","-0.198","-0.219","-0.117","-0.258","-11.21%"
"May 27, 2018","-0.223","-0.194","-0.164","-0.436","1.36%"
"May 20, 2018","-0.220","-0.057","-0.055","-0.232","292.86%"
"May 13, 2018","-0.056","-0.061","0.014","-0.065","-6.67%"
"May 06, 2018","-0.060","-0.071","-0.038","-0.086","-15.49%"
"Apr 29, 2018","-0.071","-0.040","-0.022","-0.092","54.35%"
"Apr 22, 2018","-0.046","-0.012","0.014","-0.049","53.33%"
"Apr 15, 2018","-0.030","-0.085","-0.008","-0.098","-65.91%"
"Apr 08, 2018","-0.088","-0.096","-0.052","-0.101","-12.00%"
"Apr 01, 2018","-0.100","-0.112","-0.073","-0.114","-2.91%"
"Mar 25, 2018","-0.103","-0.069","-0.047","-0.115","47.14%"
"Mar 18, 2018","-0.070","-0.039","-0.005","-0.088","84.21%"
"Mar 11, 2018","-0.038","0.035","0.037","-0.041","-290.00%"
"Mar 04, 2018","0.020","-0.016","0.097","-0.028","100.00%"
"Feb 25, 2018","0.010","0.019","0.061","-0.015","-65.52%"
"Feb 18, 2018","0.029","0.084","0.117","0.023","-59.72%"
"Feb 11, 2018","0.072","0.011","0.135","-0.035","-1,128.57%"
"Feb 04, 2018","-0.007","0.022","0.052","-0.066","-135.00%"
"Jan 28, 2018","0.020","-0.032","0.032","-0.034","-155.56%"
"Jan 21, 2018","-0.036","-0.155","-0.030","-0.166","-74.29%"
"Jan 14, 2018","-0.140","-0.122","-0.102","-0.161","16.67%"
"Jan 07, 2018","-0.120","-0.205","-0.084","-0.239","-42.03%"
"Dec 31, 2017","-0.207","-0.205","-0.174","-0.226","2.48%"
"Dec 24, 2017","-0.202","-0.202","-0.185","-0.239","-4.27%"
"Dec 17, 2017","-0.211","-0.337","-0.211","-0.338","-37.39%"
"Dec 10, 2017","-0.337","-0.367","-0.314","-0.378","-7.16%"
"Dec 03, 2017","-0.363","-0.322","-0.317","-0.392","4.91%"
"Nov 26, 2017","-0.346","-0.322","-0.271","-0.352","6.13%"
"Nov 19, 2017","-0.326","-0.357","-0.304","-0.361","-6.86%"
"Nov 12, 2017","-0.350","-0.338","-0.309","-0.368","7.36%"
"Nov 05, 2017","-0.326","-0.349","-0.322","-0.392","-6.59%"
"Oct 29, 2017","-0.349","-0.347","-0.323","-0.358","-1.13%"
"Oct 22, 2017","-0.353","-0.273","-0.234","-0.357","29.78%"
"Oct 15, 2017","-0.272","-0.307","-0.264","-0.351","-13.38%"
"Oct 08, 2017","-0.314","-0.259","-0.247","-0.314","20.77%"
"Oct 01, 2017","-0.260","-0.233","-0.223","-0.317","-3.35%"
"Sep 24, 2017","-0.269","-0.261","-0.222","-0.313","4.26%"
"Sep 17, 2017","-0.258","-0.277","-0.231","-0.289","-7.53%"
"Sep 10, 2017","-0.279","-0.373","-0.258","-0.380","-26.96%"
"Sep 03, 2017","-0.382","-0.343","-0.330","-0.404","13.69%"
"Aug 27, 2017","-0.336","-0.311","-0.301","-0.373","7.69%"
"Aug 20, 2017","-0.312","-0.258","-0.253","-0.325","19.54%"
"Aug 13, 2017","-0.261","-0.286","-0.230","-0.293","-11.53%"
"Aug 06, 2017","-0.295","-0.224","-0.204","-0.302","28.26%"
"Jul 30, 2017","-0.230","-0.180","-0.160","-0.236","31.43%"
"Jul 23, 2017","-0.175","-0.173","-0.132","-0.193","-0.57%"
"Jul 16, 2017","-0.176","-0.094","-0.088","-0.186","85.26%"
"Jul 09, 2017","-0.095","-0.087","-0.074","-0.146","25.00%"
"Jul 02, 2017","-0.076","-0.209","-0.053","-0.259","-65.61%"
"Jun 25, 2017","-0.221","-0.372","-0.203","-0.397","-41.07%"
"Jun 18, 2017","-0.375","-0.404","-0.337","-0.414","-6.95%"
"Jun 11, 2017","-0.403","-0.454","-0.353","-0.469","-11.04%"
"Jun 04, 2017","-0.453","-0.434","-0.413","-0.472","1.12%"
"May 28, 2017","-0.448","-0.391","-0.385","-0.453","12.56%"
"May 21, 2017","-0.398","-0.348","-0.311","-0.399","16.03%"
"May 14, 2017","-0.343","-0.311","-0.290","-0.399","5.21%"
"May 07, 2017","-0.326","-0.299","-0.261","-0.333","8.31%"
"Apr 30, 2017","-0.301","-0.376","-0.292","-0.393","-22.62%"
"Apr 23, 2017","-0.389","-0.334","-0.296","-0.407","-11.59%"
"Apr 16, 2017","-0.440","-0.525","-0.428","-0.537","-15.38%"
"Apr 09, 2017","-0.520","-0.472","-0.472","-0.537","7.66%"
"Apr 02, 2017","-0.483","-0.379","-0.377","-0.491","26.77%"
"Mar 26, 2017","-0.381","-0.328","-0.280","-0.390","21.73%"
"Mar 19, 2017","-0.313","-0.328","-0.266","-0.340","-4.28%"
"Mar 12, 2017","-0.327","-0.315","-0.271","-0.374","6.86%"
"Mar 05, 2017","-0.306","-0.425","-0.281","-0.487","-26.62%"
"Feb 26, 2017","-0.417","-0.597","-0.415","-0.599","-29.92%"
"Feb 19, 2017","-0.595","-0.461","-0.444","-0.602","29.07%"
"Feb 12, 2017","-0.461","-0.440","-0.398","-0.467","5.01%"
"Feb 05, 2017","-0.439","-0.351","-0.343","-0.455","25.07%"
"Jan 29, 2017","-0.351","-0.364","-0.292","-0.403","-3.57%"
"Jan 22, 2017","-0.364","-0.433","-0.349","-0.456","-11.65%"
"Jan 15, 2017","-0.412","-0.487","-0.408","-0.537","-12.90%"
"Jan 08, 2017","-0.473","-0.468","-0.454","-0.502","-0.21%"
"Jan 01, 2017","-0.474","-0.544","-0.463","-0.583","-11.57%"
"Dec 25, 2016","-0.536","-0.522","-0.516","-0.574","2.49%"
"Dec 18, 2016","-0.523","-0.469","-0.462","-0.527","9.19%"
"Dec 11, 2016","-0.479","-0.440","-0.397","-0.483","8.62%"
"Dec 04, 2016","-0.441","-0.439","-0.287","-0.467","4.01%"
"Nov 27, 2016","-0.424","-0.448","-0.373","-0.488","-2.75%"
"Nov 20, 2016","-0.436","-0.364","-0.347","-0.455","20.11%"
"Nov 13, 2016","-0.363","-0.309","-0.273","-0.375","9.67%"
"Nov 06, 2016","-0.331","-0.408","-0.307","-0.466","-22.30%"
"Oct 30, 2016","-0.426","-0.391","-0.373","-0.437","9.23%"
"Oct 23, 2016","-0.390","-0.499","-0.363","-0.515","-21.21%"
"Oct 16, 2016","-0.495","-0.466","-0.449","-0.513","3.13%"
"Oct 09, 2016","-0.480","-0.494","-0.459","-0.511","-2.64%"
"Oct 02, 2016","-0.493","-0.567","-0.480","-0.580","-13.20%"
"Sep 25, 2016","-0.568","-0.548","-0.545","-0.621","4.03%"
"Sep 18, 2016","-0.546","-0.498","-0.488","-0.563","9.20%"
"Sep 11, 2016","-0.500","-0.479","-0.441","-0.522","2.88%"
"Sep 04, 2016","-0.486","-0.509","-0.474","-0.576","-2.61%"
"Aug 28, 2016","-0.499","-0.492","-0.472","-0.522","-0.20%"
"Aug 21, 2016","-0.500","-0.488","-0.488","-0.525","1.21%"
"Aug 14, 2016","-0.494","-0.545","-0.492","-0.548","-9.52%"
"Aug 07, 2016","-0.546","-0.503","-0.498","-0.564","5.81%"
"Jul 31, 2016","-0.516","-0.527","-0.463","-0.539","-2.09%"
"Jul 24, 2016","-0.527","-0.480","-0.470","-0.529","8.44%"
"Jul 17, 2016","-0.486","-0.561","-0.453","-0.584","-10.83%"
"Jul 10, 2016","-0.545","-0.618","-0.544","-0.632","-11.95%"
"Jul 03, 2016","-0.619","-0.563","-0.551","-0.632","9.95%"
"Jun 26, 2016","-0.563","-0.540","-0.518","-0.573","4.26%"
"Jun 19, 2016","-0.540","-0.475","-0.413","-0.634","8.65%"
"Jun 12, 2016","-0.497","-0.429","-0.420","-0.509","16.39%"
"Jun 05, 2016","-0.427","-0.416","-0.399","-0.435","4.66%"
"May 29, 2016","-0.408","-0.377","-0.343","-0.414","7.65%"
"May 22, 2016","-0.379","-0.350","-0.335","-0.389","8.29%"
"May 15, 2016","-0.350","-0.380","-0.337","-0.384","-6.91%"
"May 08, 2016","-0.376","-0.361","-0.357","-0.401","0.80%"
"May 01, 2016","-0.373","-0.289","-0.273","-0.374","32.74%"
"Apr 24, 2016","-0.281","-0.345","-0.264","-0.349","-14.07%"
"Apr 17, 2016","-0.327","-0.391","-0.302","-0.391","-13.49%"
"Apr 10, 2016","-0.378","-0.388","-0.345","-0.402","-3.32%"
"Apr 03, 2016","-0.391","-0.337","-0.314","-0.391","19.94%"
"Mar 27, 2016","-0.326","-0.308","-0.308","-0.347","5.84%"
"Mar 20, 2016","-0.308","-0.297","-0.282","-0.327","5.84%"
"Mar 13, 2016","-0.291","-0.278","-0.235","-0.305","6.99%"
"Mar 06, 2016","-0.272","-0.363","-0.222","-0.405","-20.70%"
"Feb 28, 2016","-0.343","-0.373","-0.341","-0.410","-6.79%"
"Feb 21, 2016","-0.368","-0.318","-0.298","-0.376","13.93%"
"Feb 14, 2016","-0.323","-0.279","-0.265","-0.343","15.36%"
"Feb 07, 2016","-0.280","-0.315","-0.258","-0.359","-9.97%"
"Jan 31, 2016","-0.311","-0.303","-0.276","-0.337","2.50%"
"Jan 24, 2016","-0.303","-0.224","-0.215","-0.308","32.90%"
"Jan 17, 2016","-0.228","-0.146","-0.134","-0.246","41.89%"
"Jan 10, 2016","-0.161","-0.128","-0.078","-0.175","18.57%"
"Jan 03, 2016","-0.136","-0.062","-0.047","-0.157","258.05%"
"Dec 27, 2015","-0.038","-0.045","-0.010","-0.067","3.27%"
"Dec 20, 2015","-0.037","-0.089","-0.019","-0.106","-61.89%"
"Dec 13, 2015","-0.096","-0.100","-0.015","-0.114","-11.00%"
"Dec 06, 2015","-0.108","-0.001","0.003","-0.122","5,052.38%"
"Nov 29, 2015","-0.002","-0.190","0.034","-0.230","-98.91%"
"Nov 22, 2015","-0.192","-0.146","-0.118","-0.206","29.17%"
"Nov 15, 2015","-0.149","-0.116","-0.093","-0.157","47.18%"
"Nov 08, 2015","-0.101","0.010","0.016","-0.110","-1,153.12%"
"Nov 01, 2015","0.010","-0.085","0.033","-0.087","-112.80%"
