"Date","Price","Open","High","Low","Change %"
"May 16, 2021","-0.223","-0.227","-0.168","-0.240","2.76%"
"May 09, 2021","-0.217","-0.296","-0.188","-0.307","-29.77%"
"May 02, 2021","-0.309","-0.289","-0.250","-0.349","7.67%"
"Apr 25, 2021","-0.287","-0.334","-0.263","-0.351","-16.33%"
"Apr 18, 2021","-0.343","-0.350","-0.298","-0.371","-0.58%"
"Apr 11, 2021","-0.345","-0.382","-0.331","-0.412","-8.49%"
"Apr 04, 2021","-0.377","-0.404","-0.364","-0.428","-7.37%"
"Mar 28, 2021","-0.407","-0.432","-0.338","-0.444","-5.13%"
"Mar 21, 2021","-0.429","-0.396","-0.373","-0.465","15.01%"
"Mar 14, 2021","-0.373","-0.383","-0.327","-0.424","2.19%"
"Mar 07, 2021","-0.365","-0.365","-0.345","-0.436","-2.41%"
"Feb 28, 2021","-0.374","-0.365","-0.345","-0.430","14.02%"
"Feb 21, 2021","-0.328","-0.349","-0.275","-0.433","-14.36%"
"Feb 14, 2021","-0.383","-0.463","-0.377","-0.467","-22.63%"
"Feb 07, 2021","-0.495","-0.488","-0.473","-0.538","-1.98%"
"Jan 31, 2021","-0.505","-0.581","-0.474","-0.586","-12.78%"
"Jan 24, 2021","-0.579","-0.569","-0.553","-0.627","1.40%"
"Jan 17, 2021","-0.571","-0.602","-0.543","-0.610","-4.83%"
"Jan 10, 2021","-0.600","-0.587","-0.519","-0.619","3.63%"
"Jan 03, 2021","-0.579","-0.625","-0.565","-0.669","-7.80%"
"Dec 27, 2020","-0.628","-0.600","-0.572","-0.637","4.84%"
"Dec 20, 2020","-0.599","-0.653","-0.584","-0.675","-4.62%"
"Dec 13, 2020","-0.628","-0.670","-0.600","-0.687","-8.19%"
"Dec 06, 2020","-0.684","-0.618","-0.599","-0.697","13.81%"
"Nov 29, 2020","-0.601","-0.654","-0.566","-0.662","-6.97%"
"Nov 22, 2020","-0.646","-0.650","-0.608","-0.657","-0.31%"
"Nov 15, 2020","-0.648","-0.617","-0.573","-0.653","5.88%"
"Nov 08, 2020","-0.612","-0.687","-0.521","-0.709","-10.13%"
"Nov 01, 2020","-0.681","-0.692","-0.662","-0.733","-1.16%"
"Oct 25, 2020","-0.689","-0.656","-0.616","-0.709","7.99%"
"Oct 18, 2020","-0.638","-0.674","-0.610","-0.696","-6.73%"
"Oct 11, 2020","-0.684","-0.600","-0.588","-0.699","14.77%"
"Oct 04, 2020","-0.596","-0.596","-0.540","-0.610","-0.17%"
"Sep 27, 2020","-0.597","-0.581","-0.555","-0.615","1.02%"
"Sep 20, 2020","-0.591","-0.558","-0.541","-0.605","7.65%"
"Sep 13, 2020","-0.549","-0.554","-0.528","-0.580","-0.54%"
"Sep 06, 2020","-0.552","-0.507","-0.484","-0.578","0.73%"
"Aug 30, 2020","-0.548","-0.480","-0.440","-0.573","14.41%"
"Aug 23, 2020","-0.479","-0.570","-0.432","-0.578","-16.40%"
"Aug 16, 2020","-0.573","-0.485","-0.450","-0.588","18.63%"
"Aug 09, 2020","-0.483","-0.565","-0.447","-0.603","-15.85%"
"Aug 02, 2020","-0.574","-0.581","-0.553","-0.622","-3.53%"
"Jul 26, 2020","-0.595","-0.503","-0.493","-0.622","17.13%"
"Jul 19, 2020","-0.508","-0.506","-0.481","-0.563","-1.93%"
"Jul 12, 2020","-0.518","-0.527","-0.467","-0.548","-3.36%"
"Jul 05, 2020","-0.536","-0.474","-0.474","-0.559","6.99%"
"Jun 28, 2020","-0.501","-0.537","-0.446","-0.556","-8.91%"
"Jun 21, 2020","-0.550","-0.484","-0.447","-0.551","13.40%"
"Jun 14, 2020","-0.485","-0.484","-0.423","-0.504","3.19%"
"Jun 07, 2020","-0.470","-0.355","-0.328","-0.480","34.29%"
"May 31, 2020","-0.350","-0.501","-0.326","-0.501","-31.24%"
"May 24, 2020","-0.509","-0.552","-0.443","-0.568","-7.79%"
"May 17, 2020","-0.552","-0.603","-0.495","-0.623","-7.23%"
"May 10, 2020","-0.595","-0.587","-0.532","-0.632","-0.83%"
"May 03, 2020","-0.600","-0.651","-0.538","-0.654","-7.98%"
"Apr 26, 2020","-0.652","-0.540","-0.484","-0.652","21.42%"
"Apr 19, 2020","-0.537","-0.535","-0.434","-0.567","1.70%"
"Apr 12, 2020","-0.528","-0.382","-0.376","-0.544","29.10%"
"Apr 05, 2020","-0.409","-0.455","-0.349","-0.488","-16.87%"
"Mar 29, 2020","-0.492","-0.537","-0.455","-0.608","-7.34%"
"Mar 22, 2020","-0.531","-0.376","-0.313","-0.559","42.36%"
"Mar 15, 2020","-0.373","-0.637","-0.187","-0.649","-37.63%"
"Mar 08, 2020","-0.598","-0.866","-0.580","-0.959","-22.03%"
"Mar 01, 2020","-0.767","-0.675","-0.616","-0.801","15.51%"
"Feb 23, 2020","-0.664","-0.524","-0.512","-0.681","35.79%"
"Feb 16, 2020","-0.489","-0.459","-0.442","-0.529","4.04%"
"Feb 09, 2020","-0.470","-0.448","-0.419","-0.483","3.52%"
"Feb 02, 2020","-0.454","-0.506","-0.402","-0.512","-9.38%"
"Jan 26, 2020","-0.501","-0.417","-0.404","-0.512","23.70%"
"Jan 19, 2020","-0.405","-0.292","-0.283","-0.407","39.18%"
"Jan 12, 2020","-0.291","-0.272","-0.228","-0.303","5.82%"
"Jan 05, 2020","-0.275","-0.335","-0.241","-0.352","-14.33%"
"Dec 29, 2019","-0.321","-0.295","-0.199","-0.341","9.56%"
"Dec 22, 2019","-0.293","-0.293","-0.276","-0.312","1.74%"
"Dec 15, 2019","-0.288","-0.324","-0.247","-0.347","-12.46%"
"Dec 08, 2019","-0.329","-0.327","-0.255","-0.381","1.23%"
"Dec 01, 2019","-0.325","-0.399","-0.310","-0.452","-25.82%"
"Nov 24, 2019","-0.438","-0.439","-0.407","-0.471","-0.52%"
"Nov 17, 2019","-0.440","-0.420","-0.380","-0.470","5.92%"
"Nov 10, 2019","-0.416","-0.356","-0.303","-0.436","20.59%"
"Nov 03, 2019","-0.345","-0.453","-0.299","-0.456","-25.12%"
"Oct 27, 2019","-0.461","-0.441","-0.397","-0.501","3.83%"
"Oct 20, 2019","-0.444","-0.457","-0.412","-0.497","-3.96%"
"Oct 13, 2019","-0.462","-0.514","-0.410","-0.560","-11.43%"
"Oct 06, 2019","-0.521","-0.663","-0.501","-0.680","-21.16%"
"Sep 29, 2019","-0.661","-0.651","-0.570","-0.681","2.37%"
"Sep 22, 2019","-0.646","-0.616","-0.588","-0.702","6.43%"
"Sep 15, 2019","-0.607","-0.552","-0.536","-0.617","11.34%"
"Sep 08, 2019","-0.545","-0.721","-0.528","-0.746","-25.20%"
"Sep 01, 2019","-0.729","-0.788","-0.654","-0.828","-7.51%"
"Aug 25, 2019","-0.788","-0.759","-0.728","-0.813","3.47%"
"Aug 18, 2019","-0.762","-0.763","-0.682","-0.800","-1.88%"
"Aug 11, 2019","-0.776","-0.675","-0.664","-0.817","15.35%"
"Aug 04, 2019","-0.673","-0.634","-0.609","-0.713","10.55%"
"Jul 28, 2019","-0.609","-0.501","-0.495","-0.623","21.52%"
"Jul 21, 2019","-0.501","-0.445","-0.440","-0.552","9.82%"
"Jul 14, 2019","-0.456","-0.342","-0.331","-0.463","33.63%"
"Jul 07, 2019","-0.341","-0.454","-0.310","-0.469","-22.39%"
"Jun 30, 2019","-0.440","-0.398","-0.386","-0.489","6.46%"
"Jun 23, 2019","-0.413","-0.373","-0.351","-0.421","13.42%"
"Jun 16, 2019","-0.364","-0.342","-0.321","-0.418","5.32%"
"Jun 09, 2019","-0.346","-0.341","-0.303","-0.365","-0.83%"
"Jun 02, 2019","-0.349","-0.308","-0.283","-0.357","14.10%"
"May 26, 2019","-0.306","-0.218","-0.211","-0.317","38.89%"
"May 19, 2019","-0.220","-0.205","-0.152","-0.226","4.86%"
"May 12, 2019","-0.210","-0.155","-0.134","-0.236","42.31%"
"May 05, 2019","-0.147","-0.104","-0.075","-0.173","85.53%"
"Apr 28, 2019","-0.079","-0.123","-0.050","-0.126","-33.64%"
"Apr 21, 2019","-0.120","-0.077","-0.039","-0.133","38.82%"
"Apr 14, 2019","-0.086","-0.046","0.003","-0.091","79.42%"
"Apr 07, 2019","-0.048","-0.155","-0.035","-0.196","-67.93%"
"Mar 31, 2019","-0.150","-0.200","-0.131","-0.208","-32.43%"
"Mar 24, 2019","-0.222","-0.166","-0.148","-0.243","32.93%"
"Mar 17, 2019","-0.167","-0.075","-0.037","-0.186","116.88%"
"Mar 10, 2019","-0.077","-0.093","-0.055","-0.107","-13.48%"
"Mar 03, 2019","-0.089","0.029","0.033","-0.113","-545.00%"
"Feb 24, 2019","0.020","-0.063","0.044","-0.072","-128.17%"
"Feb 17, 2019","-0.071","-0.061","-0.017","-0.082","20.34%"
"Feb 10, 2019","-0.059","-0.072","-0.023","-0.081","-25.32%"
"Feb 03, 2019","-0.079","0.000","0.038","-0.090","7,800.00%"
"Jan 27, 2019","-0.001","0.013","0.050","-0.021","-105.00%"
"Jan 20, 2019","0.020","0.078","0.089","0.002","-76.74%"
"Jan 13, 2019","0.086","0.051","0.100","0.024","38.71%"
"Jan 06, 2019","0.062","0.083","0.121","0.043","-21.52%"
"Dec 30, 2018","0.079","0.110","0.112","0.018","-25.47%"
"Dec 23, 2018","0.106","0.117","0.124","0.090","-10.17%"
"Dec 16, 2018","0.118","0.135","0.144","0.077","-7.81%"
"Dec 09, 2018","0.128","0.109","0.177","0.102","2.40%"
"Dec 02, 2018","0.125","0.213","0.220","0.098","-33.16%"
"Nov 25, 2018","0.187","0.223","0.244","0.177","-12.21%"
"Nov 18, 2018","0.213","0.242","0.271","0.204","-10.88%"
"Nov 11, 2018","0.239","0.289","0.292","0.221","-15.55%"
"Nov 04, 2018","0.283","0.311","0.344","0.282","-7.21%"
"Oct 28, 2018","0.305","0.235","0.319","0.224","29.79%"
"Oct 21, 2018","0.235","0.342","0.364","0.216","-30.88%"
"Oct 14, 2018","0.340","0.373","0.400","0.271","-10.29%"
"Oct 07, 2018","0.379","0.454","0.463","0.371","-17.61%"
"Sep 30, 2018","0.460","0.361","0.461","0.290","29.58%"
"Sep 23, 2018","0.355","0.339","0.433","0.330","3.50%"
"Sep 16, 2018","0.343","0.322","0.387","0.317","5.54%"
"Sep 09, 2018","0.325","0.269","0.339","0.258","18.61%"
"Sep 02, 2018","0.274","0.219","0.284","0.196","29.86%"
"Aug 26, 2018","0.211","0.220","0.294","0.202","-6.22%"
"Aug 19, 2018","0.225","0.176","0.243","0.172","21.62%"
"Aug 12, 2018","0.185","0.198","0.218","0.161","-7.04%"
"Aug 05, 2018","0.199","0.291","0.305","0.193","-30.66%"
"Jul 29, 2018","0.287","0.281","0.371","0.269","2.14%"
"Jul 22, 2018","0.281","0.258","0.301","0.249","11.95%"
"Jul 15, 2018","0.251","0.219","0.256","0.191","53.99%"
"Jul 08, 2018","0.163","0.179","0.208","0.141","-5.23%"
"Jul 01, 2018","0.172","0.173","0.221","0.154","-2.82%"
"Jun 24, 2018","0.177","0.191","0.236","0.172","-15.71%"
"Jun 17, 2018","0.210","0.276","0.286","0.187","-24.46%"
"Jun 10, 2018","0.278","0.347","0.394","0.244","-12.58%"
"Jun 03, 2018","0.318","0.270","0.394","0.234","21.84%"
"May 27, 2018","0.261","0.310","0.333","0.058","-5.43%"
"May 20, 2018","0.276","0.452","0.452","0.256","-38.39%"
"May 13, 2018","0.448","0.425","0.517","0.419","5.66%"
"May 06, 2018","0.424","0.416","0.455","0.387","2.66%"
"Apr 29, 2018","0.413","0.442","0.461","0.389","-5.92%"
"Apr 22, 2018","0.439","0.488","0.527","0.432","-5.79%"
"Apr 15, 2018","0.466","0.396","0.489","0.370","20.73%"
"Apr 08, 2018","0.386","0.379","0.412","0.360","3.21%"
"Apr 01, 2018","0.374","0.359","0.413","0.355","0.54%"
"Mar 25, 2018","0.372","0.413","0.428","0.351","-8.37%"
"Mar 18, 2018","0.406","0.452","0.491","0.396","-10.57%"
"Mar 11, 2018","0.454","0.539","0.545","0.440","-13.69%"
"Mar 04, 2018","0.526","0.500","0.590","0.479","-1.87%"
"Feb 25, 2018","0.536","0.530","0.574","0.490","-0.19%"
"Feb 18, 2018","0.537","0.607","0.655","0.535","-9.75%"
"Feb 11, 2018","0.595","0.595","0.682","0.548","4.39%"
"Feb 04, 2018","0.570","0.592","0.631","0.486","-2.73%"
"Jan 28, 2018","0.586","0.465","0.592","0.454","31.98%"
"Jan 21, 2018","0.444","0.383","0.452","0.346","20.00%"
"Jan 14, 2018","0.370","0.378","0.401","0.350","-1.86%"
"Jan 07, 2018","0.377","0.299","0.407","0.262","26.09%"
"Dec 31, 2017","0.299","0.279","0.322","0.276","5.28%"
"Dec 24, 2017","0.284","0.276","0.300","0.235","3.65%"
"Dec 17, 2017","0.274","0.155","0.287","0.150","74.52%"
"Dec 10, 2017","0.157","0.150","0.190","0.126","1.95%"
"Dec 03, 2017","0.154","0.181","0.193","0.132","1.99%"
"Nov 26, 2017","0.151","0.208","0.250","0.128","-25.98%"
"Nov 19, 2017","0.204","0.184","0.222","0.172","0.99%"
"Nov 12, 2017","0.202","0.243","0.270","0.186","-18.55%"
"Nov 05, 2017","0.248","0.199","0.252","0.145","21.57%"
"Oct 29, 2017","0.204","0.229","0.242","0.192","-8.52%"
"Oct 22, 2017","0.223","0.287","0.340","0.221","-24.66%"
"Oct 15, 2017","0.296","0.247","0.297","0.196","21.31%"
"Oct 08, 2017","0.244","0.306","0.310","0.242","-19.21%"
"Oct 01, 2017","0.302","0.321","0.345","0.256","-1.63%"
"Sep 24, 2017","0.307","0.295","0.364","0.239","4.42%"
"Sep 17, 2017","0.294","0.285","0.330","0.274","5.00%"
"Sep 10, 2017","0.280","0.173","0.299","0.168","78.34%"
"Sep 03, 2017","0.157","0.219","0.231","0.133","-30.22%"
"Aug 27, 2017","0.225","0.231","0.250","0.169","-3.43%"
"Aug 20, 2017","0.233","0.275","0.279","0.221","-13.70%"
"Aug 13, 2017","0.270","0.251","0.322","0.249","12.03%"
"Aug 06, 2017","0.241","0.330","0.352","0.233","-26.52%"
"Jul 30, 2017","0.328","0.392","0.424","0.305","-18.61%"
"Jul 23, 2017","0.403","0.380","0.447","0.354","8.04%"
"Jul 16, 2017","0.373","0.461","0.461","0.361","-17.29%"
"Jul 09, 2017","0.451","0.498","0.502","0.402","-9.62%"
"Jul 02, 2017","0.499","0.419","0.508","0.367","26.97%"
"Jun 25, 2017","0.393","0.183","0.406","0.157","114.75%"
"Jun 18, 2017","0.183","0.204","0.221","0.164","-8.04%"
"Jun 11, 2017","0.199","0.184","0.241","0.145","8.15%"
"Jun 04, 2017","0.184","0.199","0.221","0.165","-4.17%"
"May 28, 2017","0.192","0.169","0.247","0.114","20.00%"
"May 21, 2017","0.160","0.205","0.250","0.154","-19.31%"
"May 14, 2017","0.198","0.225","0.274","0.141","-7.25%"
"May 07, 2017","0.214","0.258","0.284","0.208","-11.21%"
"Apr 30, 2017","0.241","0.160","0.250","0.137","60.11%"
"Apr 23, 2017","0.150","0.190","0.229","0.120","76.94%"
"Apr 16, 2017","0.085","0.011","0.090","-0.014","385.71%"
"Apr 09, 2017","0.018","0.076","0.079","-0.004","-70.93%"
"Apr 02, 2017","0.060","0.160","0.167","0.048","-62.68%"
"Mar 26, 2017","0.161","0.221","0.250","0.151","-30.98%"
"Mar 19, 2017","0.234","0.257","0.311","0.218","-10.90%"
"Mar 12, 2017","0.262","0.304","0.334","0.216","-14.37%"
"Mar 05, 2017","0.306","0.167","0.320","0.119","75.73%"
"Feb 26, 2017","0.174","0.017","0.184","0.007","2,106.33%"
"Feb 19, 2017","0.008","0.141","0.157","0.003","-93.84%"
"Feb 12, 2017","0.128","0.159","0.218","0.119","-12.79%"
"Feb 05, 2017","0.147","0.255","0.264","0.122","-40.46%"
"Jan 29, 2017","0.247","0.297","0.333","0.240","-16.31%"
"Jan 22, 2017","0.295","0.224","0.334","0.190","15.01%"
"Jan 15, 2017","0.257","0.152","0.265","0.107","45.57%"
"Jan 08, 2017","0.176","0.216","0.236","0.122","-15.41%"
