"Date","Price","Open","High","Low","Change %"
"Dec 12, 2021","-0.684","-0.652","-0.606","-0.693","3.20%"
"Dec 05, 2021","-0.663","-0.691","-0.623","-0.725","-5.50%"
"Nov 28, 2021","-0.701","-0.712","-0.646","-0.848","-3.68%"
"Nov 21, 2021","-0.728","-0.715","-0.656","-0.752","-0.76%"
"Nov 14, 2021","-0.734","-0.671","-0.614","-0.743","10.00%"
"Nov 07, 2021","-0.667","-0.658","-0.612","-0.689","0.38%"
"Oct 31, 2021","-0.664","-0.477","-0.452","-0.673","43.18%"
"Oct 24, 2021","-0.464","-0.523","-0.454","-0.588","-8.84%"
"Oct 17, 2021","-0.509","-0.599","-0.504","-0.626","-18.87%"
"Oct 10, 2021","-0.627","-0.627","-0.575","-0.642","-0.98%"
"Oct 03, 2021","-0.634","-0.677","-0.623","-0.680","-5.69%"
"Sep 26, 2021","-0.672","-0.662","-0.618","-0.682","2.24%"
"Sep 19, 2021","-0.657","-0.702","-0.187","-0.727","-4.92%"
"Sep 12, 2021","-0.691","-0.703","-0.670","-0.719","-2.11%"
"Sep 05, 2021","-0.706","-0.739","-0.689","-0.757","-3.38%"
"Aug 29, 2021","-0.731","-0.765","-0.723","-0.776","-3.99%"
"Aug 22, 2021","-0.761","-0.788","-0.747","-0.804","-5.09%"
"Aug 15, 2021","-0.802","-0.796","-0.778","-0.810","2.18%"
"Aug 08, 2021","-0.785","-0.804","-0.767","-0.813","-1.78%"
"Aug 01, 2021","-0.799","-0.798","-0.790","-0.850","-0.29%"
"Jul 25, 2021","-0.801","-0.758","-0.754","-0.818","4.84%"
"Jul 18, 2021","-0.764","-0.726","-0.705","-0.777","6.57%"
"Jul 11, 2021","-0.717","-0.668","-0.664","-0.724","4.67%"
"Jul 04, 2021","-0.685","-0.652","-0.612","-0.713","4.71%"
"Jun 27, 2021","-0.655","-0.570","-0.566","-0.663","7.58%"
"Jun 20, 2021","-0.608","-0.607","-0.569","-0.648","-5.25%"
"Jun 13, 2021","-0.642","-0.655","-0.590","-0.709","-8.75%"
"Jun 06, 2021","-0.704","-0.673","-0.621","-0.716","3.30%"
"May 30, 2021","-0.681","-0.648","-0.627","-0.682","4.11%"
"May 23, 2021","-0.654","-0.626","-0.612","-0.667","5.94%"
"May 16, 2021","-0.618","-0.619","-0.584","-0.626","1.40%"
"May 09, 2021","-0.609","-0.663","-0.600","-0.679","-9.40%"
"May 02, 2021","-0.672","-0.662","-0.637","-0.695","1.85%"
"Apr 25, 2021","-0.660","-0.677","-0.641","-0.688","-3.10%"
"Apr 18, 2021","-0.681","-0.690","-0.650","-0.697","-0.73%"
"Apr 11, 2021","-0.686","-0.702","-0.672","-0.725","-2.11%"
"Apr 04, 2021","-0.701","-0.720","-0.692","-0.738","-2.99%"
"Mar 28, 2021","-0.723","-0.747","-0.620","-0.751","-2.73%"
"Mar 21, 2021","-0.743","-0.722","-0.708","-0.760","4.31%"
"Mar 14, 2021","-0.712","-0.692","-0.672","-0.719","4.47%"
"Mar 07, 2021","-0.682","-0.680","-0.637","-0.712","0.50%"
"Feb 28, 2021","-0.678","-0.655","-0.627","-0.704","7.43%"
"Feb 21, 2021","-0.631","-0.659","-0.575","-0.701","-6.36%"
"Feb 14, 2021","-0.674","-0.709","-0.666","-0.728","-7.49%"
"Feb 07, 2021","-0.729","-0.722","-0.707","-0.760","0.00%"
"Jan 31, 2021","-0.729","-0.773","-0.707","-0.777","-5.46%"
"Jan 24, 2021","-0.771","-0.753","-0.747","-0.803","2.62%"
"Jan 17, 2021","-0.751","-0.764","-0.727","-0.774","-1.62%"
"Jan 10, 2021","-0.764","-0.748","-0.705","-0.783","2.84%"
"Jan 03, 2021","-0.743","-0.803","-0.726","-0.803","-2.17%"
"Dec 27, 2020","-0.759","-0.739","-0.704","-0.778","1.92%"
"Dec 20, 2020","-0.745","-0.787","-0.732","-0.802","-3.07%"
"Dec 13, 2020","-0.768","-0.823","-0.759","-0.831","-7.42%"
"Dec 06, 2020","-0.830","-0.784","-0.776","-0.842","7.31%"
"Nov 29, 2020","-0.773","-0.798","-0.739","-0.800","-2.25%"
"Nov 22, 2020","-0.791","-0.792","-0.768","-0.800","0.43%"
"Nov 15, 2020","-0.788","-0.771","-0.744","-0.796","2.54%"
"Nov 08, 2020","-0.768","-0.830","-0.721","-0.844","-7.19%"
"Nov 01, 2020","-0.828","-0.839","-0.815","-0.869","-0.50%"
"Oct 25, 2020","-0.832","-0.811","-0.776","-0.856","3.87%"
"Oct 18, 2020","-0.801","-0.825","-0.789","-0.847","-3.39%"
"Oct 11, 2020","-0.829","-0.768","-0.751","-0.839","8.46%"
"Oct 04, 2020","-0.764","-0.755","-0.721","-0.772","1.95%"
"Sep 27, 2020","-0.750","-0.672","-0.663","-0.763","1.01%"
"Sep 20, 2020","-0.742","-0.725","-0.693","-0.768","3.03%"
"Sep 13, 2020","-0.720","-0.736","-0.667","-0.746","-0.26%"
"Sep 06, 2020","-0.722","-0.726","-0.619","-0.751","-0.59%"
"Aug 30, 2020","-0.727","-0.691","-0.662","-0.755","5.98%"
"Aug 23, 2020","-0.686","-0.729","-0.658","-0.741","-6.87%"
"Aug 16, 2020","-0.736","-0.673","-0.665","-0.752","9.80%"
"Aug 09, 2020","-0.671","-0.720","-0.653","-0.935","-8.00%"
"Aug 02, 2020","-0.729","-0.746","-0.716","-0.872","-3.89%"
"Jul 26, 2020","-0.758","-0.675","-0.666","-0.776","11.96%"
"Jul 19, 2020","-0.677","-0.680","-0.648","-0.729","-1.54%"
"Jul 12, 2020","-0.688","-0.712","-0.662","-0.718","-4.11%"
"Jul 05, 2020","-0.717","-0.697","-0.681","-0.731","1.87%"
"Jun 28, 2020","-0.704","-0.729","-0.661","-0.734","-4.01%"
"Jun 21, 2020","-0.734","-0.671","-0.655","-0.736","9.07%"
"Jun 14, 2020","-0.673","-0.691","-0.641","-0.705","-1.39%"
"Jun 07, 2020","-0.682","-0.573","-0.562","-0.687","18.40%"
"May 31, 2020","-0.576","-0.658","-0.559","-0.666","-12.92%"
"May 24, 2020","-0.662","-0.696","-0.598","-0.707","-3.13%"
"May 17, 2020","-0.683","-0.757","-0.653","-0.783","-9.21%"
"May 10, 2020","-0.752","-0.785","-0.724","-0.795","-5.23%"
"May 03, 2020","-0.794","-0.680","-0.627","-0.813","9.35%"
"Apr 26, 2020","-0.726","-0.606","-0.548","-0.728","14.75%"
"Apr 19, 2020","-0.633","-0.638","-0.509","-0.672","-0.89%"
"Apr 12, 2020","-0.638","-0.566","-0.534","-0.663","11.03%"
"Apr 05, 2020","-0.575","-0.601","-0.499","-0.646","-7.73%"
"Mar 29, 2020","-0.623","-0.665","-0.568","-0.712","-4.96%"
"Mar 22, 2020","-0.656","-0.582","-0.492","-0.680","15.20%"
"Mar 15, 2020","-0.569","-0.825","-0.457","-0.839","-28.27%"
"Mar 08, 2020","-0.794","-0.904","-0.770","-1.036","-8.40%"
"Mar 01, 2020","-0.866","-0.784","-0.748","-0.897","13.84%"
"Feb 23, 2020","-0.761","-0.645","-0.632","-0.794","19.73%"
"Feb 16, 2020","-0.636","-0.619","-0.603","-0.659","2.12%"
"Feb 09, 2020","-0.622","-0.622","-0.550","-0.658","-2.60%"
"Feb 02, 2020","-0.639","-0.657","-0.599","-0.687","-5.31%"
"Jan 26, 2020","-0.675","-0.600","-0.592","-0.683","13.43%"
"Jan 19, 2020","-0.595","-0.557","-0.528","-0.608","6.44%"
"Jan 12, 2020","-0.559","-0.546","-0.518","-0.576","2.25%"
"Jan 05, 2020","-0.547","-0.587","-0.525","-0.610","-5.84%"
"Dec 29, 2019","-0.581","-0.576","-0.482","-0.600","4.39%"
"Dec 22, 2019","-0.556","-0.561","-0.538","-0.583","0.00%"
"Dec 15, 2019","-0.557","-0.572","-0.530","-0.626","-3.69%"
"Dec 08, 2019","-0.578","-0.590","-0.543","-0.624","-1.01%"
"Dec 01, 2019","-0.584","-0.623","-0.575","-0.664","-8.85%"
"Nov 24, 2019","-0.640","-0.641","-0.623","-0.660","-0.62%"
"Nov 17, 2019","-0.644","-0.648","-0.605","-0.668","0.23%"
"Nov 10, 2019","-0.643","-0.602","-0.584","-0.655","7.33%"
"Nov 03, 2019","-0.599","-0.666","-0.578","-0.673","-10.65%"
"Oct 27, 2019","-0.670","-0.659","-0.624","-0.688","2.10%"
"Oct 20, 2019","-0.657","-0.672","-0.654","-0.694","-2.48%"
"Oct 13, 2019","-0.673","-0.750","-0.653","-0.767","-9.64%"
"Oct 06, 2019","-0.745","-0.829","-0.725","-0.844","-10.21%"
"Sep 29, 2019","-0.830","-0.810","-0.786","-0.844","2.24%"
"Sep 22, 2019","-0.812","-0.761","-0.745","-0.816","7.18%"
"Sep 15, 2019","-0.757","-0.771","-0.739","-0.781","0.07%"
"Sep 08, 2019","-0.757","-0.924","-0.746","-0.928","-17.75%"
"Sep 01, 2019","-0.920","-0.964","-0.888","-0.994","-4.49%"
"Aug 25, 2019","-0.963","-0.948","-0.920","-0.974","2.64%"
"Aug 18, 2019","-0.938","-0.945","-0.882","-0.972","-0.86%"
"Aug 11, 2019","-0.947","-0.894","-0.889","-0.961","6.31%"
"Aug 04, 2019","-0.890","-0.816","-0.808","-0.902","10.55%"
"Jul 28, 2019","-0.805","-0.754","-0.746","-0.812","7.43%"
"Jul 21, 2019","-0.750","-0.744","-0.731","-0.806","0.17%"
"Jul 14, 2019","-0.748","-0.674","-0.669","-0.755","8.15%"
"Jul 07, 2019","-0.692","-0.744","-0.675","-0.757","-6.11%"
"Jun 30, 2019","-0.737","-0.721","-0.712","-0.776","1.52%"
"Jun 23, 2019","-0.726","-0.706","-0.686","-0.734","3.27%"
"Jun 16, 2019","-0.703","-0.673","-0.662","-0.754","4.15%"
"Jun 09, 2019","-0.675","-0.660","-0.648","-0.686","1.66%"
"Jun 02, 2019","-0.664","-0.660","-0.613","-0.678","1.37%"
"May 26, 2019","-0.655","-0.600","-0.595","-0.668","9.17%"
"May 19, 2019","-0.600","-0.597","-0.572","-0.610","-0.17%"
"May 12, 2019","-0.601","-0.562","-0.554","-0.633","6.56%"
"May 05, 2019","-0.564","-0.528","-0.512","-0.580","9.73%"
"Apr 28, 2019","-0.514","-0.530","-0.486","-0.533","-3.38%"
"Apr 21, 2019","-0.532","-0.497","-0.478","-0.537","6.61%"
"Apr 14, 2019","-0.499","-0.475","-0.453","-0.504","4.39%"
"Apr 07, 2019","-0.478","-0.540","-0.470","-0.574","-11.15%"
"Mar 31, 2019","-0.538","-0.558","-0.512","-0.589","-6.43%"
"Mar 24, 2019","-0.575","-0.521","-0.482","-0.597","9.94%"
"Mar 17, 2019","-0.523","-0.476","-0.427","-0.528","9.41%"
"Mar 10, 2019","-0.478","-0.480","-0.445","-0.502","0.21%"
"Mar 03, 2019","-0.477","-0.421","-0.400","-0.505","10.67%"
"Feb 24, 2019","-0.431","-0.484","-0.405","-0.498","-12.58%"
"Feb 17, 2019","-0.493","-0.494","-0.457","-0.515","-0.40%"
"Feb 10, 2019","-0.495","-0.513","-0.460","-0.514","-3.32%"
"Feb 03, 2019","-0.512","-0.471","-0.425","-0.520","7.34%"
"Jan 27, 2019","-0.477","-0.471","-0.428","-0.483","1.49%"
"Jan 20, 2019","-0.470","-0.454","-0.429","-0.493","2.62%"
"Jan 13, 2019","-0.458","-0.483","-0.426","-0.518","-3.78%"
"Jan 06, 2019","-0.476","-0.463","-0.413","-0.497","0.00%"
"Dec 30, 2018","-0.476","-0.457","-0.440","-0.507","4.39%"
"Dec 23, 2018","-0.456","-0.433","-0.426","-0.465","5.56%"
"Dec 16, 2018","-0.432","-0.430","-0.412","-0.455","-0.69%"
"Dec 09, 2018","-0.435","-0.443","-0.371","-0.445","0.69%"
"Dec 02, 2018","-0.432","-0.396","-0.386","-0.466","2.52%"
"Nov 25, 2018","-0.421","-0.399","-0.383","-0.444","3.74%"
"Nov 18, 2018","-0.406","-0.408","-0.378","-0.419","0.00%"
"Nov 11, 2018","-0.406","-0.357","-0.355","-0.426","11.87%"
"Nov 04, 2018","-0.363","-0.361","-0.310","-0.382","-1.06%"
"Oct 28, 2018","-0.367","-0.398","-0.347","-0.409","-7.67%"
"Oct 21, 2018","-0.398","-0.328","-0.303","-0.420","24.34%"
"Oct 14, 2018","-0.320","-0.294","-0.274","-0.388","6.64%"
"Oct 07, 2018","-0.300","-0.229","-0.226","-0.300","33.54%"
"Sep 30, 2018","-0.225","-0.271","-0.219","-0.346","-18.63%"
"Sep 23, 2018","-0.276","-0.303","-0.225","-0.309","-9.03%"
"Sep 16, 2018","-0.303","-0.313","-0.266","-0.320","-3.19%"
"Sep 09, 2018","-0.313","-0.347","-0.304","-0.359","-10.18%"
"Sep 02, 2018","-0.349","-0.404","-0.341","-0.415","-13.58%"
"Aug 26, 2018","-0.404","-0.398","-0.342","-0.413","2.64%"
"Aug 19, 2018","-0.393","-0.450","-0.384","-0.453","-12.72%"
"Aug 12, 2018","-0.451","-0.427","-0.417","-0.461","6.55%"
"Aug 05, 2018","-0.423","-0.344","-0.337","-0.431","22.37%"
"Jul 29, 2018","-0.345","-0.357","-0.283","-0.367","-4.03%"
"Jul 22, 2018","-0.360","-0.385","-0.341","-0.387","-6.54%"
"Jul 15, 2018","-0.385","-0.460","-0.380","-0.462","-16.26%"
"Jul 08, 2018","-0.460","-0.462","-0.435","-0.478","-1.29%"
"Jul 01, 2018","-0.466","-0.473","-0.425","-0.492","-1.69%"
"Jun 24, 2018","-0.474","-0.472","-0.408","-0.491","2.60%"
"Jun 17, 2018","-0.462","-0.412","-0.393","-0.488","14.93%"
"Jun 10, 2018","-0.402","-0.380","-0.303","-0.463","1.77%"
"Jun 03, 2018","-0.395","-0.397","-0.311","-0.439","-2.47%"
"May 27, 2018","-0.405","-0.381","-0.352","-0.604","0.50%"
"May 20, 2018","-0.403","-0.258","-0.256","-0.413","55.60%"
"May 13, 2018","-0.259","-0.256","-0.197","-0.263","0.00%"
"May 06, 2018","-0.259","-0.264","-0.238","-0.280","-2.26%"
"Apr 29, 2018","-0.265","-0.240","-0.223","-0.284","9.50%"
"Apr 22, 2018","-0.242","-0.211","-0.189","-0.248","5.68%"
"Apr 15, 2018","-0.229","-0.273","-0.204","-0.280","-14.87%"
"Apr 08, 2018","-0.269","-0.280","-0.237","-0.284","-4.61%"
"Apr 01, 2018","-0.282","-0.296","-0.257","-0.297","-3.09%"
"Mar 25, 2018","-0.291","-0.264","-0.242","-0.304","9.81%"
"Mar 18, 2018","-0.265","-0.235","-0.203","-0.278","13.25%"
"Mar 11, 2018","-0.234","-0.166","-0.165","-0.238","24.47%"
"Mar 04, 2018","-0.188","-0.262","-0.108","-0.279","-22.31%"
"Feb 25, 2018","-0.242","-0.237","-0.193","-0.266","5.86%"
"Feb 18, 2018","-0.229","-0.180","-0.157","-0.234","20.57%"
"Feb 11, 2018","-0.190","-0.155","-0.137","-0.197","12.72%"
"Feb 04, 2018","-0.168","-0.133","-0.111","-0.208","35.75%"
"Jan 28, 2018","-0.124","-0.163","-0.115","-0.176","-33.32%"
"Jan 21, 2018","-0.186","-0.276","-0.181","-0.299","-32.61%"
"Jan 14, 2018","-0.276","-0.259","-0.238","-0.286","6.41%"
"Jan 07, 2018","-0.259","-0.340","-0.227","-0.366","-22.63%"
"Dec 31, 2017","-0.335","-0.342","-0.317","-0.363","-4.04%"
"Dec 24, 2017","-0.349","-0.345","-0.327","-0.379","-3.94%"
"Dec 17, 2017","-0.363","-0.468","-0.357","-0.479","-22.93%"
"Dec 10, 2017","-0.471","-0.501","-0.453","-0.509","-4.52%"
"Dec 03, 2017","-0.494","-0.459","-0.450","-0.521","3.35%"
"Nov 26, 2017","-0.478","-0.455","-0.409","-0.490","4.48%"
"Nov 19, 2017","-0.457","-0.489","-0.440","-0.497","-5.96%"
"Nov 12, 2017","-0.486","-0.473","-0.452","-0.499","3.23%"
"Nov 05, 2017","-0.471","-0.496","-0.467","-0.529","-4.54%"
"Oct 29, 2017","-0.493","-0.495","-0.468","-0.503","-1.52%"
"Oct 22, 2017","-0.501","-0.493","-0.394","-0.510","2.87%"
"Oct 15, 2017","-0.487","-0.512","-0.479","-0.549","-5.86%"
"Oct 08, 2017","-0.517","-0.476","-0.460","-0.519","9.27%"
"Oct 01, 2017","-0.473","-0.472","-0.440","-0.521","-0.29%"
"Sep 24, 2017","-0.475","-0.469","-0.436","-0.516","2.15%"
"Sep 17, 2017","-0.465","-0.481","-0.440","-0.497","-4.66%"
"Sep 10, 2017","-0.488","-0.560","-0.467","-0.575","-15.60%"
"Sep 03, 2017","-0.578","-0.539","-0.527","-0.596","8.76%"
"Aug 27, 2017","-0.531","-0.529","-0.507","-0.586","-0.24%"
"Aug 20, 2017","-0.532","-0.495","-0.482","-0.544","8.28%"
"Aug 13, 2017","-0.492","-0.513","-0.459","-0.521","-5.53%"
"Aug 06, 2017","-0.521","-0.453","-0.435","-0.529","13.03%"
"Jul 30, 2017","-0.461","-0.437","-0.412","-0.474","7.22%"
"Jul 23, 2017","-0.430","-0.400","-0.383","-0.433","5.61%"
"Jul 16, 2017","-0.407","-0.343","-0.333","-0.422","17.34%"
"Jul 09, 2017","-0.347","-0.347","-0.326","-0.392","1.73%"
"Jul 02, 2017","-0.341","-0.362","-0.310","-0.417","-10.39%"
"Jun 25, 2017","-0.380","-0.499","-0.355","-0.520","-25.39%"
"Jun 18, 2017","-0.510","-0.532","-0.467","-0.542","-3.72%"
"Jun 11, 2017","-0.529","-0.589","-0.480","-0.599","-8.96%"
"Jun 04, 2017","-0.581","-0.576","-0.549","-0.599","0.62%"
"May 28, 2017","-0.578","-0.535","-0.522","-0.594","7.20%"
"May 21, 2017","-0.539","-0.494","-0.455","-0.541","8.45%"
"May 14, 2017","-0.497","-0.474","-0.450","-0.541","1.22%"
"May 07, 2017","-0.491","-0.450","-0.426","-0.502","1.66%"
"Apr 30, 2017","-0.483","-0.530","-0.449","-0.551","-11.05%"
"Apr 23, 2017","-0.543","-0.545","-0.454","-0.556","-8.43%"
"Apr 16, 2017","-0.593","-0.669","-0.570","-0.688","-11.09%"
"Apr 09, 2017","-0.667","-0.622","-0.612","-0.689","5.54%"
"Apr 02, 2017","-0.632","-0.527","-0.519","-0.653","17.69%"
"Mar 26, 2017","-0.537","-0.472","-0.420","-0.560","17.25%"
"Mar 19, 2017","-0.458","-0.490","-0.418","-0.504","-6.91%"
"Mar 12, 2017","-0.492","-0.478","-0.442","-0.549","2.93%"
"Mar 05, 2017","-0.478","-0.578","-0.454","-0.636","-15.55%"
"Feb 26, 2017","-0.566","-0.775","-0.559","-0.787","-27.01%"
"Feb 19, 2017","-0.775","-0.646","-0.632","-0.787","19.81%"
"Feb 12, 2017","-0.647","-0.630","-0.593","-0.658","1.70%"
"Feb 05, 2017","-0.636","-0.549","-0.549","-0.648","13.34%"
"Jan 29, 2017","-0.562","-0.498","-0.470","-0.566","14.17%"
"Jan 22, 2017","-0.492","-0.555","-0.476","-0.573","-8.19%"
"Jan 15, 2017","-0.536","-0.605","-0.533","-0.649","-8.54%"
"Jan 08, 2017","-0.586","-0.594","-0.563","-0.610","-0.59%"
"Jan 01, 2017","-0.589","-0.666","-0.578","-0.690","-10.90%"
"Dec 25, 2016","-0.661","-0.643","-0.641","-0.695","2.12%"
"Dec 18, 2016","-0.648","-0.609","-0.604","-0.653","5.51%"
"Dec 11, 2016","-0.614","-0.566","-0.545","-0.625","5.46%"
"Dec 04, 2016","-0.582","-0.576","-0.437","-0.601","5.51%"
"Nov 27, 2016","-0.552","-0.595","-0.510","-0.636","-5.82%"
"Nov 20, 2016","-0.586","-0.502","-0.481","-0.603","17.80%"
"Nov 13, 2016","-0.497","-0.435","-0.404","-0.509","9.90%"
"Nov 06, 2016","-0.452","-0.512","-0.429","-0.568","-14.63%"
"Oct 30, 2016","-0.530","-0.502","-0.479","-0.539","5.58%"
"Oct 23, 2016","-0.502","-0.597","-0.476","-0.621","-16.00%"
"Oct 16, 2016","-0.598","-0.592","-0.560","-0.620","1.17%"
"Oct 09, 2016","-0.591","-0.599","-0.570","-0.615","-2.25%"
"Oct 02, 2016","-0.604","-0.691","-0.584","-0.702","-13.11%"
"Sep 25, 2016","-0.695","-0.669","-0.658","-0.732","4.09%"
"Sep 18, 2016","-0.668","-0.635","-0.615","-0.675","6.25%"
"Sep 11, 2016","-0.629","-0.599","-0.565","-0.648","3.56%"
"Sep 04, 2016","-0.607","-0.618","-0.593","-0.680","-0.99%"
"Aug 28, 2016","-0.613","-0.596","-0.575","-0.641","0.00%"
"Aug 21, 2016","-0.613","-0.611","-0.601","-0.640","0.00%"
"Aug 14, 2016","-0.613","-0.656","-0.605","-0.658","-6.51%"
"Aug 07, 2016","-0.656","-0.604","-0.600","-0.675","5.74%"
"Jul 31, 2016","-0.620","-0.637","-0.580","-0.643","-3.47%"
"Jul 24, 2016","-0.642","-0.600","-0.577","-0.642","7.91%"
"Jul 17, 2016","-0.595","-0.618","-0.561","-0.638","-2.07%"
"Jul 10, 2016","-0.608","-0.671","-0.594","-0.686","-8.43%"
"Jul 03, 2016","-0.664","-0.618","-0.589","-0.675","8.16%"
"Jun 26, 2016","-0.614","-0.588","-0.573","-0.629","2.37%"
"Jun 19, 2016","-0.600","-0.545","-0.483","-0.687","6.82%"
"Jun 12, 2016","-0.561","-0.493","-0.486","-0.571","13.85%"
"Jun 05, 2016","-0.493","-0.485","-0.474","-0.502","1.82%"
"May 29, 2016","-0.484","-0.474","-0.435","-0.494","2.91%"
"May 22, 2016","-0.471","-0.454","-0.435","-0.485","5.04%"
"May 15, 2016","-0.448","-0.475","-0.430","-0.475","-4.74%"
"May 08, 2016","-0.470","-0.459","-0.454","-0.490","0.92%"
"May 01, 2016","-0.466","-0.397","-0.384","-0.472","19.86%"
"Apr 24, 2016","-0.389","-0.434","-0.374","-0.446","-8.60%"
"Apr 17, 2016","-0.425","-0.460","-0.396","-0.472","-8.06%"
"Apr 10, 2016","-0.463","-0.472","-0.435","-0.482","-1.97%"
"Apr 03, 2016","-0.472","-0.428","-0.407","-0.472","13.54%"
"Mar 27, 2016","-0.416","-0.401","-0.396","-0.436","3.82%"
"Mar 20, 2016","-0.400","-0.389","-0.375","-0.417","3.87%"
"Mar 13, 2016","-0.386","-0.371","-0.337","-0.397","6.23%"
"Mar 06, 2016","-0.363","-0.459","-0.312","-0.495","-17.50%"
"Feb 28, 2016","-0.440","-0.486","-0.436","-0.517","-8.16%"
"Feb 21, 2016","-0.479","-0.434","-0.421","-0.488","7.81%"
"Feb 14, 2016","-0.444","-0.418","-0.401","-0.463","8.05%"
"Feb 07, 2016","-0.411","-0.389","-0.387","-0.482","6.09%"
"Jan 31, 2016","-0.388","-0.380","-0.355","-0.410","1.92%"
"Jan 24, 2016","-0.380","-0.316","-0.313","-0.386","18.81%"
"Jan 17, 2016","-0.320","-0.240","-0.235","-0.330","25.73%"
"Jan 10, 2016","-0.255","-0.235","-0.188","-0.267","7.84%"
"Jan 03, 2016","-0.236","-0.170","-0.165","-0.260","55.33%"
"Dec 27, 2015","-0.152","-0.153","-0.132","-0.173","1.60%"
"Dec 20, 2015","-0.150","-0.184","-0.142","-0.209","-24.14%"
"Dec 13, 2015","-0.197","-0.195","-0.131","-0.207","-1.15%"
"Dec 06, 2015","-0.199","-0.100","-0.100","-0.210","90.36%"
"Nov 29, 2015","-0.105","-0.280","-0.071","-0.315","-63.36%"
"Nov 22, 2015","-0.286","-0.275","-0.257","-0.324","1.63%"
"Nov 15, 2015","-0.281","-0.254","-0.231","-0.284","18.09%"
"Nov 08, 2015","-0.238","-0.132","-0.129","-0.246","77.70%"
"Nov 01, 2015","-0.134","-0.212","-0.128","-0.215","-32.61%"
