"Date","Price","Open","High","Low","Change %"
"Oct 31, 2021","-0.418","-0.232","-0.189","-0.435","88.29%"
"Oct 24, 2021","-0.222","-0.248","-0.190","-0.326","-5.93%"
"Oct 17, 2021","-0.236","-0.300","-0.206","-0.320","-27.16%"
"Oct 10, 2021","-0.324","-0.305","-0.213","-0.351","4.52%"
"Oct 03, 2021","-0.310","-0.381","-0.303","-0.393","-17.55%"
"Sep 26, 2021","-0.376","-0.394","-0.239","-0.400","-2.34%"
"Sep 19, 2021","-0.385","-0.446","-0.370","-0.496","-11.29%"
"Sep 12, 2021","-0.434","-0.486","-0.416","-0.505","-10.52%"
"Sep 05, 2021","-0.485","-0.515","-0.382","-0.526","-5.64%"
"Aug 29, 2021","-0.514","-0.574","-0.496","-0.588","-9.35%"
"Aug 22, 2021","-0.567","-0.627","-0.542","-0.637","-10.99%"
"Aug 15, 2021","-0.637","-0.624","-0.589","-0.642","4.77%"
"Aug 08, 2021","-0.608","-0.611","-0.574","-0.626","1.33%"
"Aug 01, 2021","-0.600","-0.604","-0.585","-0.669","-0.99%"
"Jul 25, 2021","-0.606","-0.568","-0.540","-0.613","8.21%"
"Jul 18, 2021","-0.560","-0.522","-0.499","-0.587","12.00%"
"Jul 11, 2021","-0.500","-0.445","-0.422","-0.505","12.36%"
"Jul 04, 2021","-0.445","-0.387","-0.349","-0.496","13.52%"
"Jun 27, 2021","-0.392","-0.316","-0.304","-0.400","23.66%"
"Jun 20, 2021","-0.317","-0.372","-0.303","-0.386","-14.32%"
"Jun 13, 2021","-0.370","-0.438","-0.315","-0.444","-15.14%"
"Jun 06, 2021","-0.436","-0.380","-0.358","-0.453","13.84%"
"May 30, 2021","-0.383","-0.355","-0.326","-0.392","5.22%"
"May 23, 2021","-0.364","-0.318","-0.293","-0.392","18.18%"
"May 16, 2021","-0.308","-0.311","-0.248","-0.324","2.33%"
"May 09, 2021","-0.301","-0.381","-0.268","-0.391","-23.41%"
"May 02, 2021","-0.393","-0.374","-0.329","-0.432","5.36%"
"Apr 25, 2021","-0.373","-0.415","-0.341","-0.429","-11.82%"
"Apr 18, 2021","-0.423","-0.433","-0.374","-0.453","-0.94%"
"Apr 11, 2021","-0.427","-0.462","-0.408","-0.490","-6.56%"
"Apr 04, 2021","-0.457","-0.486","-0.438","-0.508","-5.77%"
"Mar 28, 2021","-0.485","-0.511","-0.415","-0.528","-3.19%"
"Mar 21, 2021","-0.501","-0.474","-0.446","-0.549","9.87%"
"Mar 14, 2021","-0.456","-0.456","-0.402","-0.495","3.87%"
"Mar 07, 2021","-0.439","-0.440","-0.410","-0.505","-1.57%"
"Feb 28, 2021","-0.446","-0.426","-0.387","-0.497","12.63%"
"Feb 21, 2021","-0.396","-0.411","-0.341","-0.501","-12.78%"
"Feb 14, 2021","-0.454","-0.557","-0.442","-0.558","-18.78%"
"Feb 07, 2021","-0.559","-0.547","-0.533","-0.601","-0.36%"
"Jan 31, 2021","-0.561","-0.641","-0.533","-0.646","-12.21%"
"Jan 24, 2021","-0.639","-0.626","-0.608","-0.684","1.91%"
"Jan 17, 2021","-0.627","-0.655","-0.595","-0.663","-3.98%"
"Jan 10, 2021","-0.653","-0.642","-0.571","-0.671","3.16%"
"Jan 03, 2021","-0.633","-0.671","-0.614","-0.712","-6.64%"
"Dec 27, 2020","-0.678","-0.648","-0.646","-0.684","5.28%"
"Dec 20, 2020","-0.644","-0.677","-0.638","-0.718","-5.01%"
"Dec 13, 2020","-0.678","-0.724","-0.656","-0.741","-8.25%"
"Dec 06, 2020","-0.739","-0.667","-0.657","-0.750","12.82%"
"Nov 29, 2020","-0.655","-0.700","-0.623","-0.707","-5.62%"
"Nov 22, 2020","-0.694","-0.704","-0.663","-0.704","-0.29%"
"Nov 15, 2020","-0.696","-0.662","-0.630","-0.701","5.30%"
"Nov 08, 2020","-0.661","-0.734","-0.585","-0.755","-9.45%"
"Nov 01, 2020","-0.730","-0.749","-0.719","-0.781","-1.48%"
"Oct 25, 2020","-0.741","-0.706","-0.674","-0.758","7.24%"
"Oct 18, 2020","-0.691","-0.732","-0.671","-0.747","-5.86%"
"Oct 11, 2020","-0.734","-0.652","-0.641","-0.747","13.45%"
"Oct 04, 2020","-0.647","-0.649","-0.603","-0.665","-0.77%"
"Sep 27, 2020","-0.652","-0.639","-0.616","-0.669","1.88%"
"Sep 20, 2020","-0.640","-0.611","-0.600","-0.657","6.14%"
"Sep 13, 2020","-0.603","-0.607","-0.585","-0.631","-0.33%"
"Sep 06, 2020","-0.605","-0.573","-0.549","-0.631","0.17%"
"Aug 30, 2020","-0.604","-0.546","-0.511","-0.629","11.23%"
"Aug 23, 2020","-0.543","-0.629","-0.508","-0.633","-13.12%"
"Aug 16, 2020","-0.625","-0.544","-0.541","-0.643","15.31%"
"Aug 09, 2020","-0.542","-0.621","-0.518","-0.657","-13.69%"
"Aug 02, 2020","-0.628","-0.639","-0.614","-0.676","-3.68%"
"Jul 26, 2020","-0.652","-0.568","-0.555","-0.678","15.19%"
"Jul 19, 2020","-0.566","-0.564","-0.544","-0.619","-1.39%"
"Jul 12, 2020","-0.574","-0.583","-0.533","-0.607","-3.53%"
"Jul 05, 2020","-0.595","-0.567","-0.548","-0.617","5.12%"
"Jun 28, 2020","-0.566","-0.606","-0.517","-0.616","-7.67%"
"Jun 21, 2020","-0.613","-0.547","-0.519","-0.613","11.66%"
"Jun 14, 2020","-0.549","-0.549","-0.493","-0.567","2.81%"
"Jun 07, 2020","-0.534","-0.373","-0.342","-0.544","43.28%"
"May 31, 2020","-0.373","-0.503","-0.331","-0.503","-26.75%"
"May 24, 2020","-0.509","-0.541","-0.371","-0.577","-7.39%"
"May 17, 2020","-0.549","-0.610","-0.492","-0.629","-7.13%"
"May 10, 2020","-0.592","-0.601","-0.529","-0.638","-4.13%"
"May 03, 2020","-0.617","-0.645","-0.550","-0.669","-5.12%"
"Apr 26, 2020","-0.650","-0.531","-0.483","-0.668","17.63%"
"Apr 19, 2020","-0.553","-0.544","-0.438","-0.578","7.71%"
"Apr 12, 2020","-0.513","-0.421","-0.399","-0.563","20.83%"
"Apr 05, 2020","-0.425","-0.504","-0.366","-0.523","-20.26%"
"Mar 29, 2020","-0.533","-0.558","-0.454","-0.638","-5.65%"
"Mar 22, 2020","-0.565","-0.417","-0.350","-0.590","37.51%"
"Mar 15, 2020","-0.411","-0.690","-0.137","-0.697","-35.66%"
"Mar 08, 2020","-0.638","-0.879","-0.629","-0.983","-20.23%"
"Mar 01, 2020","-0.800","-0.711","-0.653","-0.832","13.99%"
"Feb 23, 2020","-0.702","-0.564","-0.527","-0.719","31.47%"
"Feb 16, 2020","-0.534","-0.507","-0.486","-0.568","4.87%"
"Feb 09, 2020","-0.509","-0.496","-0.439","-0.530","1.52%"
"Feb 02, 2020","-0.502","-0.553","-0.431","-0.563","-8.57%"
"Jan 26, 2020","-0.549","-0.471","-0.447","-0.562","20.00%"
"Jan 19, 2020","-0.457","-0.350","-0.333","-0.462","30.56%"
"Jan 12, 2020","-0.350","-0.329","-0.287","-0.368","2.70%"
"Jan 05, 2020","-0.341","-0.402","-0.300","-0.413","-10.45%"
"Dec 29, 2019","-0.381","-0.359","-0.267","-0.406","4.44%"
"Dec 22, 2019","-0.364","-0.366","-0.338","-0.379","1.79%"
"Dec 15, 2019","-0.358","-0.395","-0.310","-0.413","-9.73%"
"Dec 08, 2019","-0.397","-0.398","-0.321","-0.450","0.00%"
"Dec 01, 2019","-0.397","-0.450","-0.378","-0.496","-17.92%"
"Nov 24, 2019","-0.484","-0.485","-0.460","-0.514","-0.51%"
"Nov 17, 2019","-0.486","-0.468","-0.430","-0.518","4.96%"
"Nov 10, 2019","-0.463","-0.409","-0.358","-0.482","17.08%"
"Nov 03, 2019","-0.396","-0.498","-0.350","-0.505","-21.72%"
"Oct 27, 2019","-0.506","-0.494","-0.445","-0.541","2.02%"
"Oct 20, 2019","-0.496","-0.505","-0.465","-0.547","-3.03%"
"Oct 13, 2019","-0.511","-0.576","-0.459","-0.616","-10.60%"
"Oct 06, 2019","-0.572","-0.704","-0.554","-0.725","-18.78%"
"Sep 29, 2019","-0.704","-0.673","-0.621","-0.718","3.93%"
"Sep 22, 2019","-0.677","-0.645","-0.610","-0.722","6.98%"
"Sep 15, 2019","-0.633","-0.591","-0.570","-0.641","9.55%"
"Sep 08, 2019","-0.578","-0.764","-0.562","-0.781","-23.65%"
"Sep 01, 2019","-0.757","-0.816","-0.698","-0.866","-7.98%"
"Aug 25, 2019","-0.822","-0.821","-0.761","-0.844","3.06%"
"Aug 18, 2019","-0.798","-0.796","-0.720","-0.836","-1.16%"
"Aug 11, 2019","-0.808","-0.712","-0.703","-0.844","13.83%"
"Aug 04, 2019","-0.709","-0.644","-0.630","-0.746","11.75%"
"Jul 28, 2019","-0.635","-0.540","-0.531","-0.646","20.50%"
"Jul 21, 2019","-0.527","-0.495","-0.482","-0.591","4.50%"
"Jul 14, 2019","-0.504","-0.398","-0.381","-0.512","29.49%"
"Jul 07, 2019","-0.389","-0.509","-0.372","-0.524","-22.08%"
"Jun 30, 2019","-0.500","-0.444","-0.440","-0.545","5.78%"
"Jun 23, 2019","-0.472","-0.434","-0.409","-0.482","11.16%"
"Jun 16, 2019","-0.425","-0.402","-0.384","-0.486","4.14%"
"Jun 09, 2019","-0.408","-0.403","-0.363","-0.427","-0.80%"
"Jun 02, 2019","-0.411","-0.381","-0.342","-0.423","8.61%"
"May 26, 2019","-0.379","-0.298","-0.286","-0.395","27.42%"
"May 19, 2019","-0.297","-0.284","-0.237","-0.310","2.84%"
"May 12, 2019","-0.289","-0.241","-0.218","-0.322","23.08%"
"May 05, 2019","-0.235","-0.175","-0.160","-0.263","40.94%"
"Apr 28, 2019","-0.167","-0.208","-0.132","-0.215","-21.12%"
"Apr 21, 2019","-0.211","-0.160","-0.129","-0.219","24.68%"
"Apr 14, 2019","-0.169","-0.137","-0.090","-0.178","29.71%"
"Apr 07, 2019","-0.131","-0.243","-0.119","-0.280","-43.95%"
"Mar 31, 2019","-0.233","-0.278","-0.217","-0.291","-22.33%"
"Mar 24, 2019","-0.300","-0.251","-0.232","-0.326","21.95%"
"Mar 17, 2019","-0.246","-0.169","-0.132","-0.266","45.56%"
"Mar 10, 2019","-0.169","-0.186","-0.151","-0.200","-7.14%"
"Mar 03, 2019","-0.182","-0.069","-0.067","-0.207","121.95%"
"Feb 24, 2019","-0.082","-0.160","-0.058","-0.169","-50.00%"
"Feb 17, 2019","-0.164","-0.158","-0.117","-0.182","3.80%"
"Feb 10, 2019","-0.158","-0.166","-0.119","-0.176","-8.14%"
"Feb 03, 2019","-0.172","-0.097","-0.060","-0.183","68.63%"
"Jan 27, 2019","-0.102","-0.084","-0.049","-0.115","30.77%"
"Jan 20, 2019","-0.078","-0.025","-0.013","-0.099","387.50%"
"Jan 13, 2019","-0.016","-0.052","-0.005","-0.083","-61.90%"
"Jan 06, 2019","-0.042","-0.023","0.012","-0.063","50.00%"
"Dec 30, 2018","-0.028","0.005","0.010","-0.088","-800.00%"
"Dec 23, 2018","0.004","0.013","0.020","-0.017","-66.67%"
"Dec 16, 2018","0.012","0.022","0.033","-0.029","-20.00%"
"Dec 09, 2018","0.015","0.001","0.072","-0.009","15.38%"
"Dec 02, 2018","0.013","0.095","0.102","-0.016","-81.43%"
"Nov 25, 2018","0.070","0.110","0.132","0.060","-32.04%"
"Nov 18, 2018","0.103","0.124","0.154","0.091","-16.94%"
"Nov 11, 2018","0.124","0.172","0.178","0.104","-26.19%"
"Nov 04, 2018","0.168","0.192","0.226","0.162","-8.20%"
"Oct 28, 2018","0.183","0.123","0.201","0.111","46.40%"
"Oct 21, 2018","0.125","0.228","0.249","0.105","-45.18%"
"Oct 14, 2018","0.228","0.269","0.287","0.151","-13.96%"
"Oct 07, 2018","0.265","0.339","0.346","0.250","-22.06%"
"Sep 30, 2018","0.340","0.247","0.344","0.173","39.34%"
"Sep 23, 2018","0.244","0.219","0.315","0.211","8.93%"
"Sep 16, 2018","0.224","0.202","0.267","0.198","9.80%"
"Sep 09, 2018","0.204","0.151","0.218","0.142","31.61%"
"Sep 02, 2018","0.155","0.101","0.168","0.080","68.48%"
"Aug 26, 2018","0.092","0.105","0.177","0.084","-12.38%"
"Aug 19, 2018","0.105","0.063","0.124","0.056","59.09%"
"Aug 12, 2018","0.066","0.084","0.101","0.047","-12.00%"
"Aug 05, 2018","0.075","0.175","0.187","0.072","-54.82%"
"Jul 29, 2018","0.166","0.164","0.257","0.152","1.22%"
"Jul 22, 2018","0.164","0.141","0.185","0.133","24.24%"
"Jul 15, 2018","0.132","0.102","0.140","0.073","259.67%"
"Jul 08, 2018","0.037","0.054","0.081","0.021","-23.38%"
"Jul 01, 2018","0.048","0.053","0.097","0.032","-7.17%"
"Jun 24, 2018","0.052","0.064","0.110","0.045","-36.37%"
"Jun 17, 2018","0.081","0.145","0.156","0.061","-46.57%"
"Jun 10, 2018","0.152","0.225","0.268","0.121","-21.22%"
"Jun 03, 2018","0.193","0.145","0.268","0.113","34.57%"
"May 27, 2018","0.143","0.170","0.212","-0.061","-8.67%"
"May 20, 2018","0.157","0.329","0.329","0.138","-52.03%"
"May 13, 2018","0.327","0.305","0.396","0.301","6.52%"
"May 06, 2018","0.307","0.293","0.335","0.272","4.14%"
"Apr 29, 2018","0.295","0.330","0.344","0.272","-8.28%"
"Apr 22, 2018","0.321","0.366","0.403","0.315","-6.63%"
"Apr 15, 2018","0.344","0.275","0.366","0.254","28.49%"
"Apr 08, 2018","0.268","0.261","0.294","0.247","4.73%"
"Apr 01, 2018","0.256","0.240","0.292","0.238","1.43%"
"Mar 25, 2018","0.252","0.293","0.311","0.235","-12.43%"
"Mar 18, 2018","0.288","0.341","0.373","0.278","-14.24%"
"Mar 11, 2018","0.336","0.416","0.417","0.323","-17.07%"
"Mar 04, 2018","0.405","0.381","0.468","0.360","-1.00%"
"Feb 25, 2018","0.409","0.414","0.454","0.372","-2.15%"
"Feb 18, 2018","0.418","0.486","0.524","0.417","-11.31%"
"Feb 11, 2018","0.471","0.451","0.555","0.411","8.17%"
"Feb 04, 2018","0.436","0.455","0.492","0.350","-2.98%"
"Jan 28, 2018","0.449","0.344","0.457","0.330","39.61%"
"Jan 21, 2018","0.322","0.249","0.336","0.209","32.35%"
"Jan 14, 2018","0.243","0.247","0.271","0.218","-0.78%"
"Jan 07, 2018","0.245","0.162","0.279","0.128","51.17%"
"Dec 31, 2017","0.162","0.144","0.186","0.137","6.23%"
"Dec 24, 2017","0.153","0.144","0.169","0.097","11.97%"
"Dec 17, 2017","0.136","0.017","0.149","0.009","705.92%"
"Dec 10, 2017","0.017","0.003","0.049","-0.019","144.93%"
"Dec 03, 2017","0.007","0.039","0.050","-0.013","-40.00%"
"Nov 26, 2017","0.012","0.060","0.106","-0.008","-79.17%"
"Nov 19, 2017","0.055","0.027","0.071","0.020","33.01%"
"Nov 12, 2017","0.041","0.079","0.105","0.026","-50.42%"
"Nov 05, 2017","0.084","0.042","0.088","-0.011","96.02%"
"Oct 29, 2017","0.043","0.055","0.077","0.031","-16.27%"
"Oct 22, 2017","0.051","0.115","0.171","0.048","-58.27%"
"Oct 15, 2017","0.122","0.079","0.131","0.029","59.11%"
"Oct 08, 2017","0.077","0.137","0.141","0.070","-40.92%"
"Oct 01, 2017","0.130","0.146","0.174","0.083","-1.81%"
"Sep 24, 2017","0.132","0.130","0.188","0.070","5.84%"
"Sep 17, 2017","0.125","0.113","0.162","0.099","16.59%"
"Sep 10, 2017","0.107","0.007","0.130","0.001","-1,511.84%"
"Sep 03, 2017","-0.008","0.052","0.062","-0.031","-114.31%"
"Aug 27, 2017","0.053","0.072","0.083","-0.003","-19.30%"
"Aug 20, 2017","0.066","0.113","0.120","0.057","-39.63%"
"Aug 13, 2017","0.109","0.090","0.161","0.084","33.09%"
"Aug 06, 2017","0.082","0.170","0.195","0.073","-50.93%"
"Jul 30, 2017","0.167","0.223","0.255","0.145","-28.15%"
"Jul 23, 2017","0.232","0.210","0.281","0.187","12.60%"
"Jul 16, 2017","0.206","0.290","0.294","0.194","-26.82%"
"Jul 09, 2017","0.282","0.318","0.325","0.230","-11.52%"
"Jul 02, 2017","0.319","0.244","0.339","0.198","43.90%"
"Jun 25, 2017","0.221","0.020","0.245","-0.009","1,103.26%"
"Jun 18, 2017","0.018","0.031","0.054","-0.005","-38.87%"
"Jun 11, 2017","0.030","0.016","0.077","-0.023","109.03%"
"Jun 04, 2017","0.014","0.026","0.049","-0.009","-16.76%"
"May 28, 2017","0.017","0.017","0.073","-0.038","90.11%"
"May 21, 2017","0.009","0.056","0.107","0.004","-83.57%"
"May 14, 2017","0.055","0.079","0.127","-0.003","-24.93%"
"May 07, 2017","0.074","0.112","0.143","0.067","-25.60%"
"Apr 30, 2017","0.099","-0.001","0.107","-0.012","2,206.98%"
"Apr 23, 2017","0.004","0.021","0.074","-0.032","-106.76%"
"Apr 16, 2017","-0.064","-0.140","-0.059","-0.166","-52.00%"
"Apr 09, 2017","-0.132","-0.070","-0.065","-0.160","51.08%"
"Apr 02, 2017","-0.088","0.007","0.013","-0.097","-1,285.14%"
"Mar 26, 2017","0.007","0.068","0.098","-0.003","-90.43%"
"Mar 19, 2017","0.077","0.102","0.156","0.054","-24.44%"
"Mar 12, 2017","0.102","0.143","0.170","0.050","-29.16%"
"Mar 05, 2017","0.144","0.003","0.160","-0.048","1,010.77%"
"Feb 26, 2017","0.013","-0.154","0.023","-0.166","-108.02%"
"Feb 19, 2017","-0.162","-0.024","-0.014","-0.176","280.28%"
"Feb 12, 2017","-0.043","-0.004","0.047","-0.052","189.80%"
"Feb 05, 2017","-0.015","0.088","0.099","-0.041","-117.21%"
"Jan 29, 2017","0.085","0.128","0.168","0.077","-36.51%"
"Jan 22, 2017","0.134","0.061","0.166","0.030","44.94%"
"Jan 15, 2017","0.093","-0.008","0.100","-0.055","491.08%"
"Jan 08, 2017","0.016","0.050","0.073","-0.026","-65.87%"
"Jan 01, 2017","0.046","-0.060","0.058","-0.108","-180.70%"
"Dec 25, 2016","-0.057","-0.025","-0.021","-0.088","69.64%"
"Dec 18, 2016","-0.034","0.066","0.072","-0.040","-166.40%"
"Dec 11, 2016","0.051","0.113","0.151","0.032","-45.47%"
"Dec 04, 2016","0.093","0.006","0.197","-0.002","252.85%"
"Nov 27, 2016","0.026","-0.105","0.119","-0.132","-133.00%"
"Nov 20, 2016","-0.080","-0.034","-0.005","-0.112","170.17%"
"Nov 13, 2016","-0.030","0.033","0.079","-0.050","7,275.00%"
"Nov 06, 2016","-0.000","-0.127","0.032","-0.205","-99.75%"
"Oct 30, 2016","-0.158","-0.128","-0.092","-0.176","22.72%"
"Oct 23, 2016","-0.128","-0.276","-0.085","-0.293","-52.60%"
"Oct 16, 2016","-0.271","-0.224","-0.188","-0.283","15.56%"
"Oct 09, 2016","-0.235","-0.271","-0.215","-0.289","-11.47%"
"Oct 02, 2016","-0.265","-0.382","-0.253","-0.392","-31.49%"
"Sep 25, 2016","-0.387","-0.347","-0.343","-0.425","12.41%"
"Sep 18, 2016","-0.344","-0.270","-0.255","-0.360","27.59%"
"Sep 11, 2016","-0.270","-0.259","-0.198","-0.300","2.35%"
"Sep 04, 2016","-0.264","-0.313","-0.251","-0.382","-13.69%"
"Aug 28, 2016","-0.305","-0.330","-0.290","-0.358","-7.18%"
"Aug 21, 2016","-0.329","-0.292","-0.290","-0.363","11.23%"
"Aug 14, 2016","-0.296","-0.351","-0.282","-0.363","-18.11%"
"Aug 07, 2016","-0.361","-0.313","-0.289","-0.376","13.06%"
"Jul 31, 2016","-0.319","-0.360","-0.263","-0.361","-11.91%"
"Jul 24, 2016","-0.363","-0.273","-0.258","-0.366","28.13%"
"Jul 17, 2016","-0.283","-0.275","-0.228","-0.320","6.95%"
"Jul 10, 2016","-0.265","-0.377","-0.255","-0.390","-29.55%"
"Jul 03, 2016","-0.376","-0.352","-0.330","-0.406","7.04%"
"Jun 26, 2016","-0.351","-0.296","-0.282","-0.365","23.73%"
"Jun 19, 2016","-0.284","-0.200","-0.129","-0.385","28.68%"
"Jun 12, 2016","-0.220","-0.213","-0.196","-0.268","6.22%"
"Jun 05, 2016","-0.207","-0.170","-0.155","-0.217","21.92%"
"May 29, 2016","-0.170","-0.097","-0.060","-0.179","59.96%"
"May 22, 2016","-0.106","-0.077","-0.048","-0.127","43.98%"
"May 15, 2016","-0.074","-0.123","-0.043","-0.125","-37.43%"
"May 08, 2016","-0.118","-0.079","-0.078","-0.143","18.81%"
"May 01, 2016","-0.099","0.014","0.032","-0.104","-492.89%"
"Apr 24, 2016","0.025","-0.031","0.049","-0.040","-237.50%"
"Apr 17, 2016","-0.018","-0.118","-0.006","-0.125","-82.85%"
"Apr 10, 2016","-0.107","-0.143","-0.063","-0.156","-21.28%"
"Apr 03, 2016","-0.136","-0.135","-0.103","-0.170","18.21%"
"Mar 27, 2016","-0.115","-0.094","-0.087","-0.138","32.99%"
"Mar 20, 2016","-0.087","-0.065","-0.038","-0.106","48.97%"
"Mar 13, 2016","-0.058","-0.004","0.035","-0.074","-2,428.00%"
"Mar 06, 2016","0.002","-0.071","0.058","-0.119","-105.32%"
"Feb 28, 2016","-0.047","-0.130","-0.044","-0.165","-61.70%"
"Feb 21, 2016","-0.123","-0.060","-0.042","-0.132","90.82%"
"Feb 14, 2016","-0.064","-0.007","0.011","-0.091","282.74%"
"Feb 07, 2016","-0.017","0.021","0.025","-0.136","-175.34%"
"Jan 31, 2016","0.022","0.043","0.075","-0.008","-47.65%"
"Jan 24, 2016","0.043","0.134","0.147","0.038","-67.48%"
"Jan 17, 2016","0.131","0.226","0.231","0.093","-37.17%"
"Jan 10, 2016","0.208","0.247","0.314","0.191","-13.77%"
"Jan 03, 2016","0.242","0.323","0.329","0.208","-33.31%"
"Dec 27, 2015","0.363","0.347","0.385","0.293","1.51%"
"Dec 20, 2015","0.357","0.288","0.370","0.270","25.82%"
"Dec 13, 2015","0.284","0.279","0.407","0.266","4.95%"
"Dec 06, 2015","0.271","0.393","0.397","0.257","-31.21%"
"Nov 29, 2015","0.393","0.191","0.435","0.150","103.84%"
"Nov 22, 2015","0.193","0.178","0.228","0.135","14.07%"
"Nov 15, 2015","0.169","0.226","0.257","0.160","-30.70%"
"Nov 08, 2015","0.244","0.370","0.393","0.235","-34.46%"
"Nov 01, 2015","0.372","0.220","0.378","0.213","63.29%"
"Oct 25, 2015","0.228","0.207","0.248","0.130","10.14%"
"Oct 18, 2015","0.207","0.255","0.336","0.182","-19.14%"
"Oct 11, 2015","0.256","0.316","0.321","0.233","-19.75%"
"Oct 04, 2015","0.319","0.233","0.326","0.225","39.91%"
"Sep 27, 2015","0.228","0.337","0.353","0.199","-35.59%"
"Sep 20, 2015","0.354","0.366","0.396","0.284","-4.58%"
"Sep 13, 2015","0.371","0.356","0.475","0.335","4.51%"
"Sep 06, 2015","0.355","0.381","0.413","0.348","-5.33%"
"Aug 30, 2015","0.375","0.445","0.524","0.373","-13.59%"
"Aug 23, 2015","0.434","0.278","0.466","0.242","46.62%"
"Aug 16, 2015","0.296","0.361","0.377","0.280","-19.57%"
"Aug 09, 2015","0.368","0.378","0.414","0.301","-1.08%"
"Aug 02, 2015","0.372","0.385","0.471","0.333","-2.36%"
