Code;USEURSP
31/12/1957;1.73138
01/01/1958;1.73138
02/01/1958;1.73138
03/01/1958;1.73138
06/01/1958;1.73138
07/01/1958;1.73138
08/01/1958;1.73138
09/01/1958;1.73138
10/01/1958;1.73138
13/01/1958;1.73138
14/01/1958;1.73138
15/01/1958;1.73138
16/01/1958;1.73138
17/01/1958;1.73138
20/01/1958;1.73138
21/01/1958;1.73138
22/01/1958;1.73138
23/01/1958;1.73138
24/01/1958;1.73138
27/01/1958;1.73138
28/01/1958;1.73138
29/01/1958;1.73138
30/01/1958;1.73138
31/01/1958;1.73089
03/02/1958;1.73089
04/02/1958;1.73089
05/02/1958;1.73089
06/02/1958;1.73089
07/02/1958;1.73089
10/02/1958;1.73089
11/02/1958;1.73089
12/02/1958;1.73089
13/02/1958;1.73089
14/02/1958;1.73089
17/02/1958;1.73089
18/02/1958;1.73089
19/02/1958;1.73089
20/02/1958;1.73089
21/02/1958;1.73089
24/02/1958;1.73089
25/02/1958;1.73089
26/02/1958;1.73089
27/02/1958;1.73089
28/02/1958;1.73103
03/03/1958;1.73103
04/03/1958;1.73103
05/03/1958;1.73103
06/03/1958;1.73103
07/03/1958;1.73103
10/03/1958;1.73103
11/03/1958;1.73103
12/03/1958;1.73103
13/03/1958;1.73103
14/03/1958;1.73103
17/03/1958;1.73103
18/03/1958;1.73103
19/03/1958;1.73103
20/03/1958;1.73103
21/03/1958;1.73103
24/03/1958;1.73103
25/03/1958;1.73103
26/03/1958;1.73103
27/03/1958;1.73103
28/03/1958;1.73103
31/03/1958;1.73109
01/04/1958;1.73109
02/04/1958;1.73109
03/04/1958;1.73109
04/04/1958;1.73109
07/04/1958;1.73109
08/04/1958;1.73109
09/04/1958;1.73109
10/04/1958;1.73109
11/04/1958;1.73109
14/04/1958;1.73109
15/04/1958;1.73109
16/04/1958;1.73109
17/04/1958;1.73109
18/04/1958;1.73109
21/04/1958;1.73109
22/04/1958;1.73109
23/04/1958;1.73109
24/04/1958;1.73109
25/04/1958;1.73109
28/04/1958;1.73109
29/04/1958;1.73109
30/04/1958;1.7315
01/05/1958;1.7315
02/05/1958;1.7315
05/05/1958;1.7315
06/05/1958;1.7315
07/05/1958;1.7315
08/05/1958;1.7315
09/05/1958;1.7315
12/05/1958;1.7315
13/05/1958;1.7315
14/05/1958;1.7315
15/05/1958;1.7315
16/05/1958;1.7315
19/05/1958;1.7315
20/05/1958;1.7315
21/05/1958;1.7315
22/05/1958;1.7315
23/05/1958;1.7315
26/05/1958;1.7315
27/05/1958;1.7315
28/05/1958;1.7315
29/05/1958;1.7315
30/05/1958;1.73154
02/06/1958;1.73154
03/06/1958;1.73154
04/06/1958;1.73154
05/06/1958;1.73154
06/06/1958;1.73154
09/06/1958;1.73154
10/06/1958;1.73154
11/06/1958;1.73154
12/06/1958;1.73154
13/06/1958;1.73154
16/06/1958;1.73154
17/06/1958;1.73154
18/06/1958;1.73154
19/06/1958;1.73154
20/06/1958;1.73154
23/06/1958;1.73154
24/06/1958;1.73154
25/06/1958;1.73154
26/06/1958;1.73154
27/06/1958;1.73154
30/06/1958;1.73141
01/07/1958;1.73141
02/07/1958;1.73141
03/07/1958;1.73141
04/07/1958;1.73141
07/07/1958;1.73141
08/07/1958;1.73141
09/07/1958;1.73141
10/07/1958;1.73141
11/07/1958;1.73141
14/07/1958;1.73141
15/07/1958;1.73141
16/07/1958;1.73141
17/07/1958;1.73141
18/07/1958;1.73141
21/07/1958;1.73141
22/07/1958;1.73141
23/07/1958;1.73141
24/07/1958;1.73141
25/07/1958;1.73141
28/07/1958;1.73141
29/07/1958;1.73141
30/07/1958;1.73141
31/07/1958;1.73219
01/08/1958;1.73219
04/08/1958;1.73219
05/08/1958;1.73219
06/08/1958;1.73219
07/08/1958;1.73219
08/08/1958;1.73219
11/08/1958;1.73219
12/08/1958;1.73219
13/08/1958;1.73219
14/08/1958;1.73219
15/08/1958;1.73219
18/08/1958;1.73219
19/08/1958;1.73219
20/08/1958;1.73219
21/08/1958;1.73219
22/08/1958;1.73219
25/08/1958;1.73219
26/08/1958;1.73219
27/08/1958;1.73219
28/08/1958;1.73219
29/08/1958;1.73216
01/09/1958;1.73216
02/09/1958;1.73216
03/09/1958;1.73216
04/09/1958;1.73216
05/09/1958;1.73216
08/09/1958;1.73216
09/09/1958;1.73216
10/09/1958;1.73216
11/09/1958;1.73216
12/09/1958;1.73216
15/09/1958;1.73216
16/09/1958;1.73216
17/09/1958;1.73216
18/09/1958;1.73216
19/09/1958;1.73216
22/09/1958;1.73216
23/09/1958;1.73216
24/09/1958;1.73216
25/09/1958;1.73216
26/09/1958;1.73216
29/09/1958;1.73216
30/09/1958;1.73224
01/10/1958;1.73224
02/10/1958;1.73224
03/10/1958;1.73224
06/10/1958;1.73224
07/10/1958;1.73224
08/10/1958;1.73224
09/10/1958;1.73224
10/10/1958;1.73224
13/10/1958;1.73224
14/10/1958;1.73224
15/10/1958;1.73224
16/10/1958;1.73224
17/10/1958;1.73224
20/10/1958;1.73224
21/10/1958;1.73224
22/10/1958;1.73224
23/10/1958;1.73224
24/10/1958;1.73224
27/10/1958;1.73224
28/10/1958;1.73224
29/10/1958;1.73224
30/10/1958;1.73224
31/10/1958;1.65902
03/11/1958;1.65902
04/11/1958;1.65902
05/11/1958;1.65902
06/11/1958;1.65902
07/11/1958;1.65902
10/11/1958;1.65902
11/11/1958;1.65902
12/11/1958;1.65902
13/11/1958;1.65902
14/11/1958;1.65902
17/11/1958;1.65902
18/11/1958;1.65902
19/11/1958;1.65902
20/11/1958;1.65902
21/11/1958;1.65902
24/11/1958;1.65902
25/11/1958;1.65902
26/11/1958;1.65902
27/11/1958;1.65902
28/11/1958;1.65897
01/12/1958;1.65897
02/12/1958;1.65897
03/12/1958;1.65897
04/12/1958;1.65897
05/12/1958;1.65897
08/12/1958;1.65897
09/12/1958;1.65897
10/12/1958;1.65897
11/12/1958;1.65897
12/12/1958;1.65897
15/12/1958;1.65897
16/12/1958;1.65897
17/12/1958;1.65897
18/12/1958;1.65897
19/12/1958;1.65897
22/12/1958;1.65897
23/12/1958;1.65897
24/12/1958;1.65897
25/12/1958;1.65897
26/12/1958;1.65897
29/12/1958;1.65897
30/12/1958;1.65897
31/12/1958;1.60751
01/01/1959;1.60751
02/01/1959;1.60751
05/01/1959;1.60751
06/01/1959;1.60751
07/01/1959;1.60751
08/01/1959;1.60751
09/01/1959;1.60751
12/01/1959;1.60751
13/01/1959;1.60751
14/01/1959;1.60751
15/01/1959;1.60751
16/01/1959;1.60751
19/01/1959;1.60751
20/01/1959;1.60751
21/01/1959;1.60751
22/01/1959;1.60751
23/01/1959;1.60751
26/01/1959;1.60751
27/01/1959;1.60751
28/01/1959;1.60751
29/01/1959;1.60751
30/01/1959;1.61024
02/02/1959;1.61024
03/02/1959;1.61024
04/02/1959;1.61024
05/02/1959;1.61024
06/02/1959;1.61024
09/02/1959;1.61024
10/02/1959;1.61024
11/02/1959;1.61024
12/02/1959;1.61024
13/02/1959;1.61024
16/02/1959;1.61024
17/02/1959;1.61024
18/02/1959;1.61024
19/02/1959;1.61024
20/02/1959;1.61024
23/02/1959;1.61024
24/02/1959;1.61024
25/02/1959;1.61024
26/02/1959;1.61024
27/02/1959;1.61081
02/03/1959;1.61081
03/03/1959;1.61081
04/03/1959;1.61081
05/03/1959;1.61081
06/03/1959;1.61081
09/03/1959;1.61081
10/03/1959;1.61081
11/03/1959;1.61081
12/03/1959;1.61081
13/03/1959;1.61081
16/03/1959;1.61081
17/03/1959;1.61081
18/03/1959;1.61081
19/03/1959;1.61081
20/03/1959;1.61081
23/03/1959;1.61081
24/03/1959;1.61081
25/03/1959;1.61081
26/03/1959;1.61081
27/03/1959;1.61081
30/03/1959;1.61081
31/03/1959;1.61099
01/04/1959;1.61099
02/04/1959;1.61099
03/04/1959;1.61099
06/04/1959;1.61099
07/04/1959;1.61099
08/04/1959;1.61099
09/04/1959;1.61099
10/04/1959;1.61099
13/04/1959;1.61099
14/04/1959;1.61099
15/04/1959;1.61099
16/04/1959;1.61099
17/04/1959;1.61099
20/04/1959;1.61099
21/04/1959;1.61099
22/04/1959;1.61099
23/04/1959;1.61099
24/04/1959;1.61099
27/04/1959;1.61099
28/04/1959;1.61099
29/04/1959;1.61099
30/04/1959;1.61091
01/05/1959;1.61091
04/05/1959;1.61091
05/05/1959;1.61091
06/05/1959;1.61091
07/05/1959;1.61091
08/05/1959;1.61091
11/05/1959;1.61091
12/05/1959;1.61091
13/05/1959;1.61091
14/05/1959;1.61091
15/05/1959;1.61091
18/05/1959;1.61091
19/05/1959;1.61091
20/05/1959;1.61091
21/05/1959;1.61091
22/05/1959;1.61091
25/05/1959;1.61091
26/05/1959;1.61091
27/05/1959;1.61091
28/05/1959;1.61091
29/05/1959;1.61098
01/06/1959;1.61098
02/06/1959;1.61098
03/06/1959;1.61098
04/06/1959;1.61098
05/06/1959;1.61098
08/06/1959;1.61098
09/06/1959;1.61098
10/06/1959;1.61098
11/06/1959;1.61098
12/06/1959;1.61098
15/06/1959;1.61098
16/06/1959;1.61098
17/06/1959;1.61098
18/06/1959;1.61098
19/06/1959;1.61098
22/06/1959;1.61098
23/06/1959;1.61098
24/06/1959;1.61098
25/06/1959;1.61098
26/06/1959;1.61098
29/06/1959;1.61098
30/06/1959;1.61107
01/07/1959;1.61107
02/07/1959;1.61107
03/07/1959;1.61107
06/07/1959;1.61107
07/07/1959;1.61107
08/07/1959;1.61107
09/07/1959;1.61107
10/07/1959;1.61107
13/07/1959;1.61107
14/07/1959;1.61107
15/07/1959;1.61107
16/07/1959;1.61107
17/07/1959;1.61107
20/07/1959;1.61107
21/07/1959;1.61107
22/07/1959;1.61107
23/07/1959;1.61107
24/07/1959;1.61107
27/07/1959;1.61107
28/07/1959;1.61107
29/07/1959;1.61107
30/07/1959;1.61107
31/07/1959;1.61083
03/08/1959;1.61083
04/08/1959;1.61083
05/08/1959;1.61083
06/08/1959;1.61083
07/08/1959;1.61083
10/08/1959;1.61083
11/08/1959;1.61083
12/08/1959;1.61083
13/08/1959;1.61083
14/08/1959;1.61083
17/08/1959;1.61083
18/08/1959;1.61083
19/08/1959;1.61083
20/08/1959;1.61083
21/08/1959;1.61083
24/08/1959;1.61083
25/08/1959;1.61083
26/08/1959;1.61083
27/08/1959;1.61083
28/08/1959;1.61083
31/08/1959;1.61083
01/09/1959;1.61083
02/09/1959;1.61083
03/09/1959;1.61083
04/09/1959;1.61083
07/09/1959;1.61083
08/09/1959;1.61083
09/09/1959;1.61083
10/09/1959;1.61083
11/09/1959;1.61083
14/09/1959;1.61083
15/09/1959;1.61083
16/09/1959;1.61083
17/09/1959;1.61083
18/09/1959;1.61083
21/09/1959;1.61083
22/09/1959;1.61083
23/09/1959;1.61083
24/09/1959;1.61083
25/09/1959;1.61083
28/09/1959;1.61083
29/09/1959;1.61083
30/09/1959;1.57427
01/10/1959;1.57427
02/10/1959;1.57427
05/10/1959;1.57427
06/10/1959;1.57427
07/10/1959;1.57427
08/10/1959;1.57427
09/10/1959;1.57427
12/10/1959;1.57427
13/10/1959;1.57427
14/10/1959;1.57427
15/10/1959;1.57427
16/10/1959;1.57427
19/10/1959;1.57427
20/10/1959;1.57427
21/10/1959;1.57427
22/10/1959;1.57427
23/10/1959;1.57427
26/10/1959;1.57427
27/10/1959;1.57427
28/10/1959;1.57427
29/10/1959;1.57427
30/10/1959;1.57477
02/11/1959;1.57477
03/11/1959;1.57477
04/11/1959;1.57477
05/11/1959;1.57477
06/11/1959;1.57477
09/11/1959;1.57477
10/11/1959;1.57477
11/11/1959;1.57477
12/11/1959;1.57477
13/11/1959;1.57477
16/11/1959;1.57477
17/11/1959;1.57477
18/11/1959;1.57477
19/11/1959;1.57477
20/11/1959;1.57477
23/11/1959;1.57477
24/11/1959;1.57477
25/11/1959;1.57477
26/11/1959;1.57477
27/11/1959;1.57477
30/11/1959;1.57456
01/12/1959;1.57456
02/12/1959;1.57456
03/12/1959;1.57456
04/12/1959;1.57456
07/12/1959;1.57456
08/12/1959;1.57456
09/12/1959;1.57456
10/12/1959;1.57456
11/12/1959;1.57456
14/12/1959;1.57456
15/12/1959;1.57456
16/12/1959;1.57456
17/12/1959;1.57456
18/12/1959;1.57456
21/12/1959;1.57456
22/12/1959;1.57456
23/12/1959;1.57456
24/12/1959;1.57456
25/12/1959;1.57456
28/12/1959;1.57456
29/12/1959;1.57456
30/12/1959;1.57456
31/12/1959;1.57454
01/01/1960;1.57454
04/01/1960;1.57454
05/01/1960;1.57454
06/01/1960;1.57454
07/01/1960;1.57454
08/01/1960;1.57454
11/01/1960;1.57454
12/01/1960;1.57454
13/01/1960;1.57454
14/01/1960;1.57454
15/01/1960;1.57454
18/01/1960;1.57454
19/01/1960;1.57454
20/01/1960;1.57454
21/01/1960;1.57454
22/01/1960;1.57454
25/01/1960;1.57454
26/01/1960;1.57454
27/01/1960;1.57454
28/01/1960;1.57454
29/01/1960;1.57425
01/02/1960;1.57425
02/02/1960;1.57425
03/02/1960;1.57425
04/02/1960;1.57425
05/02/1960;1.57425
08/02/1960;1.57425
09/02/1960;1.57425
10/02/1960;1.57425
11/02/1960;1.57425
12/02/1960;1.57425
15/02/1960;1.57425
16/02/1960;1.57425
17/02/1960;1.57425
18/02/1960;1.57425
19/02/1960;1.57425
22/02/1960;1.57425
23/02/1960;1.57425
24/02/1960;1.57425
25/02/1960;1.57425
26/02/1960;1.57425
29/02/1960;1.57391
01/03/1960;1.57391
02/03/1960;1.57391
03/03/1960;1.57391
04/03/1960;1.57391
07/03/1960;1.57391
08/03/1960;1.57391
09/03/1960;1.57391
10/03/1960;1.57391
11/03/1960;1.57391
14/03/1960;1.57391
15/03/1960;1.57391
16/03/1960;1.57391
17/03/1960;1.57391
18/03/1960;1.57391
21/03/1960;1.57391
22/03/1960;1.57391
23/03/1960;1.57391
24/03/1960;1.57391
25/03/1960;1.57391
28/03/1960;1.57391
29/03/1960;1.57391
30/03/1960;1.57391
31/03/1960;1.5749
01/04/1960;1.5749
04/04/1960;1.5749
05/04/1960;1.5749
06/04/1960;1.5749
07/04/1960;1.5749
08/04/1960;1.5749
11/04/1960;1.5749
12/04/1960;1.5749
13/04/1960;1.5749
14/04/1960;1.5749
15/04/1960;1.5749
18/04/1960;1.5749
19/04/1960;1.5749
20/04/1960;1.5749
21/04/1960;1.5749
22/04/1960;1.5749
25/04/1960;1.5749
26/04/1960;1.5749
27/04/1960;1.5749
28/04/1960;1.5749
29/04/1960;1.57497
02/05/1960;1.57497
03/05/1960;1.57497
04/05/1960;1.57497
05/05/1960;1.57497
06/05/1960;1.57497
09/05/1960;1.57497
10/05/1960;1.57497
11/05/1960;1.57497
12/05/1960;1.57497
13/05/1960;1.57497
16/05/1960;1.57497
17/05/1960;1.57497
18/05/1960;1.57497
19/05/1960;1.57497
20/05/1960;1.57497
23/05/1960;1.57497
24/05/1960;1.57497
25/05/1960;1.57497
26/05/1960;1.57497
27/05/1960;1.57497
30/05/1960;1.57497
31/05/1960;1.5747
01/06/1960;1.5747
02/06/1960;1.5747
03/06/1960;1.5747
06/06/1960;1.5747
07/06/1960;1.5747
08/06/1960;1.5747
09/06/1960;1.5747
10/06/1960;1.5747
13/06/1960;1.5747
14/06/1960;1.5747
15/06/1960;1.5747
16/06/1960;1.5747
17/06/1960;1.5747
20/06/1960;1.5747
21/06/1960;1.5747
22/06/1960;1.5747
23/06/1960;1.5747
24/06/1960;1.5747
27/06/1960;1.5747
28/06/1960;1.5747
29/06/1960;1.5747
30/06/1960;1.57491
01/07/1960;1.57491
04/07/1960;1.57491
05/07/1960;1.57491
06/07/1960;1.57491
07/07/1960;1.57491
08/07/1960;1.57491
11/07/1960;1.57491
12/07/1960;1.57491
13/07/1960;1.57491
14/07/1960;1.57491
15/07/1960;1.57491
18/07/1960;1.57491
19/07/1960;1.57491
20/07/1960;1.57491
21/07/1960;1.57491
22/07/1960;1.57491
25/07/1960;1.57491
26/07/1960;1.57491
27/07/1960;1.57491
28/07/1960;1.57491
29/07/1960;1.57487
01/08/1960;1.57487
02/08/1960;1.57487
03/08/1960;1.57487
04/08/1960;1.57487
05/08/1960;1.57487
08/08/1960;1.57487
09/08/1960;1.57487
10/08/1960;1.57487
11/08/1960;1.57487
12/08/1960;1.57487
15/08/1960;1.57487
16/08/1960;1.57487
17/08/1960;1.57487
18/08/1960;1.57487
19/08/1960;1.57487
22/08/1960;1.57487
23/08/1960;1.57487
24/08/1960;1.57487
25/08/1960;1.57487
26/08/1960;1.57487
29/08/1960;1.57487
30/08/1960;1.57487
31/08/1960;1.57505
01/09/1960;1.57505
02/09/1960;1.57505
05/09/1960;1.57505
06/09/1960;1.57505
07/09/1960;1.57505
08/09/1960;1.57505
09/09/1960;1.57505
12/09/1960;1.57505
13/09/1960;1.57505
14/09/1960;1.57505
15/09/1960;1.57505
16/09/1960;1.57505
19/09/1960;1.57505
20/09/1960;1.57505
21/09/1960;1.57505
22/09/1960;1.57505
23/09/1960;1.57505
26/09/1960;1.57505
27/09/1960;1.57505
28/09/1960;1.57505
29/09/1960;1.57505
30/09/1960;1.57505
03/10/1960;1.57505
04/10/1960;1.57505
05/10/1960;1.57505
06/10/1960;1.57505
07/10/1960;1.57505
10/10/1960;1.57505
11/10/1960;1.57505
12/10/1960;1.57505
13/10/1960;1.57505
14/10/1960;1.57505
17/10/1960;1.57505
18/10/1960;1.57505
19/10/1960;1.57505
20/10/1960;1.57505
21/10/1960;1.57505
24/10/1960;1.57505
25/10/1960;1.57505
26/10/1960;1.57505
27/10/1960;1.57505
28/10/1960;1.57505
31/10/1960;1.57531
01/11/1960;1.57531
02/11/1960;1.57531
03/11/1960;1.57531
04/11/1960;1.57531
07/11/1960;1.57531
08/11/1960;1.57531
09/11/1960;1.57531
10/11/1960;1.57531
11/11/1960;1.57531
14/11/1960;1.57531
15/11/1960;1.57531
16/11/1960;1.57531
17/11/1960;1.57531
18/11/1960;1.57531
21/11/1960;1.57531
22/11/1960;1.57531
23/11/1960;1.57531
24/11/1960;1.57531
25/11/1960;1.57531
28/11/1960;1.57531
29/11/1960;1.57531
30/11/1960;1.57493
01/12/1960;1.57493
02/12/1960;1.57493
05/12/1960;1.57493
06/12/1960;1.57493
07/12/1960;1.57493
08/12/1960;1.57493
09/12/1960;1.57493
12/12/1960;1.57493
13/12/1960;1.57493
14/12/1960;1.57493
15/12/1960;1.57493
16/12/1960;1.57493
19/12/1960;1.57493
20/12/1960;1.57493
21/12/1960;1.57493
22/12/1960;1.57493
23/12/1960;1.57493
26/12/1960;1.57493
27/12/1960;1.57493
28/12/1960;1.57493
29/12/1960;1.57493
30/12/1960;1.57484
02/01/1961;1.57484
03/01/1961;1.57484
04/01/1961;1.57484
05/01/1961;1.57484
06/01/1961;1.57484
09/01/1961;1.57484
10/01/1961;1.57484
11/01/1961;1.57484
12/01/1961;1.57484
13/01/1961;1.57484
16/01/1961;1.57484
17/01/1961;1.57484
18/01/1961;1.57484
19/01/1961;1.57484
20/01/1961;1.57484
23/01/1961;1.57484
24/01/1961;1.57484
25/01/1961;1.57484
26/01/1961;1.57484
27/01/1961;1.57484
30/01/1961;1.57484
31/01/1961;1.57303
01/02/1961;1.57303
02/02/1961;1.57303
03/02/1961;1.57303
06/02/1961;1.57303
07/02/1961;1.57303
08/02/1961;1.57303
09/02/1961;1.57303
10/02/1961;1.57303
13/02/1961;1.57303
14/02/1961;1.57303
15/02/1961;1.57303
16/02/1961;1.57303
17/02/1961;1.57303
20/02/1961;1.57303
21/02/1961;1.57303
22/02/1961;1.57303
23/02/1961;1.57303
24/02/1961;1.57303
27/02/1961;1.57303
28/02/1961;1.57192
01/03/1961;1.57192
02/03/1961;1.57192
03/03/1961;1.57192
06/03/1961;1.57192
07/03/1961;1.57192
08/03/1961;1.57192
09/03/1961;1.57192
10/03/1961;1.57192
13/03/1961;1.57192
14/03/1961;1.57192
15/03/1961;1.57192
16/03/1961;1.57192
17/03/1961;1.57192
20/03/1961;1.57192
21/03/1961;1.57192
22/03/1961;1.57192
23/03/1961;1.57192
24/03/1961;1.57192
27/03/1961;1.57192
28/03/1961;1.57192
29/03/1961;1.57192
30/03/1961;1.57192
31/03/1961;1.58246
03/04/1961;1.58246
04/04/1961;1.58246
05/04/1961;1.58246
06/04/1961;1.58246
07/04/1961;1.58246
10/04/1961;1.58246
11/04/1961;1.58246
12/04/1961;1.58246
13/04/1961;1.58246
14/04/1961;1.58246
17/04/1961;1.58246
18/04/1961;1.58246
19/04/1961;1.58246
20/04/1961;1.58246
21/04/1961;1.58246
24/04/1961;1.58246
25/04/1961;1.58246
26/04/1961;1.58246
27/04/1961;1.58246
28/04/1961;1.58328
01/05/1961;1.58328
02/05/1961;1.58328
03/05/1961;1.58328
04/05/1961;1.58328
05/05/1961;1.58328
08/05/1961;1.58328
09/05/1961;1.58328
10/05/1961;1.58328
11/05/1961;1.58328
12/05/1961;1.58328
15/05/1961;1.58328
16/05/1961;1.58328
17/05/1961;1.58328
18/05/1961;1.58328
19/05/1961;1.58328
22/05/1961;1.58328
23/05/1961;1.58328
24/05/1961;1.58328
25/05/1961;1.58328
26/05/1961;1.58328
29/05/1961;1.58328
30/05/1961;1.58328
31/05/1961;1.58325
01/06/1961;1.58325
02/06/1961;1.58325
05/06/1961;1.58325
06/06/1961;1.58325
07/06/1961;1.58325
08/06/1961;1.58325
09/06/1961;1.58325
12/06/1961;1.58325
13/06/1961;1.58325
14/06/1961;1.58325
15/06/1961;1.58325
16/06/1961;1.58325
19/06/1961;1.58325
20/06/1961;1.58325
21/06/1961;1.58325
22/06/1961;1.58325
23/06/1961;1.58325
26/06/1961;1.58325
27/06/1961;1.58325
28/06/1961;1.58325
29/06/1961;1.58325
30/06/1961;1.58299
03/07/1961;1.58299
04/07/1961;1.58299
05/07/1961;1.58299
06/07/1961;1.58299
07/07/1961;1.58299
10/07/1961;1.58299
11/07/1961;1.58299
12/07/1961;1.58299
13/07/1961;1.58299
14/07/1961;1.58299
17/07/1961;1.58299
18/07/1961;1.58299
19/07/1961;1.58299
20/07/1961;1.58299
21/07/1961;1.58299
24/07/1961;1.58299
25/07/1961;1.58299
26/07/1961;1.58299
27/07/1961;1.58299
28/07/1961;1.58299
31/07/1961;1.58341
01/08/1961;1.58341
02/08/1961;1.58341
03/08/1961;1.58341
04/08/1961;1.58341
07/08/1961;1.58341
08/08/1961;1.58341
09/08/1961;1.58341
10/08/1961;1.58341
11/08/1961;1.58341
14/08/1961;1.58341
15/08/1961;1.58341
16/08/1961;1.58341
17/08/1961;1.58341
18/08/1961;1.58341
21/08/1961;1.58341
22/08/1961;1.58341
23/08/1961;1.58341
24/08/1961;1.58341
25/08/1961;1.58341
28/08/1961;1.58341
29/08/1961;1.58341
30/08/1961;1.58341
31/08/1961;1.58349
01/09/1961;1.58349
04/09/1961;1.58349
05/09/1961;1.58349
06/09/1961;1.58349
07/09/1961;1.58349
08/09/1961;1.58349
11/09/1961;1.58349
12/09/1961;1.58349
13/09/1961;1.58349
14/09/1961;1.58349
15/09/1961;1.58349
18/09/1961;1.58349
19/09/1961;1.58349
20/09/1961;1.58349
21/09/1961;1.58349
22/09/1961;1.58349
25/09/1961;1.58349
26/09/1961;1.58349
27/09/1961;1.58349
28/09/1961;1.58349
29/09/1961;1.58372
02/10/1961;1.58372
03/10/1961;1.58372
04/10/1961;1.58372
05/10/1961;1.58372
06/10/1961;1.58372
09/10/1961;1.58372
10/10/1961;1.58372
11/10/1961;1.58372
12/10/1961;1.58372
13/10/1961;1.58372
16/10/1961;1.58372
17/10/1961;1.58372
18/10/1961;1.58372
19/10/1961;1.58372
20/10/1961;1.58372
23/10/1961;1.58372
24/10/1961;1.58372
25/10/1961;1.58372
26/10/1961;1.58372
27/10/1961;1.58372
30/10/1961;1.58372
31/10/1961;1.58395
01/11/1961;1.58395
02/11/1961;1.58395
03/11/1961;1.58395
06/11/1961;1.58395
07/11/1961;1.58395
08/11/1961;1.58395
09/11/1961;1.58395
10/11/1961;1.58395
13/11/1961;1.58395
14/11/1961;1.58395
15/11/1961;1.58395
16/11/1961;1.58395
17/11/1961;1.58395
20/11/1961;1.58395
21/11/1961;1.58395
22/11/1961;1.58395
23/11/1961;1.58395
24/11/1961;1.58395
27/11/1961;1.58395
28/11/1961;1.58395
29/11/1961;1.58395
30/11/1961;1.58374
01/12/1961;1.58374
04/12/1961;1.58374
05/12/1961;1.58374
06/12/1961;1.58374
07/12/1961;1.58374
08/12/1961;1.58374
11/12/1961;1.58374
12/12/1961;1.58374
13/12/1961;1.58374
14/12/1961;1.58374
15/12/1961;1.58374
18/12/1961;1.58374
19/12/1961;1.58374
20/12/1961;1.58374
21/12/1961;1.58374
22/12/1961;1.58374
25/12/1961;1.58374
26/12/1961;1.58374
27/12/1961;1.58374
28/12/1961;1.58374
29/12/1961;1.58372
01/01/1962;1.58372
02/01/1962;1.58372
03/01/1962;1.58372
04/01/1962;1.58372
05/01/1962;1.58372
08/01/1962;1.58372
09/01/1962;1.58372
10/01/1962;1.58372
11/01/1962;1.58372
12/01/1962;1.58372
15/01/1962;1.58372
16/01/1962;1.58372
17/01/1962;1.58372
18/01/1962;1.58372
19/01/1962;1.58372
22/01/1962;1.58372
23/01/1962;1.58372
24/01/1962;1.58372
25/01/1962;1.58372
26/01/1962;1.58372
29/01/1962;1.58372
30/01/1962;1.58372
31/01/1962;1.58335
01/02/1962;1.58335
02/02/1962;1.58335
05/02/1962;1.58335
06/02/1962;1.58335
07/02/1962;1.58335
08/02/1962;1.58335
09/02/1962;1.58335
12/02/1962;1.58335
13/02/1962;1.58335
14/02/1962;1.58335
15/02/1962;1.58335
16/02/1962;1.58335
19/02/1962;1.58335
20/02/1962;1.58335
21/02/1962;1.58335
22/02/1962;1.58335
23/02/1962;1.58335
26/02/1962;1.58335
27/02/1962;1.58335
28/02/1962;1.58331
01/03/1962;1.58331
02/03/1962;1.58331
05/03/1962;1.58331
06/03/1962;1.58331
07/03/1962;1.58331
08/03/1962;1.58331
09/03/1962;1.58331
12/03/1962;1.58331
13/03/1962;1.58331
14/03/1962;1.58331
15/03/1962;1.58331
16/03/1962;1.58331
19/03/1962;1.58331
20/03/1962;1.58331
21/03/1962;1.58331
22/03/1962;1.58331
23/03/1962;1.58331
26/03/1962;1.58331
27/03/1962;1.58331
28/03/1962;1.58331
29/03/1962;1.58331
30/03/1962;1.58373
02/04/1962;1.58373
03/04/1962;1.58373
04/04/1962;1.58373
05/04/1962;1.58373
06/04/1962;1.58373
09/04/1962;1.58373
10/04/1962;1.58373
11/04/1962;1.58373
12/04/1962;1.58373
13/04/1962;1.58373
16/04/1962;1.58373
17/04/1962;1.58373
18/04/1962;1.58373
19/04/1962;1.58373
20/04/1962;1.58373
23/04/1962;1.58373
24/04/1962;1.58373
25/04/1962;1.58373
26/04/1962;1.58373
27/04/1962;1.58373
30/04/1962;1.58384
01/05/1962;1.58384
02/05/1962;1.58384
03/05/1962;1.58384
04/05/1962;1.58384
07/05/1962;1.58384
08/05/1962;1.58384
09/05/1962;1.58384
10/05/1962;1.58384
11/05/1962;1.58384
14/05/1962;1.58384
15/05/1962;1.58384
16/05/1962;1.58384
17/05/1962;1.58384
18/05/1962;1.58384
21/05/1962;1.58384
22/05/1962;1.58384
23/05/1962;1.58384
24/05/1962;1.58384
25/05/1962;1.58384
28/05/1962;1.58384
29/05/1962;1.58384
30/05/1962;1.58384
31/05/1962;1.58425
01/06/1962;1.58425
04/06/1962;1.58425
05/06/1962;1.58425
06/06/1962;1.58425
07/06/1962;1.58425
08/06/1962;1.58425
11/06/1962;1.58425
12/06/1962;1.58425
13/06/1962;1.58425
14/06/1962;1.58425
15/06/1962;1.58425
18/06/1962;1.58425
