"Date","Price","Open","High","Low","Change %"
"Jun 07, 2020","-0.547","-0.414","-0.395","-0.556","34.40%"
"May 31, 2020","-0.407","-0.540","-0.389","-0.549","-25.18%"
"May 24, 2020","-0.544","-0.589","-0.488","-0.605","-6.69%"
"May 17, 2020","-0.583","-0.640","-0.540","-0.667","-8.91%"
"May 10, 2020","-0.640","-0.688","-0.614","-0.701","-8.31%"
"May 03, 2020","-0.698","-0.739","-0.637","-0.744","-4.90%"
"Apr 26, 2020","-0.734","-0.608","-0.580","-0.737","16.69%"
"Apr 19, 2020","-0.629","-0.620","-0.535","-0.648","2.61%"
"Apr 12, 2020","-0.613","-0.486","-0.481","-0.631","19.73%"
"Apr 05, 2020","-0.512","-0.558","-0.453","-0.587","-12.33%"
"Mar 29, 2020","-0.584","-0.615","-0.537","-0.684","-4.58%"
"Mar 22, 2020","-0.612","-0.500","-0.408","-0.640","24.39%"
"Mar 15, 2020","-0.492","-0.765","-0.339","-0.773","-32.14%"
"Mar 08, 2020","-0.725","-0.918","-0.711","-1.026","-14.20%"
"Mar 01, 2020","-0.845","-0.750","-0.710","-0.874","14.65%"
"Feb 23, 2020","-0.737","-0.603","-0.596","-0.756","28.62%"
"Feb 16, 2020","-0.573","-0.554","-0.542","-0.605","1.42%"
"Feb 09, 2020","-0.565","-0.540","-0.523","-0.574","3.48%"
"Feb 02, 2020","-0.546","-0.597","-0.509","-0.604","-7.93%"
"Jan 26, 2020","-0.593","-0.509","-0.499","-0.605","18.13%"
"Jan 19, 2020","-0.502","-0.409","-0.395","-0.503","23.65%"
"Jan 12, 2020","-0.406","-0.391","-0.351","-0.417","3.31%"
"Jan 05, 2020","-0.393","-0.455","-0.364","-0.470","-11.49%"
"Dec 29, 2019","-0.444","-0.417","-0.334","-0.461","6.22%"
"Dec 22, 2019","-0.418","-0.419","-0.403","-0.434","1.21%"
"Dec 15, 2019","-0.413","-0.438","-0.375","-0.464","-7.40%"
"Dec 08, 2019","-0.446","-0.454","-0.380","-0.499","-0.89%"
"Dec 01, 2019","-0.450","-0.497","-0.439","-0.545","-14.93%"
"Nov 24, 2019","-0.529","-0.525","-0.511","-0.553","-0.38%"
"Nov 17, 2019","-0.531","-0.524","-0.479","-0.555","3.31%"
"Nov 10, 2019","-0.514","-0.469","-0.434","-0.536","12.23%"
"Nov 03, 2019","-0.458","-0.553","-0.425","-0.561","-18.79%"
"Oct 27, 2019","-0.564","-0.547","-0.509","-0.590","2.73%"
"Oct 20, 2019","-0.549","-0.560","-0.531","-0.594","-3.17%"
"Oct 13, 2019","-0.567","-0.634","-0.529","-0.667","-10.99%"
"Oct 06, 2019","-0.637","-0.758","-0.620","-0.770","-15.96%"
"Sep 29, 2019","-0.758","-0.743","-0.692","-0.773","2.99%"
"Sep 22, 2019","-0.736","-0.692","-0.674","-0.766","7.45%"
"Sep 15, 2019","-0.685","-0.651","-0.643","-0.695","6.04%"
"Sep 08, 2019","-0.646","-0.833","-0.636","-0.842","-22.07%"
"Sep 01, 2019","-0.829","-0.879","-0.775","-0.918","-5.90%"
"Aug 25, 2019","-0.881","-0.875","-0.816","-0.893","3.04%"
"Aug 18, 2019","-0.855","-0.850","-0.787","-0.890","-0.70%"
"Aug 11, 2019","-0.861","-0.775","-0.772","-0.891","11.10%"
"Aug 04, 2019","-0.775","-0.696","-0.695","-0.796","11.67%"
"Jul 28, 2019","-0.694","-0.611","-0.604","-0.702","14.90%"
"Jul 21, 2019","-0.604","-0.567","-0.558","-0.656","5.41%"
"Jul 14, 2019","-0.573","-0.466","-0.466","-0.576","13.29%"
"Jul 07, 2019","-0.506","-0.599","-0.484","-0.612","-14.17%"
"Jun 30, 2019","-0.589","-0.558","-0.551","-0.626","3.31%"
"Jun 23, 2019","-0.570","-0.539","-0.518","-0.574","7.06%"
"Jun 16, 2019","-0.533","-0.503","-0.492","-0.590","4.78%"
"Jun 09, 2019","-0.508","-0.499","-0.478","-0.525","0.00%"
"Jun 02, 2019","-0.508","-0.472","-0.447","-0.513","7.90%"
"May 26, 2019","-0.471","-0.394","-0.392","-0.483","18.70%"
"May 19, 2019","-0.397","-0.382","-0.347","-0.405","2.24%"
"May 12, 2019","-0.388","-0.343","-0.330","-0.418","14.66%"
"May 05, 2019","-0.338","-0.297","-0.275","-0.362","23.87%"
"Apr 28, 2019","-0.273","-0.303","-0.248","-0.305","-12.46%"
"Apr 21, 2019","-0.312","-0.262","-0.241","-0.315","15.98%"
"Apr 14, 2019","-0.269","-0.235","-0.203","-0.275","12.55%"
"Apr 07, 2019","-0.239","-0.286","-0.233","-0.322","-14.21%"
"Mar 31, 2019","-0.279","-0.317","-0.264","-0.332","-18.58%"
"Mar 24, 2019","-0.342","-0.290","-0.271","-0.364","19.43%"
"Mar 17, 2019","-0.287","-0.209","-0.175","-0.301","35.64%"
"Mar 10, 2019","-0.211","-0.227","-0.195","-0.239","-5.46%"
"Mar 03, 2019","-0.223","-0.117","-0.117","-0.249","76.54%"
"Feb 24, 2019","-0.127","-0.204","-0.108","-0.214","-40.48%"
"Feb 17, 2019","-0.213","-0.202","-0.167","-0.230","2.46%"
"Feb 10, 2019","-0.208","-0.215","-0.170","-0.220","-4.11%"
"Feb 03, 2019","-0.216","-0.147","-0.112","-0.227","42.53%"
"Jan 27, 2019","-0.152","-0.134","-0.103","-0.163","16.94%"
"Jan 20, 2019","-0.130","-0.081","-0.073","-0.152","67.61%"
"Jan 13, 2019","-0.078","-0.106","-0.065","-0.139","-19.35%"
"Jan 06, 2019","-0.096","-0.077","-0.044","-0.115","12.93%"
"Dec 30, 2018","-0.085","-0.052","-0.046","-0.140","58.47%"
"Dec 23, 2018","-0.054","-0.043","-0.034","-0.070","28.16%"
"Dec 16, 2018","-0.042","-0.035","-0.023","-0.081","-4.56%"
"Dec 09, 2018","-0.044","-0.056","0.015","-0.062","1.15%"
"Dec 02, 2018","-0.043","0.031","0.038","-0.073","-23.86%"
"Nov 25, 2018","-0.057","-0.017","0.006","-0.068","136.51%"
"Nov 18, 2018","-0.024","-0.008","0.025","-0.033","295.08%"
"Nov 11, 2018","-0.006","0.048","0.052","-0.026","-114.35%"
"Nov 04, 2018","0.043","0.057","0.106","0.030","-12.91%"
"Oct 28, 2018","0.049","0.001","0.070","-0.012","1,474.19%"
"Oct 21, 2018","0.003","0.101","0.120","-0.021","-96.92%"
"Oct 14, 2018","0.101","0.139","0.155","0.023","-25.66%"
"Oct 07, 2018","0.136","0.208","0.214","0.123","-36.01%"
"Sep 30, 2018","0.212","0.122","0.213","0.052","67.91%"
"Sep 23, 2018","0.126","0.091","0.184","0.081","36.29%"
"Sep 16, 2018","0.093","0.070","0.132","0.068","23.47%"
"Sep 09, 2018","0.075","0.023","0.089","0.013","224.68%"
"Sep 02, 2018","0.023","-0.026","0.053","-0.046","-173.57%"
"Aug 26, 2018","-0.031","-0.021","0.046","-0.037","56.22%"
"Aug 19, 2018","-0.020","-0.069","-0.003","-0.074","-70.18%"
"Aug 12, 2018","-0.067","-0.047","-0.031","-0.083","26.93%"
"Aug 05, 2018","-0.053","0.060","0.060","-0.060","-230.47%"
"Jul 29, 2018","0.041","0.060","0.123","0.023","16.62%"
"Jul 22, 2018","0.035","0.011","0.054","0.004","751.22%"
"Jul 15, 2018","0.004","-0.076","0.010","-0.079","-105.45%"
"Jul 08, 2018","-0.075","-0.064","-0.030","-0.095","21.49%"
"Jul 01, 2018","-0.062","-0.065","-0.020","-0.089","-7.34%"
"Jun 24, 2018","-0.067","-0.067","0.004","-0.080","46.81%"
"Jun 17, 2018","-0.045","0.017","0.030","-0.072","-295.28%"
"Jun 10, 2018","0.023","0.076","0.148","-0.012","-56.20%"
"Jun 03, 2018","0.053","0.033","0.142","-0.015","109.45%"
"May 27, 2018","0.025","0.039","0.097","-0.181","-35.37%"
"May 20, 2018","0.039","0.210","0.213","0.023","-81.12%"
"May 13, 2018","0.208","0.191","0.275","0.182","9.35%"
"May 06, 2018","0.190","0.174","0.215","0.154","7.81%"
"Apr 29, 2018","0.177","0.205","0.224","0.150","-14.31%"
"Apr 22, 2018","0.206","0.236","0.278","0.191","-5.55%"
"Apr 15, 2018","0.218","0.155","0.238","0.134","45.56%"
"Apr 08, 2018","0.150","0.141","0.176","0.130","8.94%"
"Apr 01, 2018","0.138","0.126","0.172","0.122","1.18%"
"Mar 25, 2018","0.136","0.176","0.197","0.118","-21.25%"
"Mar 18, 2018","0.173","0.214","0.253","0.155","-19.64%"
"Mar 11, 2018","0.215","0.294","0.300","0.199","-24.62%"
"Mar 04, 2018","0.285","0.254","0.354","0.237","-0.21%"
"Feb 25, 2018","0.286","0.290","0.335","0.249","-4.38%"
"Feb 18, 2018","0.299","0.363","0.400","0.294","-15.28%"
"Feb 11, 2018","0.353","0.320","0.429","0.283","15.87%"
"Feb 04, 2018","0.304","0.329","0.364","0.226","-6.45%"
"Jan 28, 2018","0.325","0.238","0.330","0.222","51.00%"
"Jan 21, 2018","0.215","0.135","0.223","0.098","65.13%"
"Jan 14, 2018","0.131","0.133","0.158","0.105","-1.14%"
"Jan 07, 2018","0.132","0.044","0.166","0.012","193.99%"
"Dec 31, 2017","0.045","0.033","0.069","0.016","21.35%"
"Dec 24, 2017","0.037","0.040","0.058","-0.006","6.02%"
"Dec 17, 2017","0.035","-0.093","0.041","-0.096","-138.69%"
"Dec 10, 2017","-0.090","-0.118","-0.065","-0.136","-20.74%"
"Dec 03, 2017","-0.114","-0.076","-0.069","-0.138","9.42%"
"Nov 26, 2017","-0.104","-0.062","-0.015","-0.123","55.46%"
"Nov 19, 2017","-0.067","-0.098","-0.048","-0.104","-20.64%"
"Nov 12, 2017","-0.084","-0.057","-0.029","-0.101","58.76%"
"Nov 05, 2017","-0.053","-0.096","-0.048","-0.141","-42.35%"
"Oct 29, 2017","-0.092","-0.080","-0.062","-0.104","3.60%"
"Oct 22, 2017","-0.089","-0.026","0.034","-0.092","346.73%"
"Oct 15, 2017","-0.020","-0.062","-0.014","-0.109","-68.46%"
"Oct 08, 2017","-0.063","-0.004","0.002","-0.069","495.28%"
"Oct 01, 2017","-0.011","0.001","0.033","-0.062","-17.83%"
"Sep 24, 2017","-0.013","-0.009","0.041","-0.071","-5.15%"
"Sep 17, 2017","-0.014","-0.028","0.019","-0.043","-62.94%"
"Sep 10, 2017","-0.037","-0.135","-0.013","-0.141","-75.00%"
"Sep 03, 2017","-0.147","-0.089","-0.089","-0.175","55.18%"
"Aug 27, 2017","-0.095","-0.079","-0.066","-0.144","25.30%"
"Aug 20, 2017","-0.075","-0.033","-0.026","-0.090","106.85%"
"Aug 13, 2017","-0.036","-0.050","0.011","-0.062","-40.84%"
"Aug 06, 2017","-0.062","0.017","0.039","-0.069","-553.68%"
"Jul 30, 2017","0.014","0.069","0.097","-0.004","-81.89%"
"Jul 23, 2017","0.075","0.068","0.122","0.043","18.83%"
"Jul 16, 2017","0.063","0.144","0.148","0.049","-53.67%"
"Jul 09, 2017","0.136","0.162","0.171","0.083","-17.03%"
"Jul 02, 2017","0.164","0.071","0.184","0.025","227.49%"
"Jun 25, 2017","0.050","-0.130","0.068","-0.155","-138.06%"
"Jun 18, 2017","-0.132","-0.136","-0.107","-0.159","-3.01%"
"Jun 11, 2017","-0.136","-0.163","-0.089","-0.183","-14.68%"
"Jun 04, 2017","-0.159","-0.151","-0.127","-0.178","5.15%"
"May 28, 2017","-0.152","-0.095","-0.087","-0.160","46.19%"
"May 21, 2017","-0.104","-0.060","-0.015","-0.106","73.70%"
"May 14, 2017","-0.060","-0.032","0.008","-0.113","47.77%"
"May 07, 2017","-0.040","-0.004","0.035","-0.048","155.70%"
"Apr 30, 2017","-0.016","-0.093","-0.005","-0.117","-85.04%"
"Apr 23, 2017","-0.106","-0.108","-0.035","-0.139","-39.86%"
"Apr 16, 2017","-0.176","-0.252","-0.168","-0.272","-28.38%"
"Apr 09, 2017","-0.245","-0.187","-0.187","-0.272","19.20%"
"Apr 02, 2017","-0.206","-0.153","-0.140","-0.248","35.15%"
"Mar 26, 2017","-0.152","-0.082","-0.047","-0.158","109.35%"
"Mar 19, 2017","-0.073","-0.067","-0.002","-0.096","36.91%"
"Mar 12, 2017","-0.053","-0.023","0.005","-0.110","123.11%"
"Mar 05, 2017","-0.024","-0.162","-0.003","-0.219","-84.42%"
"Feb 26, 2017","-0.153","-0.317","-0.146","-0.331","-52.68%"
"Feb 19, 2017","-0.323","-0.182","-0.172","-0.335","68.00%"
"Feb 12, 2017","-0.192","-0.166","-0.120","-0.204","9.77%"
"Feb 05, 2017","-0.175","-0.073","-0.065","-0.197","123.06%"
"Jan 29, 2017","-0.079","-0.025","0.014","-0.084","223.05%"
"Jan 22, 2017","-0.024","-0.102","0.001","-0.135","-67.21%"
"Jan 15, 2017","-0.074","-0.164","-0.068","-0.221","-49.76%"
"Jan 08, 2017","-0.147","-0.106","-0.083","-0.178","41.01%"
"Jan 01, 2017","-0.105","-0.204","-0.098","-0.242","-47.86%"
"Dec 25, 2016","-0.201","-0.161","-0.156","-0.231","22.17%"
"Dec 18, 2016","-0.164","-0.104","-0.094","-0.180","38.92%"
"Dec 11, 2016","-0.118","-0.066","-0.028","-0.137","49.24%"
"Dec 04, 2016","-0.079","-0.149","0.041","-0.150","-36.13%"
"Nov 27, 2016","-0.124","-0.218","-0.049","-0.254","-40.56%"
"Nov 20, 2016","-0.209","-0.164","-0.142","-0.240","24.84%"
"Nov 13, 2016","-0.167","-0.124","-0.086","-0.182","7.95%"
"Nov 06, 2016","-0.155","-0.262","-0.127","-0.334","-46.57%"
"Oct 30, 2016","-0.290","-0.260","-0.226","-0.299","14.60%"
"Oct 23, 2016","-0.253","-0.388","-0.220","-0.406","-34.30%"
"Oct 16, 2016","-0.385","-0.345","-0.316","-0.396","9.10%"
"Oct 09, 2016","-0.353","-0.381","-0.336","-0.391","-6.40%"
"Oct 02, 2016","-0.377","-0.472","-0.362","-0.487","-21.40%"
"Sep 25, 2016","-0.479","-0.451","-0.451","-0.525","7.20%"
"Sep 18, 2016","-0.447","-0.393","-0.370","-0.460","13.10%"
"Sep 11, 2016","-0.395","-0.363","-0.324","-0.417","5.98%"
"Sep 04, 2016","-0.373","-0.415","-0.365","-0.479","-8.89%"
"Aug 28, 2016","-0.410","-0.383","-0.378","-0.442","-2.34%"
"Aug 21, 2016","-0.419","-0.403","-0.403","-0.457","3.40%"
"Aug 14, 2016","-0.405","-0.458","-0.398","-0.468","-13.02%"
"Aug 07, 2016","-0.466","-0.410","-0.404","-0.481","8.95%"
"Jul 31, 2016","-0.428","-0.458","-0.375","-0.459","-7.18%"
"Jul 24, 2016","-0.461","-0.386","-0.369","-0.465","18.91%"
"Jul 17, 2016","-0.388","-0.385","-0.342","-0.426","2.19%"
"Jul 10, 2016","-0.379","-0.493","-0.374","-0.506","-22.79%"
"Jul 03, 2016","-0.491","-0.442","-0.422","-0.501","11.45%"
"Jun 26, 2016","-0.441","-0.398","-0.383","-0.455","12.99%"
"Jun 19, 2016","-0.390","-0.309","-0.247","-0.486","17.53%"
"Jun 12, 2016","-0.332","-0.303","-0.287","-0.363","10.15%"
"Jun 05, 2016","-0.301","-0.271","-0.255","-0.309","12.04%"
"May 29, 2016","-0.269","-0.211","-0.175","-0.276","25.00%"
"May 22, 2016","-0.215","-0.190","-0.161","-0.234","15.95%"
"May 15, 2016","-0.186","-0.226","-0.159","-0.232","-16.17%"
"May 08, 2016","-0.221","-0.194","-0.193","-0.253","4.38%"
"May 01, 2016","-0.212","-0.106","-0.089","-0.216","123.03%"
"Apr 24, 2016","-0.095","-0.161","-0.075","-0.168","-34.82%"
"Apr 17, 2016","-0.146","-0.231","-0.130","-0.237","-34.31%"
"Apr 10, 2016","-0.222","-0.252","-0.183","-0.265","-10.15%"
"Apr 03, 2016","-0.247","-0.221","-0.202","-0.261","16.66%"
"Mar 27, 2016","-0.212","-0.194","-0.186","-0.234","12.24%"
"Mar 20, 2016","-0.189","-0.170","-0.145","-0.207","18.67%"
"Mar 13, 2016","-0.159","-0.123","-0.083","-0.176","33.36%"
"Mar 06, 2016","-0.119","-0.201","-0.061","-0.244","-31.55%"
"Feb 28, 2016","-0.174","-0.234","-0.172","-0.268","-23.28%"
"Feb 21, 2016","-0.227","-0.165","-0.148","-0.236","31.86%"
"Feb 14, 2016","-0.172","-0.122","-0.105","-0.196","35.14%"
"Feb 07, 2016","-0.127","-0.095","-0.090","-0.235","40.57%"
"Jan 31, 2016","-0.091","-0.074","-0.044","-0.120","21.42%"
"Jan 24, 2016","-0.075","0.046","0.050","-0.079","-270.55%"
"Jan 17, 2016","0.044","0.123","0.131","0.009","-58.95%"
"Jan 10, 2016","0.107","0.146","0.216","0.093","-23.68%"
"Jan 03, 2016","0.140","0.212","0.213","0.104","-42.54%"
"Dec 27, 2015","0.243","0.231","0.259","0.187","1.67%"
"Dec 20, 2015","0.239","0.179","0.251","0.159","40.43%"
"Dec 13, 2015","0.170","0.151","0.278","0.139","19.41%"
"Dec 06, 2015","0.143","0.272","0.276","0.129","-47.54%"
"Nov 29, 2015","0.272","0.064","0.316","0.037","369.78%"
"Nov 22, 2015","0.058","0.032","0.077","-0.013","104.59%"
"Nov 15, 2015","0.028","0.077","0.105","0.020","-69.93%"
"Nov 08, 2015","0.094","0.219","0.231","0.086","-57.03%"
"Nov 01, 2015","0.219","0.094","0.225","0.094","106.60%"
"Oct 25, 2015","0.106","0.090","0.124","0.017","19.10%"
"Oct 18, 2015","0.089","0.150","0.220","0.067","-40.67%"
"Oct 11, 2015","0.150","0.202","0.213","0.129","-28.57%"
"Oct 04, 2015","0.210","0.138","0.219","0.129","57.89%"
"Sep 27, 2015","0.133","0.232","0.240","0.105","-44.81%"
"Sep 20, 2015","0.241","0.250","0.277","0.182","-6.23%"
"Sep 13, 2015","0.257","0.237","0.341","0.219","8.90%"
"Sep 06, 2015","0.236","0.272","0.294","0.231","-11.28%"
